name,name,name.1,name.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO04889,ECO04889,ECO04889,ECO04889,8580000000.0,16100000000.0,-38900000.0,67900000.0,79.41767,9.744627,88.45998,9.246904,198.2059,10.009,-19.55699,9.826739,431.7541,12.44724,144.6582,12.02743,547.1889,13.6467,13.72614,10.67587,349.91,15.29841,742.1829,8.523525,1836.215,25.76466,2238.595,25.70889,1053.052,21.24452,806.89,19.96686,6.942622,14.27606,-38200000.0,19800000.0,586.9642,15.99756,0.0,,3515.9157770435663,23897.070923599593,-109117.78620594542,-28402.307058816037,519.4744377682493,166.83913180510592,52.95397095188008,312.7693961577602,497.5474114219826,151.24407990592925,0.0,,0.0,,0.0,,1197.1568984001535,257.4291066252085,481.26151047286197,100.55844999904437,1339.5059140470562,276.5954335351823,50.509986208365625,92.9230666847845,702.7057171196815,120.62570319459857,1343.7725783042777,190.78127714958163,3423.8687294244396,486.19449688750166,3918.8215173609806,553.1223714000595,1872.936742627367,264.3690025455141,1472.1147484543428,208.2806220670119,ECO04889,0.0217,0.0787,0.034,0.0138,0.14300000000000002,10.063,0.3459,0.0558,12.8469,0.0214,0.1944,226.735,0.1037,0.0367,10.9668,13.4031,13.7028,12.8665,-0.0895004,9.968,12.4278,0.928,54.7904,0.2475,0.0235,0.0232,-22.1579,12.1161,0.0576,6748.88,0.0,0.0373,0.0215,15.3396,4.0977,5.02939,2.7356,0.0265225,1.14171,11.17,3.4355,2.37162,11.13,0.777733,2.50381,0.30628381,11.07,0.025118900000000003,2.2944,9235520000,9.90271,0,0,1,263245000,0,ALFALFA,0,11,6672.97,-23.2822,13.312,175.56599999999997,13.3579,1,13.4149,11.4345,0.289574,0.523888,11.5165,1843,0.195772,13.1554,178.301,13.3812,1.0,notinresolve,0,1,1,1.0,E,9.96855,0.345852,0.0265225,11.13,-22.2454,2.44116,2.64601,3.36976,3.9929,0.00354144,4.9215,0.742664,1.09428
ECO04732,ECO04732,ECO04732,ECO04732,0.0,-0.7439281,0.0,-0.7439281,10.05983,4.134602,25.02735,3.0607990000000003,51.12801,2.996271,-0.5488528,2.890589,99.72118,3.164342,33.2566,3.016203,94.91626,3.544428,9.020262,2.580935,18.03938,2.313078,33.2598,0.9666968,360.8619,4.9295290000000005,100.3192,2.915778,96.06467,3.25991,59.55477,2.738486,9.40025,2.328407,0.0,1.052073,96.38795,3.849265,0.0,,0.0,,-12340.727613212488,-2890.055699691104,18.81005981469242,19.558737340135725,54.06395318810576,17.36466229586768,98.46135727156265,22.9143626810839,0.0,,8.444554281566058,13.801235739114109,0.0,,179.0720686425492,34.344415868089726,57.574781258346015,10.889500007087754,163.67325705557522,30.597002573768595,16.78581093950241,7.066152180758915,28.15582244518,6.572553833686461,48.4933087845667,6.577376739273181,512.1461163176907,66.71658489459087,142.3944105920809,19.2136005412762,133.56091853392883,18.02103758359732,84.02485229751235,12.038074097228218,ECO04732,0.0127,0.0458,0.0198,0.0081,0.0833,12.5335,0.2015,0.0325,13.7997,0.1328,0.1132,217.461,0.0604,0.4739,13.609000000000002,10.5867,15.3722,15.0586,-0.135124,12.7645,14.8784,0.3511,21.1239,0.2196,0.0219,0.023,-19.3867,14.6678,0.048,5273.26,0.0,0.16,0.0219,16.3323,2.56179,3.43847,1.3370799999999998,1.80278,0.457354,9.45,2.55874,1.1548200000000002,9.23,0.275087,1.68206,1.274226,9.13,1.41254,0.831902,3401790000,9.67784,0,0,0,120536000,0,ALFALFA,0,1,5273.26,-19.3867,0.0,0.0,11.2089,1,11.3099,9.2345,0.0,0.577807,9.8095,3624,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.14383,L,7.883669999999999,0.201506,1.80278,9.23,-19.7897,1.2635,0.92107,2.03459,1.97558,1.80615,2.74667,0.11982,0.208988
ECO07940,ECO07940,ECO07940,ECO07940,0.0,-0.7320211999999999,0.0,-0.7320211999999999,37.2988,5.1361940000000015,16.62677,3.210665,33.31136,3.103065,4.63374,3.547244,65.0106,3.051285,93.45132,3.877203,282.6759,5.5927440000000015,10.13369,2.757636,42.13085,2.856873,33.0205,1.032823,235.1369,4.303108,99.59746,3.115229,81.53633,3.3954720000000003,59.14515,3.111972,10.89472,2.521505,0.0,1.035234,283.0405,5.656487,0.0,,-11630.791184946293,-3390.6143631609266,-11628.208543510986,-3388.2359417095618,55.321599633400496,19.494869853680548,26.02562034807425,11.341966288925672,51.802973438833625,15.433432744719848,8.954494416669895,25.623173012462026,14.54903865189204,10.467484474944344,0.0,,97.96769603380972,23.555180896676923,137.75034785938925,30.995628803035036,391.76466457230737,87.0315139468578,12.368020989017548,7.9757599658326255,51.19812986686104,10.257931080425257,40.60401090677484,6.573864143361253,280.1876106566957,44.65807817865127,119.2451654275286,19.197351909398048,98.10822471750298,16.57089894129871,70.68316816002255,12.040988559810467,ECO07940,0.0132,0.0479,0.0207,0.0084,0.0871,13.0516,0.2106,0.034,11.7714,0.0358,0.1184,211.294,0.0632,0.2778,14.3014,6.596210000000001,16.4,15.8339,0.058239,13.2874,15.5362,0.3073,16.8469,0.6965,0.0232,0.0289,-18.5943,15.3884,0.1199,5225.19,0.0,0.14,0.0209,17.7494,3.3190699999999995,4.11519,2.12569,0.6859149999999999,0.7934680000000001,9.25,2.78297,1.88238,9.13,0.550158,1.98684,0.070087373,9.09,1.41254,1.64402,653854000,8.76235,0,0,0,0,0,ALFALFA,1,1,5225.19,-18.5943,0.0,0.0,11.1659,1,11.1299,9.1495,0.0,0.81834,9.2865,5822,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.0502,L,8.44335,0.2106,0.6859149999999999,9.13,-18.8168,1.78089,1.84372,2.57084,2.99218,0.103541,3.78212,0.432737,0.6324310000000001
ECO05075,ECO05075,ECO05075,ECO05075,0.0,-0.7504476999999999,0.0,-0.7504476999999999,48.59912,6.360445,191.2566,5.25612,347.2059,5.887834,6.1996970000000005,4.649955,772.2027,8.495472,247.071,6.0195110000000005,736.9949,9.323365,112.0872,4.1859769999999985,77.23844,4.3500809999999985,262.6977,2.704978,2895.579,21.31021,792.3568,8.158831,548.5544,7.71192,395.2894,6.931773,54.29845,4.904312,0.0,1.061293,737.1055,9.393489,0.0,,5.807915133826386e+24,5.104846121909691e+23,0.0,,207.31108907229304,44.57704040858457,586.913514311117,58.986154452974624,1003.8093522298944,85.9481521208766,0.0,,32.64156797091076,2.3509078617259296,0.0,,1919.3166445873223,138.51460416731638,612.5737153289658,42.88784497354801,1737.2306477883847,120.17665380943922,227.35654444394243,21.747395417331848,140.00810530877393,20.387115860702085,495.13364739116264,25.045941411336425,5489.245603519741,266.4560699709991,1452.759266576533,73.10158298067105,994.2894680279857,54.51442925780738,722.1965210411283,41.20865797424175,ECO05075,0.0118,0.0427,0.0185,0.0075,0.0777,11.7771,0.1878,0.0303,33.8492,0.0214,0.1056,144.869,0.0563,0.1192,12.5716,8.320089999999999,14.7631,14.2732,-0.0251122,12.0195,14.0134,0.447,27.0837,0.1048,0.0325,0.0204,-20.3544,13.8385,0.0272,5746.01,0.0,0.37,0.0205,15.9113,3.0219,3.90342,1.7517900000000002,0.41216,0.667067,10.05,2.8187,1.51165,9.85,0.426933,1.93718,1.9651404,9.71,0.28183800000000003,1.10536,0,9.91547,0,0,0,0,0,,0,2,5719.85,-20.4599,0.0,46.3582,11.4999,1,11.6369,9.8955,0.0632592,0.43371,10.2565,3872,0.0848167,0.0,69.1874,11.6345,1.0,notinresolve,0,1,0,1.21545,L,9.07633,0.187836,0.41216,9.85,-20.7553,1.48605,1.24695,2.26665,2.3497,0.417062,3.1303,0.241713,0.383303
ECO09237,ECO09237,ECO09237,ECO09237,0.0,-1.404938,0.0,-1.404938,73.02071,6.54391,75.75833,4.4843199999999985,125.7313,4.518621,16.65194,3.59362,296.7405,5.048801,270.8889,4.85802,798.4057,8.713282000000001,38.01165,2.986372,31.073290000000004,2.2468470000000003,19.30825,0.7049586999999999,939.2509,8.022738,58.23815,2.126316,124.6108,2.858551,123.9203,7.379107,5914.9659999999985,4544.6579999999985,0.0,1.986883,798.8113,8.713563,0.0,,0.0,,19192068092795.953,8182528249496.878,128.39530328780702,57.93905369321305,116.87896702097864,48.45438703015081,184.7976916104104,73.15196053809555,19.71192258649231,11.475897355128907,0.0,,0.0,,401.4816497977936,138.95325161317174,363.3949158807591,122.70960016967355,1037.1886145478454,346.00189049211286,46.6714913694054,14.058617852525952,39.82890179078405,11.41384086207387,25.379468101150447,6.271000830521976,1148.2375184216894,277.4213094818323,74.62023373968984,18.34251163535795,154.57014678497194,35.826456896918636,114.46695192370684,26.910083119679175,ECO09237,0.0082,0.0297,0.0128,0.0052,0.054000000000000006,14.4393,18.0731,0.0211,34.7022,0.1097,0.0734,146.108,0.0392,0.2174,15.6473,5.9935800000000015,16.6874,16.3608,0.121244,14.6835,15.9745,0.3928,16.7578,0.348,0.4712,0.0266,-18.3378,15.9635,0.0692,5983.76,0.0766,0.2662,0.0342,17.5731,2.32316,3.09147,1.24592,1.61555,0.36838,8.91,2.21393,1.10717,8.71,0.229631,1.44563,0.34780928,8.61,1.41254,0.911764,0,9.53436,0,0,0,0,0,,0,2,5976.79,-21.1064,0.0,12.3449,12.0619,0,11.9119,10.5795,0.052961900000000006,0.689617,10.6995,4199,0.0956111,0.0,87.6468,11.9815,1.0,notinresolve,0,1,0,1.20709,L,8.06565,0.130626,1.61555,8.71,-18.5437,1.19559,0.994925,1.90082,1.9715,1.61546,2.67674,0.135847,0.219007
ECO11288,ECO11288,ECO11288,ECO11288,0.0,-0.7454944,0.0,-0.7454944,19.20184,3.689845,57.93762,2.8751290000000003,116.1975,2.945363,4.308447,2.630484,278.9193,3.620769,32.52917,2.386245,108.8493,2.89336,41.73216,2.302795,20.8987,2.167706,135.4105,1.314064,1213.939,8.394001,408.4294,3.963516,237.2716,3.4920160000000005,160.1467,3.271219,11.32504,2.369112,0.0,1.054288,113.1367,3.312364,0.0,,16593.953993446223,1299.0533650548114,1335.902945580574,131.33758544692708,12.162636676414477,47.286948342047374,497.38090079095275,47.38990625448392,537.3442012304159,40.945568142135315,180.48012203875717,48.8529917150397,39.27821490257507,21.069190265144883,0.0,,925.2140372069151,59.41737355728391,117.59829999552217,8.370391413172323,333.86325232474513,23.546336674264495,105.00789677572548,10.404568824159675,50.3702216837952,9.482522770532057,304.2159075872707,13.594361884504778,2646.1121464117773,114.63066386129836,892.9051864725129,39.68831128674062,512.1029219118993,24.030519883635517,344.723173785301,16.702102490332592,ECO11288,0.0257,0.0931,0.0403,0.0164,0.1693,12.8087,18.1853,0.066,5.3833,0.0294,0.2301,167.225,0.1228,0.5375,13.5503,4.25999,15.9,15.31,-0.014705700000000004,12.8077,14.9917,0.8174,12.3375,0.0801,0.0214,0.0218,-19.5175,14.7107,0.0297,6109.97,0.3343,0.0725,0.021,17.052,3.25071,4.1972,1.88187,0.265024,0.802258,9.83,3.1175900000000003,1.59016,9.67,0.51054,2.1711,1.5605359,9.53,0.28183800000000003,0.945917,2103680000,9.46911,0,0,0,125861000,0,ALFALFA,0,1,6109.97,-19.5175,0.0,0.0,11.3969,1,11.3439,9.6835,0.0,0.8373079999999999,9.8865,7990,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.13051,L,9.33281,0.409454,0.265024,9.67,-20.0819,1.5255299999999998,1.09897,2.33652,2.24258,0.265115,3.05357,0.228872,0.381924
ECO07590,ECO07590,ECO07590,ECO07590,0.0,-0.7487832,0.0,-0.7487832,58.35175,4.763541,63.47417,3.746917,128.134,3.687362,-1.95682,2.914164,343.4292,4.429018,479.9666,5.609897,1447.73,13.69452,51.93664,2.225781,17.826829999999994,1.643042,27.36795,0.6083901999999999,1227.464,9.910381,82.54805999999998,1.835043,84.28466999999998,2.227553,65.61913,1.982723,40.04353,1.807866,0.0,1.058939,1431.872,13.68191,0.0,,430.2628627238524,75.58503654123535,770.7286298358035,92.3808066127691,123.583513101639,16.892720017258394,139.3171407823949,16.428451912657863,275.3658591274594,21.12235968902731,0.0,,0.0,,0.0,,656.0773484109161,37.408000623352585,897.5355561555386,48.47276853746162,2539.4832868168455,135.42923498859986,84.13721990581402,7.044489355997722,25.999047969612583,3.9738703920993887,46.77204349291542,2.4770725252387438,1876.3812164552196,72.108317840555,137.12962217555537,7.240784605742529,131.40067769155576,7.181820117491481,99.71635923993337,6.613205539198323,ECO07590,0.0277,0.1003,0.0434,0.0177,0.1824,0.0,18.6214,0.0711,3.9277,0.1498,0.2479,167.27900000000002,0.1323,0.0,15.4829,3.64657,17.0021,16.6401,0.0792046,14.3108,16.434,0.7419,9.33139,0.4313,0.0258,0.0403,-18.2992,16.2643,0.0403,6387.37,0.0746,0.2462,0.032,17.9617,2.46498,3.28004,1.3294,2.03246,0.413473,8.93,2.36412,1.17067,8.75,0.254747,1.54906,0.45536808,8.67,1.41254,0.8364659999999999,1813700000,9.40469,0,0,0,157713000,0,ALFALFA,0,1,6387.37,-18.2992,0.0,0.0,11.0159,1,11.0759,8.7575,0.0,0.7967920000000001,9.4915,5571,0.0,0.0,0.0,0.0,1.0,rs0392,1,1,0,1.19152,L,8.40541,0.4411390000000001,2.03246,8.75,-18.6584,1.17353,0.914167,1.87672,1.88712,1.58068,2.59031,0.122881,0.200583
ECO07365,ECO07365,ECO07365,ECO07365,0.0,-0.7895687,0.0,-0.7895687,20.39688,3.985839,36.13506,2.809386,56.44136,2.537843,2.008167,2.4826040000000003,109.4448,2.482677,48.06797,2.305017,154.4777,3.069818,11.12816,1.894856,15.40419,1.598616,20.67016,0.5770394,330.4654,3.363952,62.34596,1.740482,85.59886,2.203927,58.2107,1.90824,8.468844,1.608769,0.0,1.116619,153.7435,3.180324,0.0,,63297221161577.875,11584898142701.607,0.0,,20.432242044665603,7.078630725200017,33.781605447245774,7.451289621026114,51.64540113263775,9.36496535791259,0.7531667015591033,11.896545185096416,1.7182184202757875,5.735681501949569,2.222258455035394,881.5526451817732,106.31674798741673,15.934065349462667,49.03295289521752,7.0442617598949555,140.50981614298712,19.938094041533517,9.415901002035127,2.741908017301588,16.24731508149602,3.14184089142751,20.053654590618052,2.1790463849239132,304.06589924401186,30.916323829809926,59.03810821496657,6.383545084254965,77.57307019586403,8.17231650626248,53.89798707200377,5.858299166200139,ECO07365,0.0155,0.056,0.0242,0.0098,0.1018,13.9222,17.7311,0.0397,1.3576,0.102,0.1383,173.91099999999997,0.0738,0.1262,14.3886,3.83931,16.2384,15.9029,-0.06303980000000001,14.0385,15.7542,0.7938,8.72424,0.1565,0.0265,0.0399,-18.4457,15.5373,0.031,5201.73,0.0404,0.5074,0.0298,17.07,2.40944,3.2332,1.26229,2.87364,0.410151,8.91,2.38106,1.10206,8.79,0.249926,1.55731,0.39423204,8.69,3.16228,0.92573,4403730000,9.78995,0,0,0,104540000,0,ALFALFA,0,1,5201.73,-18.4457,0.0,0.0,11.0189,1,11.1029,8.7685,0.0,0.388861,9.8265,5415,0.0,0.0,0.0,0.0,1.0,rs0520,1,1,0,1.1641,L,8.43023,0.24611,2.87364,8.75,-18.7026,1.20002,1.01126,1.89658,1.98321,1.43897,2.67978,0.142538,0.228069
ECO02392,ECO02392,ECO02392,ECO02392,0.0,-0.7190335,0.0,-0.7190335,97.34813,5.001521,255.3069,4.942887000000002,435.9984,6.264874,9.313754,3.179109,931.4664,9.334429,475.7393,6.698503,1422.917,14.46812,108.2724,3.114573,42.68318,2.563413,156.8491,1.750257,2825.352000000001,24.14677,473.0931,5.2791739999999985,414.3907,5.648096,300.0952,4.644312,71.95545,2.935577,0.0,1.016867,1439.861,14.67707,0.0,,0.0,,0.0,,150.23565538863573,24.598627205348375,371.83818321623744,53.8582123887175,648.3688507661767,89.9254535712254,6.4027652090095835,14.10623673677987,8.05620284125995,6.423788761470869,5.193074277929934,11.100036441843343,1346.7260931816786,165.53839280916415,698.4053222646078,83.62260451911594,1984.8670002502656,234.79961538002797,129.18058689802913,13.162081300152293,50.3039939824251,6.039986413732476,194.10483607046623,16.630833085008298,3851.6366264996,326.1380114946588,569.9122057493408,48.56717980890595,506.72796436358715,41.647883507139696,366.39268150031734,30.968636392784155,ECO02392,0.0093,0.0335,0.0145,0.0059,0.061,13.6248,0.1474,0.0238,22.6206,0.0226,0.0828,169.016,0.0442,0.4538,14.2819,3.06695,16.3768,15.9277,0.222698,14.316,15.7074,0.8716,10.915,0.1919,0.0341,0.0262,-18.5331,15.5198,0.161,5350.84,0.0,0.3305,0.0211,17.2311,2.95709,3.76296,1.81474,0.811229,0.611488,9.23,2.55971,1.60833,9.11,0.405073,1.75383,0.20686376,8.93,0.630957,1.26245,0,8.98963,0,0,0,0,0,,0,1,5350.84,-18.5331,0.0,0.0,11.1249,1,11.1199,9.0475,0.0,0.31098600000000004,9.3125,2125,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.08936,E,9.25175,0.147395,0.811229,9.03,-18.7926,1.48356,1.41172,2.23102,2.46718,0.43013,3.21465,0.278828,0.4280890000000001
ECO02538,ECO02538,ECO02538,ECO02538,0.0,-0.7823631999999999,0.0,-0.7823631999999999,43.45252,5.149597,69.58123,4.15165,131.1117,4.090778,1.905438,3.00333,291.442,4.670103,192.4765,4.083787,577.6884,6.911836,38.86138,2.26205,23.5913,1.806002,40.52513,0.7574432,977.5265,9.126718,122.2332,2.284621,157.5842,2.871226,113.4235,2.85287,32.369209999999995,2.091418,0.0,1.106429,578.1076,6.912992,0.0,,0.0,,166.2736280264855,122.85032979402258,92.76564361886545,25.95387703140634,157.82039857435325,34.509062696599614,250.67828609279042,50.242377300927096,13.741651376916366,14.62488069384191,10.844698661095,7.8927827800211965,10.955896012140302,7.859582073457577,495.02903482230164,85.61106906349555,327.5781896931042,55.14734110722429,931.8076533463793,154.98143819941663,59.21913213893892,10.215790076634384,39.32177433546641,6.861350083418104,59.448775591239894,7.259048520425515,1415.7830395917827,168.6181702149404,174.59846041425152,21.207751221127857,223.17541044242762,25.76770654580765,160.57435151565622,19.395551454550453,ECO02538,0.0118,0.0428,0.0185,0.0075,0.0779,13.8057,0.1883,0.0304,18.75,0.025,0.1058,172.31599999999997,0.0565,0.5483,15.5412,5.10215,16.4939,16.1359,0.0742245,14.6602,15.9267,0.8074,12.7798,0.1927,0.04,0.0214,-18.6336,15.7592,0.045,6133.29,0.0,0.6624,0.0238,17.4621,2.52274,3.30839,1.40019,0.6296430000000001,0.482904,9.21,2.3911,1.22288,9.03,0.305588,1.60545,0.4798299,8.85,0.28183800000000003,0.958834,0,9.38668,0,0,0,0,0,,0,1,6133.29,-18.6336,0.0,0.0,11.1279,1,11.1389,9.0435,0.0,1.6730900000000002,9.5515,2233,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11612,L,8.41008,0.188328,0.6296430000000001,9.03,-18.9232,1.2941,1.06701,2.0061400000000003,2.07011,0.628143,2.78215,0.182821,0.290995
ECO00734,ECO00734,ECO00734,ECO00734,0.0,-0.813782,0.0,-0.813782,11.06123,2.810713,23.72969,2.256057,39.80902,2.077812,0.5658696,1.783422,87.56785,2.234107,53.04711999999999,1.95215,164.6395,2.855986,8.562917,1.588148,10.01715,1.138145,9.027824,0.4000567,259.5764,2.950567,27.23,1.206662,54.42448,1.920253,37.77399000000001,1.593544,4.977201999999999,1.531574,0.0,1.150862,164.033,2.867271,0.0,,239.51470612830232,213.84264215495514,191.48902219910207,110.84240489523496,21.149822371221262,13.511630205009709,30.472704650975444,16.753339544292334,44.09762428749594,22.58255225989176,4.133439412313605,2.0371775130480883,6.095623723943226,5.955023590887289,9.065492920754052,10.92056225648574,93.11693925589152,42.31959479881412,58.771109976991504,25.978398820680578,167.64254979036158,73.208061335741,7.993422975951137,3.583319993752919,10.508430609281115,3.86379287278078,9.898336238352154,3.155345094861813,266.3144462718497,83.55795948093356,29.09727931849033,9.22614520189223,56.89881455063864,17.453405979612263,40.705131392917906,12.667792793295023,ECO00734,0.014,0.0507,0.0219,0.0089,0.0922,0.0,18.7633,0.0359,20.3321,0.0652,0.1253,176.388,0.0669,0.0,15.9594,6.02529,17.7674,17.4355,0.116058,0.0,17.2112,0.4283,14.2825,0.0,0.0348,0.0555,-17.5896,17.1607,0.1008,6866.54,0.6707,0.4809,0.0331,18.6846,2.50184,3.3345800000000003,1.33799,1.37995,0.443495,8.73,2.44008,1.16742,8.51,0.272924,1.60735,0.21571582,8.41,1.41254,0.871149,0,9.13201,0,0,0,0,0,,0,4,6892.94,-22.4706,0.0,92.2191,12.7699,0,12.7909,11.1065,0.116189,2.64719,11.1395,710,0.198849,12.6999,104.717,12.6758,1.0,notinresolve,0,1,0,1.35723,L,7.5975199999999985,0.222909,1.37995,8.51,-17.9325,1.2516,0.962315,1.997,1.98604,1.36363,2.73143,0.136717,0.2278820000000001
ECO12486,ECO12486,ECO12486,ECO12486,0.0,-0.7855802,0.0,-0.7855802,11.62659,3.582745,39.89981,2.832034,75.20302,3.045433,8.037674,3.012294,154.3351,3.3328580000000003,65.28939,2.821699,200.5596,4.0633339999999984,23.50627,2.705203,18.56443,2.097162,51.53872,0.9632519,569.4904,5.902131,155.4527,2.905387,84.49802,2.867698,55.22909,2.454463,12.47791,2.150962,0.0,1.110978,198.7547,4.132402,0.0,,1208.4098516034305,577.2699183446392,118.860459703367,160.69273579413854,43.684111324149264,21.08333483252598,100.96922724464486,20.288500418079042,198.16448291546104,30.990542702504253,13.655119692796172,9.24979724215267,0.0,,0.0,,367.44458752719754,47.37066188347427,171.97759447885713,21.172352028843424,488.07263628335824,59.34447402155418,50.70760513447437,10.019990939234797,49.26124111919958,10.168328693562527,97.95626042769689,8.819148726632656,1050.8915203277847,91.63568399307339,287.47846287947124,25.745008443809354,160.6399188501064,16.0623838687372,107.86349926059495,11.468568987705272,ECO12486,0.0182,0.0659,0.0285,0.0116,0.1198,13.0439,0.2897,0.0467,22.3488,0.0375,0.1628,190.471,0.0869,0.2774,14.1084,5.04757,16.2044,15.682,-0.0257893,13.3966,15.2616,0.715,20.5308,0.293,0.0653,0.0733,-19.3848,15.2059,0.0491,6935.59,0.0,0.1825,0.0362,17.5962,3.23918,4.00364,2.07861,0.628617,0.769648,9.53,2.69468,1.84319,9.43,0.534229,1.93022,0.16772976,9.41,1.41254,1.60286,0,9.15517,0,0,0,0,0,,0,1,6935.59,-19.3848,0.0,0.0,11.2959,1,11.3089,9.4505,0.0,1.01413,9.6195,8736,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11178,L,9.10958,0.289667,0.628617,9.45,-19.6477,1.72016,1.79306,2.48584,2.91172,0.0990559,3.6774,0.411297,0.6015010000000001
ECO04793,ECO04793,ECO04793,ECO04793,0.0,-0.8105707,0.0,-0.8105707,65.47295,4.644271,127.3685,3.837072,231.415,4.294768,4.740263,2.9033290000000003,500.9262,5.84474,298.4336,4.756703,871.1718,8.556649,59.60051,2.671408,48.82185,2.3559360000000003,78.04936,1.097631,1645.352,12.25045,235.4149,3.310704,289.5389,4.305223000000002,205.7567,3.494543,40.09214,2.463314,0.0,1.14632,873.2045,8.565427,0.0,,-9533.469761531402,-1163.4807263207417,0.0,,122.03136136019693,21.493760543667296,224.56664369219564,29.112423296346606,368.09585559477017,42.30767630107014,26.637413677471006,29.006682103276574,12.887521945187162,10.715885604753737,8.576889017109991,21.50548147406301,733.1624351401651,72.79149957335072,433.9106620558543,41.519233814193264,1237.74557469587,116.9761788902316,79.14500258633772,9.97820924742689,63.896464419105804,7.1938663500747975,103.7671823086299,7.508586214941354,2096.844564500872,144.15953147220935,305.0378234251676,21.963554508539115,374.6407561463385,26.649567173243778,267.00161534763726,19.142905184987512,ECO04793,0.0138,0.05,0.0216,0.0088,0.0909,12.8174,0.2198,0.0354,14.3333,0.0389,0.1235,220.231,0.0659,0.1106,13.3329,8.03174,15.2365,14.9125,-0.0912037,13.1276,14.7872,0.6614,17.9236,0.1032,0.0211,0.053,-19.5604,14.6505,0.0441,5327.22,0.0,0.1131,0.0206,16.0553,2.27888,3.08345,1.15631,1.52092,0.381714,9.45,2.30885,1.00705,9.23,0.232445,1.50427,1.7126118,9.13,1.41254,0.732525,5098310000,9.85355,0,0,0,82010300,0,ALFALFA,0,3,5415.3,-20.0057,0.0,78.2124,11.2979,1,11.4849,9.5135,0.117548,0.361201,10.1405,190,0.112059,0.0,87.5146,12.0283,1.0,notinresolve,0,1,1,1.1753,L,8.230839999999999,0.219757,1.52092,9.23,-19.8607,1.14975,0.8029189999999999,1.86511,1.78201,1.52093,2.49737,0.100269,0.170664
