name,name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO11067,ECO11067,0.0,-0.7914262,0.0,-0.7914262,9.520209,1.996129,8.757363,1.6771330000000002,18.99076,1.457708,-2.010795,1.287728,40.96385,1.563761,21.40564,1.363832,68.38975,1.824544,5.386744,1.147491,6.678259,0.8978059000000002,3.72719,0.27203330000000003,126.9864,1.7275759999999998,11.24207,0.8205143,26.533340000000006,1.345065,15.62315,1.069998,3.616917,1.020452,0.0,1.119246,68.60932,1.850605,0.0,0.0,67.92744,13.54807,122.9569,20.60256,13.24267,4.870514,15.27678,4.674428,26.66552,4.180224,0.0,0.0,11.25243,6.34094,0.0,0.0,54.83187,6.007439,31.68565,3.1112,90.53043,8.889142,6.513287999999998,2.738477,10.32686,2.373327,4.885262,0.7321701999999999,166.5974,11.77394,14.36842,2.153442,35.32294,3.471593,21.00515,2.2485880000000003,ECO11067,0.0077,0.028,0.0121,0.0049,0.0509,0.0,19.4704,0.0199,33.2054,0.0297,0.0692,183.219,0.0369,0.0,0.0,6.79396,17.643,17.3628,-0.098753,14.8949,17.1886,0.2676,14.9674,0.3678,0.0301,0.0223,-17.6614,17.0978,0.0722,6959.29,0.0833,0.0,0.0286,18.6771,2.50538,3.32579,1.38823,2.30692,0.371765,8.65,2.30933,1.24692,8.47,0.230455,1.48891,0.11714937,8.41,3.16228,1.09245,0,9.17718,0,0,0,0,0,,0,1,6959.29,-17.6614,0.0,0.0,10.9239,1,10.9529,8.4875,0.0,1.03692,9.2605,7843,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.37105,L,7.3714,0.123197,2.30692,8.47,-17.8556,1.28772,1.18836,2.0565,2.2236700000000003,2.39321,2.99244,0.1565,0.252417
ECO04757,ECO04757,0.0,-0.781547,0.0,-0.781547,2.621784,3.894527,82.8507,3.518739,136.0202,3.749944,1.805834,3.097147,317.134,5.3388870000000015,15.3897,2.8569,51.72974,3.259754,26.44605,2.953347,22.59324,2.940184,209.0778,2.243121,1461.254,14.13826,630.6269,6.765764,197.6651,4.560379,166.7143,4.5494,13.50355,3.855901,0.0,1.105274,52.60618,3.800186,0.0,0.0,-9999.0,0.0,-9999.0,0.0,10.38069,12.82819,227.8346,18.86294,358.7436,16.969910000000002,0.0,0.0,0.0,0.0,0.0,0.0,729.0326,19.56439,40.70354,4.872249,116.2958,13.92071,62.79618000000001,15.2108,39.87929000000001,10.83654,393.0754,7.585947,2706.55,47.26434,1156.104,22.31161,349.2737,13.31051,288.6537,12.75861,ECO04757,0.0096,0.0348,0.015,0.0061,0.0633,10.7628,0.153,0.0247,32.8417,0.0285,0.086,144.379,0.0459,0.1326,12.0347,11.0108,14.1189,13.6278,-0.110992,11.365,13.3785,0.7284,23.9363,0.0625,0.0211,0.0204,-20.3642,13.1699,0.0264,4308.45,0.0,0.0375,0.0204,15.1961,3.04521,3.98362,1.7046599999999998,1.1047,0.689014,10.01,2.96798,1.44517,9.77,0.429522,2.02956,4.3497372,9.69,1.41254,0.832672,0,9.71628,0,0,0,0,0,,0,1,4308.45,-20.3642,0.0,0.0,11.4439,1,11.6009,9.7885,0.0,0.414775,10.0525,3641,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.21319,L,8.6552,0.153016,1.1047,9.77,-21.057,1.28809,0.928902,2.04517,1.97721,1.10581,2.73429,0.143551,0.23978
ECO04982,ECO04982,0.0,-0.7828311,0.0,-0.7828311,42.79624,3.895323,67.37005,2.731702,120.2624,2.778292,5.203825,2.067089,274.8315,3.533781,198.688,3.181827,605.0974,6.000666000000002,39.72148,1.856953,23.27096,1.384487,36.04864,0.6055921,951.3723,7.830087,108.731,1.826604,140.4996,2.750931,94.06104,2.097693,25.98991,1.662082,0.0,1.10709,604.0031,5.998867,0.0,0.0,516.9162,61.18772,523.9367,47.62617,75.04386,10.96803,92.33748,8.811757,160.1401,10.06284,4.067853,5.002208,3.764116000000001,6.3720550000000005,0.0,0.0,351.1755,19.48688,263.5214,13.32937,752.9182,38.08393,50.13356,4.639214,30.78795,3.23771,47.74768,1.976422,1215.44,42.87008,140.4344,5.813005,177.4265,8.128815,123.1896,5.465911,ECO04982,0.0283,0.1026,0.0444,0.018000000000000002,0.1865,12.6141,0.4511,0.0727,6.2981,0.0216,0.2535,233.692,0.1353,0.3078,13.5887,2.90923,15.4222,14.9184,-0.180958,13.0359,14.7001,0.5061,10.3831,0.0864,0.0226,0.0205,-20.0096,14.5583,0.0274,6362.74,0.0,0.0598,0.0227,16.6736,2.82767,3.57807,1.75247,1.02002,0.563334,9.71,2.38893,1.57435,9.57,0.38521,1.6385299999999998,0.43641894,9.49,0.630957,1.42801,1501400000,9.32262,0,0,0,136490000,0,ALFALFA,0,1,6362.74,-20.0096,0.0,0.0,11.3429,1,11.4859,9.5645,0.0,0.20015,9.7575,3804,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.21854,E,9.66925,0.451061,1.02002,9.55,-20.1001,1.54567,1.58895,2.28013,2.64451,0.398517,3.37897,0.32917,0.490108
ECO08969,ECO08969,0.0,-0.7095632,0.0,-0.7095632,17.453120000000002,3.287511,34.900890000000004,2.542887,66.19724000000001,2.621302,-1.346625,2.44821,143.7827,2.738065,38.59803,2.250243,123.2867,2.894763,17.78652,1.772684,16.46217,1.712993,43.04908,0.751329,496.1147,4.339249,129.846,2.266179,95.86092,2.422973,72.46302,2.119666,9.50629,1.650693,0.0,1.003474,124.5635,3.121582,0.0,0.0,0.0,0.0,0.0,0.0,57.95399000000001,15.32959,82.00171,10.1147,141.5277,10.80027,0.0,0.0,0.0,0.0,0.0,0.0,283.7017,9.693393,83.68216,3.66618,239.0919,10.4748,35.32743,6.093184,31.03382,5.129297,76.91399,2.605618,853.3255,21.8666,226.2176,7.663581,165.8398,7.174067,128.0179,6.210732,ECO08969,0.0079,0.0285,0.0123,0.005,0.0517,13.8412,0.1251,0.0202,30.4169,0.0265,0.0703,193.153,0.0375,0.1404,14.7409,3.34893,16.7753,16.2451,0.15954400000000002,14.1171,15.9669,0.8971,8.53421,0.1206,0.0218,0.021,-18.7812,15.8193,0.0376,6964.04,0.0,0.2199,0.0212,18.0719,3.18739,3.96126,2.02671,0.282035,0.743881,9.35,2.67843,1.7939,9.23,0.511074,1.90456,0.11518799,9.15,0.28183800000000003,1.55582,0,8.92569,0,0,0,0,0,,0,1,6964.04,-18.7812,0.0,0.0,11.1889,1,11.1699,9.1875,0.0,2.89532,9.3645,6459,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.0580200000000002,L,8.84065,0.125123,0.282035,9.19,-18.9617,1.72372,1.75135,2.48993,2.87364,0.113098,3.63985,0.405895,0.601429
ECO12368,ECO12368,0.0,-0.7824998000000001,0.0,-0.7824998000000001,5.164461,3.236367,34.22015,2.518795,66.01515,2.976483,-0.433935,2.207153,128.0325,2.678663,13.55556,1.8952830000000005,42.64967,2.09741,13.879979999999998,1.824814,7.790978,1.448721,50.38699,0.745228,412.7523,3.843166000000001,151.9788,2.247777,83.46157,2.320581,60.40509,1.968483,3.346507,1.6534529999999998,0.0,1.106622,43.08045,2.414166,0.0,0.0,1385.719,433.5851,522.5532,1004843.0,11.49312,7.8053149999999984,61.09356,7.0524130000000005,113.1606,10.10568,0.0,0.0,0.0,0.0,7.034289,5.019722,200.2453,10.40826,23.07035,2.100148,65.9153,6.000422,18.87817,4.586847,11.06248,4.710083,73.95065,2.826258,583.7205,21.9255,217.5019,8.312522999999999,120.1685,6.139216,86.71687,5.373611,ECO12368,0.0139,0.0504,0.0218,0.0089,0.0916,13.3756,0.2214,0.0357,7.617000000000001,0.0218,0.1244,205.449,0.0664,0.3563,13.8984,6.24256,15.8675,15.4037,0.016758000000000002,12.7972,15.1324,0.8795,15.4119,0.7438,0.0226,0.0205,-19.6425,14.9204,0.0879,6935.04,0.0,0.2956,0.0215,16.9612,2.9897,3.83217,1.7796900000000002,0.358206,0.65871,9.79,2.71119,1.54619,9.65,0.425211,1.86872,0.87759248,9.43,0.28183800000000003,1.1586299999999998,1016520000,8.925310000000003,0,0,0,0,0,ALFALFA,1,1,6935.04,-19.6425,0.0,0.0,11.3719,1,11.3779,9.6455,0.0,1.96795,9.7265,8660,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.1689200000000002,L,8.71525,0.221413,0.358206,9.63,-20.0168,1.48437,1.30737,2.24397,2.38187,0.340722,3.14148,0.26112,0.409868
ECO04064,ECO04064,0.0,-0.7559931,-5295544.0,1121203.0,-2.506379,3.761903,19.86561,2.578709,36.61799,2.429443,-1.338539,2.409782,78.01031,2.545837,14.09803,2.108445,33.327659999999995,2.19085,10.80324,1.848917,11.80365,1.478553,27.44438,0.6368621999999999,299.8542,3.3308150000000003,82.77859000000002,1.920921,63.15353,1.977448,39.94864000000001,1.836831,2.942216,1.5659610000000002,-3234664.0,215000000.0,35.26148,2.64951,0.0,0.0,251.4891,121.8648,97.6159,114.5611,0.0,0.0,24.07071,5.421352,51.85108,6.383348000000002,0.0,0.0,0.0,0.0,5.084902,14.34753,113.7833,7.833682,20.04972,1.879133,57.2849,5.368951,14.99652,3.955768,16.79455,3.337199,39.85786,1.7460759999999995,423.6865,12.73837,117.229,5.135517,92.1479,4.728443,59.68465,4.7361830000000005,ECO04064,0.0129,0.0466,0.0201,0.0082,0.0847,13.1025,0.2049,0.033,9.6617,0.023,0.1151,201.042,0.0614,0.3216,13.7376,12.4756,15.4169,15.0144,-0.07470510000000001,13.1554,14.7845,0.4539,24.2693,0.1265,0.0286,0.0304,-20.1009,14.6363,0.0316,7175.97,0.0,0.0943,0.0215,16.5086,2.68671,3.45888,1.57437,0.343371,0.530918,9.87,2.41543,1.38785,9.71,0.344395,1.64326,0.99704469,9.53,0.28183800000000003,1.20404,4538670000,10.0667,0,0,1,223213000,0,ALFALFA,0,4,6987.46,-22.8159,0.0,115.473,12.6959,0,13.0809,11.0535,0.0967881,1.30339,11.1895,104,0.160148,12.5121,93.996,12.4252,1.0,notinresolve,0,1,1,1.22669,L,7.925039999999999,0.204872,0.343371,9.71,-20.2758,1.45687,1.34907,2.1883,2.39591,0.330658,3.12733,0.26500100000000004,0.410034
ECO10080,ECO10080,537.1867,116.1376,223.9718,19.09944,67.85081,5.955822,22.69132,4.52329,47.92386,4.351799,12.8226,4.825355,101.143,4.935239,141.3739,5.854058,402.4885,7.992535,7.576475999999999,4.3637489999999985,72.07095,5.226911,111.6785,2.352698,283.5525,6.9221119999999985,336.848,7.096272999999999,149.83,6.374906,128.8984,6.014023,10.03988,5.076707,969.6763,628.743,401.5277,8.152241,0.0,0.0,275.7191,125.5821,740.5062,119.6278,107.115,17.00453,60.57359,17.15404,100.661,13.08147,12.61735,10.71767,32.58447,13.31089,0.0,0.0,225.682,15.11721,234.1675,6.105165,669.05,17.44333,17.72693,8.568285000000001,105.1834,13.92269,187.2095,6.260159,452.4332,18.39377,550.6161,18.41223,225.8341,14.376779999999998,195.9348,16.0868,ECO10080,0.0123,0.0445,0.0192,0.0078,0.0809,12.348,0.1956,0.0315,13.9424,0.0217,0.1099,197.808,0.0587,0.0916,13.3058,3.931680000000001,15.8005,15.0749,-0.06878279999999999,12.5636,14.7091,0.8357,12.0895,0.1323,0.0284,0.0246,-19.897,14.4652,0.0319,6725.66,0.0,0.0574,0.0579,17.3577,3.82125,4.7068400000000015,2.49655,0.185741,1.02781,10.11,3.2381,2.17197,10.01,0.70322,2.3525,0.11596301,9.91,0.28183800000000003,1.93843,870742000,8.55584,0,0,0,0,0,ALFALFA,1,1,6725.66,-19.897,0.0,0.0,11.5779,1,11.4539,10.0215,0.0,0.994535,10.0405,7202,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.1655799999999998,E,9.70669,0.195585,0.185741,10.01,-20.1062,2.1197,2.21812,2.9957,3.47741,0.0309412,4.35341,0.580723,0.860405
ECO10480,ECO10480,0.0,-0.791419,0.0,-0.791419,13.948,4.620386,29.545890000000004,3.104013,56.56544,3.027331,2.201189,2.634817,134.5295,3.365835,76.27812,3.134505,245.3429,4.515971,16.24002,2.264722,11.86235,1.811333,21.61603,0.7127345,428.7487,5.251214,65.19894000000001,2.14977,84.13378,2.5731580000000003,58.79161,2.48016,7.273671,2.162052,0.0,1.119236,244.3913,4.548495,0.0,0.0,354.0016,104.1302,196.712,81.84613,34.00013,12.62041,38.44037,6.683698,82.11143,8.529762,0.0,0.0,0.0,0.0,0.0,0.0,188.4913,10.81524,119.2206,5.625982,340.6303,16.07423,24.13141,5.2388379999999986,16.71284,3.826529,30.80354,1.595035,573.7896,20.36561,90.59866,4.691279,114.7195,5.548298,83.95863,6.828794,ECO10480,0.0152,0.0552,0.0239,0.0097,0.1003,14.222,18.9522,0.0391,14.8078,0.0237,0.1363,192.295,0.0728,0.272,14.8956,3.73941,16.8759,16.4354,-0.0071888,13.8072,16.2286,0.5179,7.81347,0.4233,0.0257,0.0234,-18.4119,16.054000000000002,0.0461,6309.56,0.18,0.3629,0.0211,17.9668,2.8231900000000003,3.662830000000001,1.6277,0.612594,0.560991,9.17,2.59612,1.42375,8.99,0.35704600000000003,1.75649,0.25832247,8.83,0.28183800000000003,1.14271,1457230000,9.30966,0,0,0,191741000,0,ALFALFA,0,1,6309.56,-18.4119,0.0,0.0,11.1129,1,11.0969,8.9965,0.0,0.418152,9.4775,7460,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.11258,L,8.441289999999999,0.242589,0.612594,8.99,-18.7093,1.42164,1.27257,2.18258,2.3393,0.6296109999999999,3.10023,0.22506,0.354916
ECO08101,ECO08101,0.0,-0.7736987,17663.96,22752.22,10.3929,3.923269,50.19859,3.34948,78.00016,3.396993,1.0595,3.179238,192.513,4.351937,20.45646,3.170226,65.32339,3.659915,18.06485,3.142011,16.47993,3.189608,94.97085,1.764636,768.7775,8.711654,286.454,5.3225440000000015,146.7483,4.610618,99.30686,4.418486,9.293827,3.552313,-17741.8,23200000.0,64.07682,4.042429,0.0,0.0,4563.309,0.0,384.001,53.07409000000001,22.44247,21.11241,185.8522,19.13603,250.77,16.75636,0.0,0.0,13.67987,16.04048,12.43355,20.07721,520.9822,18.28987,55.69582,4.8204980000000015,159.1309,13.77285,58.23874,13.89988,28.25182,9.417965,202.3004,5.8738199999999985,1572.299,23.52674,595.0013,17.27594,287.6098,13.657979999999998,187.3476,11.20753,ECO08101,0.0196,0.071,0.0307,0.0125,0.1292,12.1494,0.3124,0.0504,15.6968,0.0282,0.1756,178.137,0.0937,0.1343,13.2868,5.43732,15.8579,15.1885,-0.0118351,12.6588,14.8289,0.3904,15.412,0.0373,0.021,0.0212,-19.673,14.5621,0.0302,6290.15,0.0,0.0532,0.0248,17.1738,3.63382,4.59666,2.18437,0.119947,0.913408,10.03,3.3257,1.86652,9.89,0.5955600000000001,2.36286,0.82011407,9.71,0.125893,1.31571,4325770000,9.78219,0,0,0,152450000,0,ALFALFA,0,1,6290.15,-19.673,0.0,0.0,11.5019,1,11.3859,9.8945,0.0,1.6930599999999998,10.1385,5935,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.14291,L,9.29812,0.312399,0.119947,9.89,-20.0568,1.89612,1.53663,2.77972,2.84112,0.111358,3.72472,0.370707,0.591633
ECO05675,ECO05675,0.0,-0.7778783,0.0,-0.7778783,158.5852,6.10309,168.9576,4.586715,309.0306,5.6709809999999985,8.932069,3.452403,731.0218,8.398968,856.3447,10.2664,2581.903,21.39188,90.07464,3.636936,71.43382,3.032232,59.90974,1.181628,2679.098,20.19531,180.7016,3.564057,307.5168,5.328604,221.7937,4.297723,66.11739,3.071548,0.0,1.100086,2596.006,21.57458,0.0,0.0,2802.125,0.0,0.0,0.0,175.0913,13.95329,208.7205,12.39243,363.8558,15.518720000000002,25.589270000000006,11.3802,27.92848,20.16863,3.873408,32.98958,848.1909,36.44344,1012.109,33.56623,2891.739,95.9035,96.40018,6.72032,87.18269000000002,6.380529,72.45696,3.1056310000000003,3189.962,92.18611,213.1087,9.134209,381.6359,13.28715,272.2155,10.72511,ECO05675,0.024,0.0868,0.0375,0.0153,0.1578,13.7198,0.3817,0.0615,15.5959,0.0221,0.2145,173.576,0.1145,0.5129,14.4071,3.46331,16.0581,15.7615,-0.00495529,13.7847,15.6306,0.6028,8.03437,0.1957,0.0228,0.0206,-18.6552,15.4727,0.0304,5076.19,0.0,0.179,0.0206,16.9733,2.26403,3.06136,1.15595,2.16609,0.35365100000000005,9.01,2.25905,1.01757,8.83,0.215269,1.46172,0.66508158,8.75,1.41254,0.770695,2643450000,9.5683,0,0,0,74463400,0,ALFALFA,0,4,5064.32,-20.6225,0.0,49.4839,11.4489,0,11.7019,9.8205,0.0644811,0.36042,10.4485,380,0.108099,12.0545,67.5563,11.6868,1.0,notinresolve,0,1,1,1.14859,L,8.6407,0.381681,2.16609,8.83,-18.9475,1.13761,0.8369260000000001,1.85192,1.81238,2.16628,2.5267,0.0959244,0.162155
ECO11782,ECO11782,0.0,-0.7325325,0.0,-0.7325325,88.89603000000002,6.606764,242.9972,6.007397,409.0646,6.278257,11.40615,5.147694,930.8931,9.209734,499.1802,7.897233,1497.241,13.60674,109.0208,4.727627,129.2719,5.481668,307.3437,3.061386,3395.386,22.879620000000006,927.0194,9.233837,662.2587,8.939183,515.4108,8.050066000000001,92.63699,5.345626,0.0,1.035957,1496.813,13.62374,0.0,0.0,2181.615,398.5043,3470.4040000000005,395.5822,250.3281,29.26316,556.6917,24.71309,895.52,24.51903,0.0,0.0,0.0,0.0,72.67755,54.26431,2023.47,40.43965,1100.703,17.3517,3144.865,49.57627,236.7305,15.66954,245.5372,18.73934,592.0583,9.572238,6368.801,80.87737,1741.348,28.153640000000006,1214.942,27.20797,936.5259,26.40574,ECO11782,0.0191,0.0693,0.03,0.0122,0.126,12.1441,17.5736,0.0491,13.217,0.0215,0.1713,162.059,0.0914,0.0658,13.0695,3.78295,15.2812,14.7477,0.06137280000000001,12.4581,14.4785,0.6751,13.3231,0.1154,0.0241,0.0269,-19.7654,14.2711,0.1772,5363.32,0.0719,0.063,0.0227,16.4943,3.19,4.10152,1.8734,0.523791,0.702806,9.87,2.93092,1.61768,9.65,0.447079,2.0194,1.0369064,9.47,0.28183800000000003,1.16771,2535330000,9.55016,0,0,0,124688000,0,ALFALFA,0,1,5363.32,-19.7654,0.0,0.0,11.3869,1,11.4129,9.6665,0.0,0.250179,9.9075,8280,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.18074,E,9.67978,0.304805,0.523791,9.65,-20.2365,1.49307,1.30813,2.28373,2.42258,0.552904,3.21325,0.238197,0.37862
ECO05207,ECO05207,58.74549,7.651642999999999,86.0094,7.670242999999998,2.043835,4.604728,15.141470000000002,2.762827,30.86741,2.627777,-3.083789,2.123036,78.7695,2.559263,13.96543,2.050625,36.04145,2.20098,12.61807,1.8373,14.14034,1.517132,39.14775,0.7547050999999999,395.2914,4.373434,118.0787,2.276362,92.15714,2.8416490000000003,59.84303000000001,2.141952,8.763562,1.795695,145.5963,20.21828,38.3209,2.603861,0.0,0.0,0.0,0.0,947.2234,112.4968,53.69571,107.872,161.9917,36.6396,190.0733,27.5878,0.0,0.0,0.0,0.0,0.0,0.0,318.2126,25.82037,51.18404,5.977087,146.2401,17.07739,31.545790000000004,7.980394,46.68378,8.486295,112.9359,5.22994,1100.512,53.31985,332.1644,15.382179999999998,258.3509,16.64588,173.518,13.66586,ECO05207,0.0169,0.0613,0.0265,0.0108,0.1115,11.5671,0.2697,0.0435,11.5503,0.0215,0.1516,145.20600000000005,0.0809,0.0566,12.7484,18.7734,15.1767,14.5977,-0.170057,11.7568,14.2815,0.1616,37.8926,0.246,0.0215,0.0204,-20.3429,14.0064,0.0281,6562.0,0.0,0.0384,0.0205,16.3004,3.37077,4.38899,1.86594,0.249813,0.823002,10.21,3.34605,1.55266,10.03,0.509716,2.32782,3.3813254,9.87,0.28183800000000003,0.933821,1412850000,9.06811,0,0,0,0,0,ALFALFA,1,6,6378.91,-22.318,0.0,197.963,12.7219,0,12.6729,11.1005,0.194743,0.438875,11.1345,3978,0.155899,12.7291,122.314,12.782,1.0,notinresolve,0,1,1,1.20415,L,8.00881,0.269751,0.249813,10.03,-20.8665,1.70702,1.11395,2.59916,2.40336,0.249856,3.2955,0.23748200000000005,0.417614
ECO05586,ECO05586,333003.5,1629612.0,2.042989,847.0618,36.3201,6.4245230000000015,30.36661,3.783222,69.5675,3.551229,-1.906567,3.121141,150.8272,3.710044,65.77285,3.309871,189.465,4.460153,21.54315,2.602112,17.46826,2.141117,34.919340000000005,0.9035391,570.8644,6.110966,105.3248,2.72528,121.9937,3.450045,83.12599,2.905162,12.38238,2.231208,2127.028,3745.355,185.7047,4.534391,0.0,0.0,344.5539,100.5934,678.5099,96.86945,128.7589,28.15307,84.97823000000002,16.645310000000002,133.0493,12.3935,0.0,0.0,0.0,0.0,7.482725,12.63926,277.3604,13.02435,117.2724,4.971755,335.0641,14.20501,31.24231,6.533185,35.93918,7.56509,58.70878,2.83013,922.2983,21.99434,172.6729,8.323913000000001,204.2206,8.400407000000001,135.2371,7.695765,ECO05586,0.0118,0.0428,0.0185,0.0075,0.0778,14.2407,18.5714,0.0303,11.0541,0.0233,0.1057,165.613,0.0564,0.2999,14.6455,3.24208,16.8236,16.430999999999994,0.0407467,14.6199,16.2169,0.6864,7.20215,0.1916,0.0218,0.0263,-18.4454,16.0257,0.0313,6443.2,0.1407,0.1727,0.0214,17.7832,2.68107,3.53251,1.47274,1.35365,0.54719,9.09,2.60696,1.26674,8.91,0.341183,1.75551,0.66160914,8.79,1.41254,0.809988,929771000,8.9179,0,0,0,0,0,ALFALFA,1,1,6443.2,-18.4454,0.0,0.0,11.0779,1,11.1039,8.9175,0.0,0.756582,9.2195,4279,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.1132799999999998,L,8.52914,0.188038,1.35365,8.91,-18.9901,1.18734,0.890156,1.89756,1.8726,1.35375,2.58282,0.124731,0.204899
ECO07965,ECO07965,0.0,-0.7370746,-1362860.0,2406622.0,38.97104,3.549225,39.70638,2.676696,72.2858,2.733832,-0.309186,2.211669,172.8162,3.323856,161.108,3.382274,480.5277,6.010354,20.56799,1.927198,20.76603,1.600805,14.93066,0.5549611,565.6545,5.967033,45.03431,1.673889,87.15813,2.528438,62.56511,2.088305,13.39659,1.652493,-76.97737,15300000.0,480.4501,6.009876,0.0,0.0,344.8683,32.41845,485.421,36.71212,68.39834,12.31854,71.73765999999998,8.889714999999997,119.5083,7.141201,0.0,0.0,4.832841,9.376655,5.532081,195.2562,259.657,11.01011,244.7459,9.40901,699.2741,26.882890000000003,25.90983,3.985234,31.67277,3.606671,22.87873,1.467277,816.7958,22.643320000000006,67.29037,4.315519,129.2125,6.404984,91.43732,4.470772,ECO07965,0.0151,0.0547,0.0237,0.0096,0.0995,14.1179,19.0398,0.0388,12.6539,0.0279,0.1352,162.32299999999995,0.0721,0.2066,15.8066,3.45664,17.3483,17.0192,-0.0888424,0.0,16.7998,0.5334,8.3178,0.0,0.0237,0.0231,-17.8459,16.6706,0.0905,6363.51,0.2471,0.187,0.0224,18.3499,2.60616,3.45549,1.42204,1.76935,0.4592060000000001,8.81,2.49266,1.24544,8.61,0.282606,1.64333,0.22990312,8.53,1.41254,0.953629,1287220000,9.25578,0,0,0,97516800,0,ALFALFA,0,1,6363.51,-17.8459,0.0,0.0,10.9649,1,10.9909,8.6245,0.0,0.902155,9.3465,5837,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.26005,L,8.260110000000001,0.24055,1.76935,8.61,-18.2141,1.2689700000000002,1.04679,2.0234,2.07935,1.79148,2.83378,0.14325,0.236406
