name,name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO04889,ECO04889,8580000000.0,16100000000.0,-38900000.0,67900000.0,79.41767,9.744627,88.45998,9.246904,198.2059,10.009,-19.55699,9.826739,431.7541,12.44724,144.6582,12.02743,547.1889,13.6467,13.72614,10.67587,349.91,15.29841,742.1829,8.523525,1836.215,25.76466,2238.595,25.70889,1053.052,21.24452,806.89,19.96686,6.942622,14.27606,-38200000.0,19800000.0,586.9642,15.99756,0.0,0.0,321.7741,2185.437,-9999.0,0.0,51.52307,10.22863,5.849927,34.523270000000004,61.27019,12.10195,0.0,0.0,0.0,0.0,0.0,0.0,194.3322,13.36297,82.42067,5.391063,235.4876,15.40304,13.01156,23.8488,204.4142,18.43703,415.2233,9.588618,1061.729,26.84176,1221.245,28.20182,602.1147,22.38738,474.9136,18.81867,ECO04889,0.0217,0.0787,0.034,0.0138,0.14300000000000002,10.063,0.3459,0.0558,12.8469,0.0214,0.1944,226.735,0.1037,0.0367,10.9668,13.4031,13.7028,12.8665,-0.0895004,9.968,12.4278,0.928,54.7904,0.2475,0.0235,0.0232,-22.1579,12.1161,0.0576,6748.88,0.0,0.0373,0.0215,15.3396,4.0977,5.02939,2.7356,0.0265225,1.14171,11.17,3.4355,2.37162,11.13,0.777733,2.50381,0.30628381,11.07,0.025118900000000003,2.2944,9235520000,9.90271,0,0,1,263245000,0,ALFALFA,0,11,6672.97,-23.2822,13.312,175.56599999999997,13.3579,1,13.4149,11.4345,0.289574,0.523888,11.5165,1843,0.195772,13.1554,178.301,13.3812,1.0,notinresolve,0,1,1,1.0,E,9.96855,0.345852,0.0265225,11.13,-22.2454,2.44116,2.64601,3.36976,3.9929,0.00354144,4.9215,0.742664,1.09428
ECO04732,ECO04732,0.0,-0.7439281,0.0,-0.7439281,10.05983,4.134602,25.02735,3.0607990000000003,51.12801,2.996271,-0.5488528,2.890589,99.72118,3.164342,33.2566,3.016203,94.91626,3.544428,9.020262,2.580935,18.03938,2.313078,33.2598,0.9666968,360.8619,4.9295290000000005,100.3192,2.915778,96.06467,3.25991,59.55477,2.738486,9.40025,2.328407,0.0,1.052073,96.38795,3.849265,0.0,0.0,0.0,0.0,-9999.0,0.0,15.47454,15.70184,45.40873,10.72948,84.44391999999998,8.833,0.0,0.0,7.495645,12.16558,0.0,0.0,161.9595,9.134204,52.612,3.2831300000000003,150.32,9.380373,16.59186,6.573813,28.48875,5.496478,49.63976,2.487775,524.6118,17.90055,145.9993,7.316985000000002,137.7639,7.788439,86.72724000000002,6.485736,ECO04732,0.0127,0.0458,0.0198,0.0081,0.0833,12.5335,0.2015,0.0325,13.7997,0.1328,0.1132,217.461,0.0604,0.4739,13.609000000000002,10.5867,15.3722,15.0586,-0.135124,12.7645,14.8784,0.3511,21.1239,0.2196,0.0219,0.023,-19.3867,14.6678,0.048,5273.26,0.0,0.16,0.0219,16.3323,2.56179,3.43847,1.3370799999999998,1.80278,0.457354,9.45,2.55874,1.1548200000000002,9.23,0.275087,1.68206,1.274226,9.13,1.41254,0.831902,3401790000,9.67784,0,0,0,120536000,0,ALFALFA,0,1,5273.26,-19.3867,0.0,0.0,11.2089,1,11.3099,9.2345,0.0,0.577807,9.8095,3624,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.14383,L,7.883669999999999,0.201506,1.80278,9.23,-19.7897,1.2635,0.92107,2.03459,1.97558,1.80615,2.74667,0.11982,0.208988
ECO07940,ECO07940,0.0,-0.7320211999999999,0.0,-0.7320211999999999,37.2988,5.1361940000000015,16.62677,3.210665,33.31136,3.103065,4.63374,3.547244,65.0106,3.051285,93.45132,3.877203,282.6759,5.5927440000000015,10.13369,2.757636,42.13085,2.856873,33.0205,1.032823,235.1369,4.303108,99.59746,3.115229,81.53633,3.3954720000000003,59.14515,3.111972,10.89472,2.521505,0.0,1.035234,283.0405,5.656487,0.0,0.0,-9999.0,0.0,-9999.0,0.0,48.23744,10.15361,23.12724,7.8989449999999986,46.9215,6.936367999999999,8.126497,23.15957,13.59888,9.228867,0.0,38.7288,93.15382,7.088661,132.2213,4.731611,377.7751,13.51889,12.75528,7.909752,53.94201999999999,6.24683,43.23675,1.740749,298.541,9.132389,127.1669,5.11985,105.1997,7.653791,75.83887,5.826281,ECO07940,0.0132,0.0479,0.0207,0.0084,0.0871,13.0516,0.2106,0.034,11.7714,0.0358,0.1184,211.294,0.0632,0.2778,14.3014,6.596210000000001,16.4,15.8339,0.058239,13.2874,15.5362,0.3073,16.8469,0.6965,0.0232,0.0289,-18.5943,15.3884,0.1199,5225.19,0.0,0.14,0.0209,17.7494,3.3190699999999995,4.11519,2.12569,0.6859149999999999,0.7934680000000001,9.25,2.78297,1.88238,9.13,0.550158,1.98684,0.070087373,9.09,1.41254,1.64402,653854000,8.76235,0,0,0,0,0,ALFALFA,1,1,5225.19,-18.5943,0.0,0.0,11.1659,1,11.1299,9.1495,0.0,0.81834,9.2865,5822,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.0502,L,8.44335,0.2106,0.6859149999999999,9.13,-18.8168,1.78089,1.84372,2.57084,2.99218,0.103541,3.78212,0.432737,0.6324310000000001
ECO05075,ECO05075,0.0,-0.7504476999999999,0.0,-0.7504476999999999,48.59912,6.360445,191.2566,5.25612,347.2059,5.887834,6.1996970000000005,4.649955,772.2027,8.495472,247.071,6.0195110000000005,736.9949,9.323365,112.0872,4.1859769999999985,77.23844,4.3500809999999985,262.6977,2.704978,2895.579,21.31021,792.3568,8.158831,548.5544,7.71192,395.2894,6.931773,54.29845,4.904312,0.0,1.061293,737.1055,9.393489,0.0,0.0,3.66e+24,8.07e+18,0.0,0.0,133.6642,26.38806,390.193,22.88578,688.2853,24.32516,0.0,0.0,23.54846,0.0,0.0,0.0,1423.583,31.17182,461.3276,9.404552,1318.079,26.87015,192.2991,15.26696,122.584,16.795939999999998,441.0206,7.929777,4894.262,56.22962,1297.119,23.32287,895.6546,26.777690000000003,651.2001,22.12508,ECO05075,0.0118,0.0427,0.0185,0.0075,0.0777,11.7771,0.1878,0.0303,33.8492,0.0214,0.1056,144.869,0.0563,0.1192,12.5716,8.320089999999999,14.7631,14.2732,-0.0251122,12.0195,14.0134,0.447,27.0837,0.1048,0.0325,0.0204,-20.3544,13.8385,0.0272,5746.01,0.0,0.37,0.0205,15.9113,3.0219,3.90342,1.7517900000000002,0.41216,0.667067,10.05,2.8187,1.51165,9.85,0.426933,1.93718,1.9651404,9.71,0.28183800000000003,1.10536,0,9.91547,0,0,0,0,0,,0,2,5719.85,-20.4599,0.0,46.3582,11.4999,1,11.6369,9.8955,0.0632592,0.43371,10.2565,3872,0.0848167,0.0,69.1874,11.6345,1.0,notinresolve,0,1,0,1.21545,L,9.07633,0.187836,0.41216,9.85,-20.7553,1.48605,1.24695,2.26665,2.3497,0.417062,3.1303,0.241713,0.383303
ECO09237,ECO09237,0.0,-1.404938,0.0,-1.404938,73.02071,6.54391,75.75833,4.4843199999999985,125.7313,4.518621,16.65194,3.59362,296.7405,5.048801,270.8889,4.85802,798.4057,8.713282000000001,38.01165,2.986372,31.073290000000004,2.2468470000000003,19.30825,0.7049586999999999,939.2509,8.022738,58.23815,2.126316,124.6108,2.858551,123.9203,7.379107,5914.9659999999985,4544.6579999999985,0.0,1.986883,798.8113,8.713563,0.0,0.0,0.0,0.0,12300000000000.0,383000000.0,82.54725,14.910279999999998,75.46676,9.242311,119.8383,13.8994,12.7885,5.6767650000000005,0.0,0.0,0.0,0.0,263.2369,24.144920000000006,238.774,21.84168,682.2115,62.40481,31.16925,4.7980839999999985,26.72864,4.21695,17.07285,1.56514,772.5323,59.7795,50.21428,4.603353,104.1441,6.5671610000000005,77.13467,5.860905000000002,ECO09237,0.0082,0.0297,0.0128,0.0052,0.054000000000000006,14.4393,18.0731,0.0211,34.7022,0.1097,0.0734,146.108,0.0392,0.2174,15.6473,5.9935800000000015,16.6874,16.3608,0.121244,14.6835,15.9745,0.3928,16.7578,0.348,0.4712,0.0266,-18.3378,15.9635,0.0692,5983.76,0.0766,0.2662,0.0342,17.5731,2.32316,3.09147,1.24592,1.61555,0.36838,8.91,2.21393,1.10717,8.71,0.229631,1.44563,0.34780928,8.61,1.41254,0.911764,0,9.53436,0,0,0,0,0,,0,2,5976.79,-21.1064,0.0,12.3449,12.0619,0,11.9119,10.5795,0.052961900000000006,0.689617,10.6995,4199,0.0956111,0.0,87.6468,11.9815,1.0,notinresolve,0,1,0,1.20709,L,8.06565,0.130626,1.61555,8.71,-18.5437,1.19559,0.994925,1.90082,1.9715,1.61546,2.67674,0.135847,0.219007
ECO11288,ECO11288,0.0,-0.7454944,0.0,-0.7454944,19.20184,3.689845,57.93762,2.8751290000000003,116.1975,2.945363,4.308447,2.630484,278.9193,3.620769,32.52917,2.386245,108.8493,2.89336,41.73216,2.302795,20.8987,2.167706,135.4105,1.314064,1213.939,8.394001,408.4294,3.963516,237.2716,3.4920160000000005,160.1467,3.271219,11.32504,2.369112,0.0,1.054288,113.1367,3.312364,0.0,0.0,11733.26,0.0,944.8809,56.24195,8.769785,34.08943,368.1576,22.67777,408.3809,12.79471,137.5342,35.9936,31.177390000000006,16.603820000000002,0.0,0.0,752.0199,14.52186,96.83769,3.759831,276.6791,10.74238,95.49424,8.302778,47.18071,8.637135,289.1664,4.32329,2517.38,26.66155,850.4893,12.71556,491.4797,11.27611,331.1217,8.637036,ECO11288,0.0257,0.0931,0.0403,0.0164,0.1693,12.8087,18.1853,0.066,5.3833,0.0294,0.2301,167.225,0.1228,0.5375,13.5503,4.25999,15.9,15.31,-0.014705700000000004,12.8077,14.9917,0.8174,12.3375,0.0801,0.0214,0.0218,-19.5175,14.7107,0.0297,6109.97,0.3343,0.0725,0.021,17.052,3.25071,4.1972,1.88187,0.265024,0.802258,9.83,3.1175900000000003,1.59016,9.67,0.51054,2.1711,1.5605359,9.53,0.28183800000000003,0.945917,2103680000,9.46911,0,0,0,125861000,0,ALFALFA,0,1,6109.97,-19.5175,0.0,0.0,11.3969,1,11.3439,9.6835,0.0,0.8373079999999999,9.8865,7990,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.13051,L,9.33281,0.409454,0.265024,9.67,-20.0819,1.5255299999999998,1.09897,2.33652,2.24258,0.265115,3.05357,0.228872,0.381924
ECO07590,ECO07590,0.0,-0.7487832,0.0,-0.7487832,58.35175,4.763541,63.47417,3.746917,128.134,3.687362,-1.95682,2.914164,343.4292,4.429018,479.9666,5.609897,1447.73,13.69452,51.93664,2.225781,17.826829999999994,1.643042,27.36795,0.6083901999999999,1227.464,9.910381,82.54805999999998,1.835043,84.28466999999998,2.227553,65.61913,1.982723,40.04353,1.807866,0.0,1.058939,1431.872,13.68191,0.0,0.0,215.2864,34.73537,385.8235,37.69056,63.71824,7.578554,74.77575999999998,7.380704,153.9038,7.0235020000000015,0.0,0.0,0.0,0.0,0.0,0.0,406.4659,6.987217,567.274,6.02663,1620.783,17.21894,61.91961,4.478388,20.02058,2.958941,36.83665,1.382069,1479.753,13.77512,108.3431,4.06491,105.0277,4.288355,79.80648000000002,4.432626,ECO07590,0.0277,0.1003,0.0434,0.0177,0.1824,0.0,18.6214,0.0711,3.9277,0.1498,0.2479,167.27900000000002,0.1323,0.0,15.4829,3.64657,17.0021,16.6401,0.0792046,14.3108,16.434,0.7419,9.33139,0.4313,0.0258,0.0403,-18.2992,16.2643,0.0403,6387.37,0.0746,0.2462,0.032,17.9617,2.46498,3.28004,1.3294,2.03246,0.413473,8.93,2.36412,1.17067,8.75,0.254747,1.54906,0.45536808,8.67,1.41254,0.8364659999999999,1813700000,9.40469,0,0,0,157713000,0,ALFALFA,0,1,6387.37,-18.2992,0.0,0.0,11.0159,1,11.0759,8.7575,0.0,0.7967920000000001,9.4915,5571,0.0,0.0,0.0,0.0,1.0,rs0392,1,1,0,1.19152,L,8.40541,0.4411390000000001,2.03246,8.75,-18.6584,1.17353,0.914167,1.87672,1.88712,1.58068,2.59031,0.122881,0.200583
ECO07365,ECO07365,0.0,-0.7895687,0.0,-0.7895687,20.39688,3.985839,36.13506,2.809386,56.44136,2.537843,2.008167,2.4826040000000003,109.4448,2.482677,48.06797,2.305017,154.4777,3.069818,11.12816,1.894856,15.40419,1.598616,20.67016,0.5770394,330.4654,3.363952,62.34596,1.740482,85.59886,2.203927,58.2107,1.90824,8.468844,1.608769,0.0,1.116619,153.7435,3.180324,0.0,0.0,108000000000000.0,13200000000.0,0.0,0.0,34.54638,10.27954,56.42462,7.933984,85.2084,6.874637,1.241075,19.60221,2.778076,9.264288,3.587212,1423.019,170.0098,7.522261,77.93414,2.685287,222.669,7.672248,14.29013,3.846537,24.32103,3.985792,29.81444,1.370876,451.8835,11.90085,87.68954000000002,4.031989,114.8147,5.05714,79.74205,4.144965,ECO07365,0.0155,0.056,0.0242,0.0098,0.1018,13.9222,17.7311,0.0397,1.3576,0.102,0.1383,173.91099999999997,0.0738,0.1262,14.3886,3.83931,16.2384,15.9029,-0.06303980000000001,14.0385,15.7542,0.7938,8.72424,0.1565,0.0265,0.0399,-18.4457,15.5373,0.031,5201.73,0.0404,0.5074,0.0298,17.07,2.40944,3.2332,1.26229,2.87364,0.410151,8.91,2.38106,1.10206,8.79,0.249926,1.55731,0.39423204,8.69,3.16228,0.92573,4403730000,9.78995,0,0,0,104540000,0,ALFALFA,0,1,5201.73,-18.4457,0.0,0.0,11.0189,1,11.1029,8.7685,0.0,0.388861,9.8265,5415,0.0,0.0,0.0,0.0,1.0,rs0520,1,1,0,1.1641,L,8.43023,0.24611,2.87364,8.75,-18.7026,1.20002,1.01126,1.89658,1.98321,1.43897,2.67978,0.142538,0.228069
ECO02392,ECO02392,0.0,-0.7190335,0.0,-0.7190335,97.34813,5.001521,255.3069,4.942887000000002,435.9984,6.264874,9.313754,3.179109,931.4664,9.334429,475.7393,6.698503,1422.917,14.46812,108.2724,3.114573,42.68318,2.563413,156.8491,1.750257,2825.3520000000008,24.14677,473.0931,5.2791739999999985,414.3907,5.648096,300.0952,4.644312,71.95545,2.935577,0.0,1.016867,1439.861,14.67707,0.0,0.0,0.0,0.0,0.0,0.0,124.4307,9.164361,314.7843,11.62131,561.121,20.41361,5.5536379999999985,12.2131,7.2297699999999985,5.695135,4.673909,9.973841,1232.743,42.37921,646.2841,21.66367,1846.526,61.89619,129.8701,5.805001,51.83597,4.416651,202.4828,5.571742,4020.776,100.0366,595.5376,16.38748,532.8669,12.31797,385.5659,11.91436,ECO02392,0.0093,0.0335,0.0145,0.0059,0.061,13.6248,0.1474,0.0238,22.6206,0.0226,0.0828,169.016,0.0442,0.4538,14.2819,3.06695,16.3768,15.9277,0.222698,14.316,15.7074,0.8716,10.915,0.1919,0.0341,0.0262,-18.5331,15.5198,0.161,5350.84,0.0,0.3305,0.0211,17.2311,2.95709,3.76296,1.81474,0.811229,0.611488,9.23,2.55971,1.60833,9.11,0.405073,1.75383,0.20686376,8.93,0.630957,1.26245,0,8.98963,0,0,0,0,0,,0,1,5350.84,-18.5331,0.0,0.0,11.1249,1,11.1199,9.0475,0.0,0.31098600000000004,9.3125,2125,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.08936,E,9.25175,0.147395,0.811229,9.03,-18.7926,1.48356,1.41172,2.23102,2.46718,0.43013,3.21465,0.278828,0.4280890000000001
ECO02538,ECO02538,0.0,-0.7823631999999999,0.0,-0.7823631999999999,43.45252,5.149597,69.58123,4.15165,131.1117,4.090778,1.905438,3.00333,291.442,4.670103,192.4765,4.083787,577.6884,6.911836,38.86138,2.26205,23.5913,1.806002,40.52513,0.7574432,977.5265,9.126718,122.2332,2.284621,157.5842,2.871226,113.4235,2.85287,32.369209999999995,2.091418,0.0,1.106429,578.1076,6.912992,0.0,0.0,0.0,972813.6,136.237,96.42107,77.0312,14.606229999999998,133.4602,12.65295,215.9103,14.83125,11.85789,12.42287,9.626944,6.8035929999999984,9.749194,6.788154,446.7426,21.63232,298.3126,13.96596,852.3217,39.90273,57.77932,6.63007,39.16169,4.997216000000001,59.81371,2.593159,1425.328,49.77289,175.9227,7.626937,226.0529,7.216128,162.7407,7.873049000000001,ECO02538,0.0118,0.0428,0.0185,0.0075,0.0779,13.8057,0.1883,0.0304,18.75,0.025,0.1058,172.31599999999997,0.0565,0.5483,15.5412,5.10215,16.4939,16.1359,0.0742245,14.6602,15.9267,0.8074,12.7798,0.1927,0.04,0.0214,-18.6336,15.7592,0.045,6133.29,0.0,0.6624,0.0238,17.4621,2.52274,3.30839,1.40019,0.6296430000000001,0.482904,9.21,2.3911,1.22288,9.03,0.305588,1.60545,0.4798299,8.85,0.28183800000000003,0.958834,0,9.38668,0,0,0,0,0,,0,1,6133.29,-18.6336,0.0,0.0,11.1279,1,11.1389,9.0435,0.0,1.6730900000000002,9.5515,2233,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11612,L,8.41008,0.188328,0.6296430000000001,9.03,-18.9232,1.2941,1.06701,2.0061400000000003,2.07011,0.628143,2.78215,0.182821,0.290995
ECO00734,ECO00734,0.0,-0.813782,0.0,-0.813782,11.06123,2.810713,23.72969,2.256057,39.80902,2.077812,0.5658696,1.783422,87.56785,2.234107,53.04711999999999,1.95215,164.6395,2.855986,8.562917,1.588148,10.01715,1.138145,9.027824,0.4000567,259.5764,2.950567,27.23,1.206662,54.42448,1.920253,37.77399000000001,1.593544,4.977201999999999,1.531574,0.0,1.150862,164.033,2.867271,0.0,0.0,249.6013,173.9421,199.5689,30.83986,22.15171,7.524659,32.13228,5.899964,46.81635,6.109328,4.3913160000000016,0.0,6.5442339999999986,5.649543,9.741392,10.86835,100.582,12.67878,63.69588,7.67307,181.9882,21.92306,8.887444,2.60921,11.77296,2.27116,11.13143,1.193043,299.5573,28.04276,32.73951,3.50895,64.14584,6.0621019999999985,45.89965,5.053401,ECO00734,0.014,0.0507,0.0219,0.0089,0.0922,0.0,18.7633,0.0359,20.3321,0.0652,0.1253,176.388,0.0669,0.0,15.9594,6.02529,17.7674,17.4355,0.116058,0.0,17.2112,0.4283,14.2825,0.0,0.0348,0.0555,-17.5896,17.1607,0.1008,6866.54,0.6707,0.4809,0.0331,18.6846,2.50184,3.3345800000000003,1.33799,1.37995,0.443495,8.73,2.44008,1.16742,8.51,0.272924,1.60735,0.21571582,8.41,1.41254,0.871149,0,9.13201,0,0,0,0,0,,0,4,6892.94,-22.4706,0.0,92.2191,12.7699,0,12.7909,11.1065,0.116189,2.64719,11.1395,710,0.198849,12.6999,104.717,12.6758,1.0,notinresolve,0,1,0,1.35723,L,7.5975199999999985,0.222909,1.37995,8.51,-17.9325,1.2516,0.962315,1.997,1.98604,1.36363,2.73143,0.136717,0.22788200000000006
ECO12486,ECO12486,0.0,-0.7855802,0.0,-0.7855802,11.62659,3.582745,39.89981,2.832034,75.20302,3.045433,8.037674,3.012294,154.3351,3.3328580000000003,65.28939,2.821699,200.5596,4.0633339999999984,23.50627,2.705203,18.56443,2.097162,51.53872,0.9632519,569.4904,5.902131,155.4527,2.905387,84.49802,2.867698,55.22909,2.454463,12.47791,2.150962,0.0,1.110978,198.7547,4.132402,0.0,0.0,782.2161,352.8379,76.96455,103.3459,28.86723,13.21862,68.5951,9.466875,138.4337,9.770011,9.566335,6.3424190000000005,0.0,0.0,0.0,0.0,275.5623,10.59116,130.7596,3.676502,373.599,10.50429,42.81606,7.407537,42.91359,8.008425,86.66722,2.667297,930.6282,20.40643,254.9036,7.844989999999999,143.5798,8.165394000000001,96.4948,6.527107,ECO12486,0.0182,0.0659,0.0285,0.0116,0.1198,13.0439,0.2897,0.0467,22.3488,0.0375,0.1628,190.471,0.0869,0.2774,14.1084,5.04757,16.2044,15.682,-0.0257893,13.3966,15.2616,0.715,20.5308,0.293,0.0653,0.0733,-19.3848,15.2059,0.0491,6935.59,0.0,0.1825,0.0362,17.5962,3.23918,4.00364,2.07861,0.628617,0.769648,9.53,2.69468,1.84319,9.43,0.534229,1.93022,0.16772976,9.41,1.41254,1.60286,0,9.15517,0,0,0,0,0,,0,1,6935.59,-19.3848,0.0,0.0,11.2959,1,11.3089,9.4505,0.0,1.01413,9.6195,8736,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11178,L,9.10958,0.289667,0.628617,9.45,-19.6477,1.72016,1.79306,2.48584,2.91172,0.0990559,3.6774,0.411297,0.6015010000000001
ECO04793,ECO04793,0.0,-0.8105707,0.0,-0.8105707,65.47295,4.644271,127.3685,3.837072,231.415,4.294768,4.740263,2.9033290000000003,500.9262,5.84474,298.4336,4.756703,871.1718,8.556649,59.60051,2.671408,48.82185,2.3559360000000003,78.04936,1.097631,1645.352,12.25045,235.4149,3.310704,289.5389,4.305223000000002,205.7567,3.494543,40.09214,2.463314,0.0,1.14632,873.2045,8.565427,0.0,0.0,-9999.0,0.0,0.0,0.0,128.6264,16.78291,238.2813,15.00395,393.1997,15.14999,28.47348,30.85383,13.918970000000002,11.48952,9.271512,23.22891,796.6160000000001,21.67699,473.024,10.64882,1351.497,30.42521,88.47825,9.026109,71.96876,6.4333269999999985,117.3123,3.570113,2371.072,49.64545,345.0363,10.50033,424.5794,13.34428,302.6574,9.986486,ECO04793,0.0138,0.05,0.0216,0.0088,0.0909,12.8174,0.2198,0.0354,14.3333,0.0389,0.1235,220.231,0.0659,0.1106,13.3329,8.03174,15.2365,14.9125,-0.0912037,13.1276,14.7872,0.6614,17.9236,0.1032,0.0211,0.053,-19.5604,14.6505,0.0441,5327.22,0.0,0.1131,0.0206,16.0553,2.27888,3.08345,1.15631,1.52092,0.381714,9.45,2.30885,1.00705,9.23,0.232445,1.50427,1.7126118,9.13,1.41254,0.732525,5098310000,9.85355,0,0,0,82010300,0,ALFALFA,0,3,5415.3,-20.0057,0.0,78.2124,11.2979,1,11.4849,9.5135,0.117548,0.361201,10.1405,190,0.112059,0.0,87.5146,12.0283,1.0,notinresolve,0,1,1,1.1753,L,8.230839999999999,0.219757,1.52092,9.23,-19.8607,1.14975,0.8029189999999999,1.86511,1.78201,1.52093,2.49737,0.100269,0.170664
ECO06388,ECO06388,0.0,-0.7952975999999999,0.0,-0.7952975999999999,22.47606,5.387308,51.83673,4.083655,110.3599,4.144979,4.249504,3.1712860000000003,243.4582,4.749363,120.7668,3.73792,384.7505,6.206930000000002,26.97886,2.733177,18.24709,2.087803,47.75614,0.9352065,920.5514,9.057143,144.0435,2.820796,149.3652,3.207973,104.7828,3.001428,25.65074,2.620893,0.0,1.124721,383.1842,6.221826999999998,0.0,0.0,-9999.0,0.0,-9999.0,0.0,53.13417,20.06453,104.9943,17.5855,204.8438,18.52309,34.58535,71.12646,18.20665,15.751179999999998,0.0,0.0,426.1596,24.38015,222.5026,12.08085,635.7216,34.51672,39.5652,4.986138,35.98827,5.002767,76.60455,3.760121,1454.933,53.26319,225.3075,11.05918,234.3459,10.94893,167.0676,9.126739,ECO06388,0.0091,0.033,0.0143,0.0058,0.06,12.5347,0.1451,0.0234,32.0281,0.0249,0.0815,205.523,0.0435,0.2154,13.8093,13.5686,15.4679,15.0612,-0.0645466,12.5713,14.8353,0.2777,32.5891,0.3341,0.0215,0.0214,-19.1396,14.6724,0.0293,4748.47,0.0,0.1907,0.0211,16.4225,2.71001,3.57985,1.47495,0.8659540000000001,0.568819,9.47,2.67372,1.26018,9.25,0.354042,1.80387,1.2206919,9.11,0.630957,0.822382,0,9.73104,0,0,0,0,0,,0,2,4817.94,-19.417,0.0,123.133,11.2669,1,11.3179,9.4025,0.0762418,0.786392,9.9395,4807,0.121938,0.0,122.661,12.2382,1.0,notinresolve,0,1,0,1.10222,L,7.9649100000000015,0.145054,0.8659540000000001,9.25,-19.6347,1.27134,0.919403,2.01274,1.9457,0.866057,2.6871,0.148024,0.245045
