name,name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO03644,ECO03644,12283,140526,J123741.19+270740.0,189.42151588029117,27.1295810536283,15.5,0.015492531,sdss,162136,0.013601033,683028860.0,184.719970703125,199.89341735839844,223619729,2236,197,53729,27.507189,0.96217793,0.00617104,3799.563707281537,97.36810871157779,74.103584,0.9438413,55.09226999999999,0.46725574,0.7255839,19568.864835165725,521.4558938295877,366.5231,5.3889812999999975,55.45616,0.6911702,3119.605233994127,82.80490615533998,58.532486,0.7542633000000001,56.909546,1.2605698,6842.26043187613,258.4552879035528,62.355736,0.8312358,50.14627,0.83773065,230.94370641583745,12.37647395322519,4.0484314,0.23769149,51.607277,4.031659599999999,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11767.121886684728,424.79450390187725,114.48336,1.3380531999999998,53.924126,1.7290721999999998,21.386047,0.50892913,6.6538210000000015,0.40870973,5.773621599999999,0.35764873,-9999.0,-9999.0,0.7186344,28.069963,189.42166666666665,27.12777777777778,0.015492531,sdss,legacy,good,1630,189.42152,27.129563,ECO03644,0.0096,0.0347,0.015,0.0061,0.0631,12.7469,0.1527,0.0246,27.1289,0.0217,0.0858,189.421,0.0458,0.2891,13.5348,4.41236,15.3517,14.9612,0.0678844,12.4406,14.8279,0.8052,13.9909,0.2396,0.0211,0.0205,-19.1877,14.7036,0.0267,4631.47,0.0,0.0679,0.0205,16.1353,2.41981,3.26342,1.2303899999999999,0.741963,0.448809,9.41,2.48183,1.05445,9.19,0.272863,1.6382299999999999,1.0883655,9.05,0.630957,0.790443,1115780000,9.193710000000001,0,0,0,61987600,0,ALFALFA,0,1,4631.47,-19.1877,0.0,0.0,11.1899,1,11.2639,9.1965,0.0,0.437775,9.4925,2921,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.11907,L,9.13441,0.15267,0.741963,9.19,-19.4373,1.31311,0.8943690000000001,2.0794599999999996,1.95605,0.7419560000000001,2.7224,0.147503,0.251429,,,2.9459386607119686
ECO11327,ECO11327,12294,140569,J124112.20-004524.0,190.3016891135321,-0.7568422744927424,15.7,0.011299317,sdss,162234,0.021802158999999998,414259500.0,146.72085571289062,128.903564453125,29125528,291,255,51928,66.56488,1.1449538000000001,0.012718295,343.1970041081495,13.866052325659844,17.711239000000006,0.51088786,40.067467,1.3448434999999999,0.7382879,1509.015570174033,57.87861441637987,76.44463,1.110808,37.3653,0.6890606,154.09940463403947,7.070481708860604,7.8103604,0.2997199,45.22587,3.362207,527.6278217391725,30.508955803880298,18.326317,0.3877854,29.182808,1.7561569,24.396014639546664,4.627733293748189,1.1725135,0.2603346,0.0,72.32379,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1371.255693023527,73.35125206079941,50.409607,0.77456117,26.01405,1.4416181000000001,4.093833999999998,0.5737522,-1.6316792,0.55101854,2.9536886000000004,0.60664546,-9999.0,-9999.0,0.21198331,20.131987,190.30083333333332,-0.7566666666666667,0.011299317,sdss,legacy,good,97,190.30172,-0.75681387,ECO11327,0.0143,0.0519,0.0225,0.0091,0.0944,14.075999999999999,17.2941,0.0368,-0.7569,0.0238,0.1283,190.30200000000002,0.0685,0.355,14.179,6.39418,15.955,15.6701,-0.0649624,13.5505,15.5418,0.7842,13.3671,0.1239,0.0381,0.0296,-17.7368,15.4179,0.0468,3256.7,0.2489,0.3718,0.0217,16.8349,2.24904,3.02802,1.16206,1.96039,0.349628,8.63,2.21558,1.0272299999999999,8.45,0.214794,1.43661,0.26270684,8.37,1.41254,0.8004760000000001,0,9.14519,0,0,0,0,0,,0,1,3256.7,-17.7368,0.0,0.0,10.9219,1,10.9689,8.4675,0.0,0.13128900000000002,9.2285,8012,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,0,1.3507200000000001,L,8.01028,0.228373,1.96039,8.45,-17.9981,1.14086,0.8694860000000001,1.8442599999999998,1.83598,1.96062,2.53939,0.105354,0.17436400000000002,,,1.1451464213366929
ECO11326,ECO11326,12295,140576,J124135.80-000707.0,190.40038027495117,-0.11870688439980084,16.07,0.015883236999999998,sdss,162249,0.031060007999999997,595137150.0,299.46722412109375,214.62933349609366,29003841,290,38,51941,46.999454,1.1187264,0.008194613,722.6913547860215,30.690893052631072,13.127194,0.37698358,48.64185,1.0456003,0.73614234,3028.8836021771504,121.50747078735246,53.43968,0.7598571999999999,42.7915,0.48395205,383.8656032778084,17.800356480608627,6.7793449999999975,0.2332090000000001,47.59288,1.7033846000000001,1059.0502105514513,63.793180822840625,11.544444,0.23529673,41.63671,1.078548,71.07939075767513,9.134793896286748,1.1989975,0.18155521,45.08677700000001,6.552711,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2512.4103543376855,140.97645117499093,29.791313,0.46318746,46.113003000000006,1.2449011,0.6616995,0.3820495,-4.274069,0.35353333,1.4465988,0.37709054,-9999.0,-9999.0,0.40772972,28.850122,190.39916666666667,-0.11861111111111113,0.015883236999999998,sdss,legacy,good,98,190.40032,-0.11837712,ECO11326,0.0162,0.0588,0.0254,0.0103,0.1069,13.0516,16.9949,0.0417,-0.1183,0.0644,0.1453,190.4,0.0775,0.3129,13.9262,4.46989,15.6116,15.2077,0.163858,12.9527,15.0172,0.9159999999999999,15.0528,0.1738,0.0216,0.0412,-18.9774,14.8374,0.0341,4641.07,0.68,0.2615,0.0227,16.5686,2.61299,3.4633300000000005,1.40676,0.989236,0.524197,9.35,2.5807599999999997,1.2077799999999999,9.13,0.325218,1.73042,1.0076228999999999,9.01,0.630957,0.811285,0,9.381910000000001,0,0,0,0,0,,0,2,4672.67,-19.2214,0.0,56.0184,11.2099,1,11.2719,9.2965,0.07732560000000001,0.191523,9.6885,265,0.0770673,0.0,69.6863,11.4118,1.0,notinresolve,1,1,0,1.09865,E,9.10715,0.25849099999999997,0.989236,9.13,-19.418,1.24048,0.901691,1.97187,1.91438,0.9892280000000001,2.64577,0.137381,0.227787,,,2.019994434885134
ECO06062,ECO06062,12301,140593,J124242.90+310835.0,190.6787695988044,31.140804936398016,16.0,0.022683721,sdss,162287,0.006822949,217137500.0,121.34750366210938,145.03982543945312,197521034,1975,210,53734,63.36128000000001,1.0658302,0.011201411000000001,146.2590726987521,9.702889867070892,13.205975,0.77951145,48.211067,1.9091126,0.83276504,810.0439742621425,45.06605757684121,69.78251999999999,1.328732,45.772873,0.65352345,39.56936877891587,3.8390271392651436,3.4103953999999996,0.3757438,52.908115,6.0145,283.23215883291704,23.915172940022238,13.350071,0.38915479999999997,41.182407,1.3190953,17.248128154763645,3.4948134299849456,1.3709746999999999,0.339488,10.806215,8.973374,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,951.4714594271661,74.0052824058501,48.020255999999996,0.9221369,37.905696999999996,0.9514795,0.68137527,0.5754986,-4.2004547,0.5151339,2.3141564999999997,0.54856104,-9999.0,-9999.0,0.20338681,16.951511,190.67875,31.14305555555556,0.022683721,sdss,legacy,marginal,1431,190.67873,31.140781,ECO06062,0.0085,0.0307,0.0133,0.0054,0.0559,0.0,0.1351,0.0218,31.1407,0.0813,0.0759,190.679,0.0405,0.0,15.0343,5.5942300000000005,16.6197,16.4942,0.0354214,13.5664,16.3836,0.7022,13.8263,0.5935,0.0384,0.0213,-18.4892,16.2823,0.0337,6818.34,0.0,0.2756,0.0248,17.4681,1.9881,2.74372,0.955566,3.75495,0.22798200000000002,8.79,2.01614,0.862726,8.65,0.135141,1.26051,0.51821992,8.59,3.16228,0.743338,0,9.66494,0,0,0,0,0,,0,3,6918.46,-21.5024,0.0,119.936,12.0389,0,12.1279,10.5805,0.109826,2.1147099999999996,10.7015,2951,0.11191300000000001,0.0,69.2822,11.9164,1.0,notinresolve,0,1,0,1.22617,L,7.846210000000001,0.135072,3.75495,8.65,-18.6496,1.10022,0.8004819999999999,1.8138900000000002,1.76652,3.75483,2.4801900000000003,0.07703969999999999,0.134184,,,0.8075377600610318
ECO11663,ECO11663,12303,140612,J124430.39+404408.9,191.1272394638691,40.73690943890927,15.7,0.017902026,sdss,162348,0.024492923,921393300.0,155.5543975830078,119.28279113769531,198543031,1985,430,53431,47.299995,1.0774920000000001,0.0039878977000000005,2018.5819290350466,63.54052546019761,20.006706,0.36941084,56.13305,0.63977545,0.71713525,7998.168273486734,247.57019674923154,77.2466,1.0425304,54.19151,0.5025893,903.1486744386378,31.968259579389002,8.732806,0.22663677,56.33355699999999,1.7512560000000001,2796.56233338697,126.76430125723218,15.162968,0.23562656,49.306767,1.1635876,228.65237171358,15.646050202723712,2.0767603,0.15688199,49.03337,1.8930572,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,7683.201515438221,329.3191633835826,44.62737,0.54404217,50.313320000000004,0.6799976,1.5052431,0.24183612,-3.2143865000000003,0.20553382,3.0131028,0.18596125,-9999.0,-9999.0,0.48073354,41.3378,191.1266666666667,40.73583333333333,0.017902026,sdss,legacy,good,1441,191.12728,40.736902,ECO11663,0.0091,0.0331,0.0143,0.0058,0.0602,12.4105,0.1456,0.0235,40.7369,0.0221,0.0818,191.127,0.0437,0.3625,13.5996,3.9320800000000014,15.0085,14.8026,-0.018913299999999997,12.9868,14.7193,0.5828,9.097999999999999,0.0542,0.0211,0.0205,-19.6843,14.565,0.0281,5416.81,0.0,0.0468,0.0204,15.7175,2.01535,2.81832,0.920399,2.21607,0.269119,9.39,2.16704,0.8029310000000001,9.19,0.151651,1.3640700000000001,1.9083776999999997,9.11,3.16228,0.651854,0,10.2486,0,0,0,0,0,,0,4,5274.94,-21.2555,0.0,202.079,11.9509,0,11.9909,10.4985,0.0952765,0.21547,10.8445,4599,0.117558,12.2203,78.4101,12.0019,1.0,notinresolve,0,1,0,1.19678,L,8.83155,0.145561,2.21607,9.19,-19.852999999999998,1.1638,0.724762,1.91515,1.73735,2.2160599999999997,2.48869,0.0783062,0.15121500000000002,,,0.6570183234523213
ECO03694,ECO03694,12304,140615,J124441.49+262512.0,191.17190488616188,26.41957688181627,14.62,0.015222389,sdss,162355,0.029636426,11278156000.0,290.73736572265625,279.65350341796875,223826005,2238,260,54205,97.4603,1.3636456,0.020265082,16497.045696841833,828.7503296544904,18.25088,0.29446405,75.92734,1.0640783,0.8426133,56844.41760321327,2897.30375612253,59.9691,0.6795542,74.60878000000002,0.91539997,26678.732993575482,1358.7964448367409,28.408257,0.30841890000000005,74.448135,1.1986179,19875.670490634013,1549.4050526651117,9.1623335,0.23563841,64.3877,1.9964031000000002,2067.568342503483,159.75134478043364,2.0527112,0.14304411,86.827126,6.03731,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6363.822417745193,564.7992378202393,3.2897870000000005,0.24041103,101.0994,5.519204,-0.44968262,0.53352565,-4.8943615,0.6222571,1.2023084,0.7884239000000001,-9999.0,-9999.0,3.7675864999999997,28.300141999999997,191.17291666666665,26.42,0.015222389,sdss,legacy,good,1631,191.17193,26.419591999999998,ECO03694,0.0085,0.0309,0.0134,0.0054,0.0563,10.8933,0.136,0.0219,26.4197,0.0214,0.0765,191.172,0.0408,0.1069,11.8505,9.86801,14.5935,13.8505,-0.17584,11.2483,13.4508,0.6273,27.1024,0.1412,0.0265,0.0204,-20.2578,13.1655,0.0281,4556.19,0.0,0.0708,0.0205,16.1409,4.09638,5.0406699999999995,2.62442,0.32897600000000005,1.0827799999999999,10.31,3.49904,2.27827,10.21,0.736635,2.5547400000000002,0.21751523,10.05,0.630957,1.95015,909831000,9.105089999999999,0,0,0,49990700,0,ALFALFA,0,1,4556.19,-20.2578,0.0,0.0,11.6839,1,11.5649,10.1835,0.0,0.43694700000000003,10.2125,2954,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.18858,L,9.31451,0.136036,0.32897600000000005,10.17,-20.4906,2.30417,2.2438599999999997,3.23182,3.66879,0.0335198,4.59644,0.585529,0.8792479999999999,,,0.5355092408866368
ECO06085,ECO06085,12310,140642,J124717.89+470938.9,191.82414674278942,47.16161605860587,16.5,0.019670535,sdss,162411,0.02768127,2280537000.0,167.1986541748047,176.61569213867188,145511489,1455,114,53089,39.727985,1.1381242,0.008898320999999999,4282.472685476387,150.43368885153714,29.167146999999996,0.50048417,68.04978,0.72308403,0.7703769,13506.208210573031,477.0420184711831,89.822586,1.2646654,64.57791999999999,0.44165045,1987.954148550409,75.35752660660141,13.267218,0.29861409999999994,65.730965,1.1943785,4722.450423277283,247.3822340293277,17.546541,0.32951698,55.937084,1.5388358,711.1057968541902,36.229617859658156,4.4650455000000004,0.20184960000000002,69.04806500000001,2.4554009999999997,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,11858.480928410645,580.2245937543297,47.438515,0.6350909,61.771667,0.7887565,2.1490376,0.40834317,-3.0783687,0.38440759999999996,4.4122567,0.45521426,-9999.0,-9999.0,1.4253097,28.564085,191.8245833333333,47.16083333333333,0.019670535,sdss,legacy,marginal,1017,191.82415,47.161609999999996,ECO06085,0.006,0.0216,0.0094,0.0038,0.0394,12.7257,0.0952,0.0153,47.1617,0.0276,0.0535,191.824,0.0286,0.0801,13.686,4.1927,15.6232,15.1429,-0.0039959,12.924000000000001,14.9113,0.6336,16.8684,0.2598,0.0216,0.0248,-19.5448,14.6957,0.0623,5983.06,0.0,0.1178,0.0211,16.6548,2.94325,3.81714,1.6866,0.375197,0.668304,9.75,2.79885,1.44413,9.57,0.425842,1.9249599999999998,1.224926,9.37,0.28183800000000003,1.005,0,9.5779,0,0,0,0,0,,0,1,5983.06,-19.5448,0.0,0.0,11.3489,1,11.3499,9.5795,0.0,0.131365,9.8805,4612,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.15226,E,9.51138,0.0951939,0.375197,9.57,-19.974,1.4403299999999999,1.14133,2.2057,2.21866,0.376734,2.9840299999999997,0.22666,0.36299499999999996,,,0.4627234873077457
ECO06112,ECO06112,12325,140688,J125447.60+303243.0,193.69922622039985,30.54484999063622,15.7,0.020791458,sdss,162572,0.020933464,3660270300.0,136.50924682617188,177.61105346679688,199422645,1994,226,53845,50.876858,1.3320391000000005,0.025524152,272.4571521718145,66.53026355363224,5.120918799999999,0.46848090000000003,46.390446000000004,2.5933597,0.6050760000000001,678.8501401332638,165.7591848283934,12.183688,0.41371524,52.82119399999999,1.4534795,226.1769489801201,56.098647048625025,4.0715466000000005,0.28912473,45.89544,3.1444308999999997,237.3601888577846,89.45874097231358,2.6050568,0.27315268,49.32481,6.507331,68.40213697196805,21.107890329666564,1.1877643,0.25780094,232.29779,45.742165,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,183.80267447403494,67.60282518917296,2.2196757999999996,0.39958552,132.29733000000002,16.05564,-1.6967201,0.77468055,-3.5966593999999996,0.85081017,0.56772155,1.0645868,-9999.0,-9999.0,1.2251841,16.700354,193.69833333333332,30.54527777777778,0.020791458,sdss,legacy,good,1450,193.69926999999998,30.54482800000001,ECO06112,0.0077,0.0278,0.012,0.0049,0.0505,12.4003,0.1222,0.0197,30.5447,0.0216,0.0687,193.699,0.0366,0.1294,13.4901,7.71278,15.6385,15.1314,-0.019288999999999997,12.8324,14.8544,0.4811,15.5699,0.1213,0.0233,0.0211,-19.6626,14.6645,0.0286,6260.08,0.0,0.1105,0.0221,16.7826,3.1373,4.065119999999999,1.79945,0.577572,0.715662,9.79,2.98133,1.5364200000000001,9.57,0.452633,2.0535099999999997,1.5139768,9.45,0.630957,0.9946229999999999,0,9.53733,0,0,0,0,0,,0,2,6348.93,-20.7904,0.0,157.491,11.8559,0,11.7749,10.4205,0.0612749,2.09083,10.4925,4635,0.09776560000000001,0.0,61.5738,11.7024,1.0,notinresolve,0,1,0,1.16513,L,8.36254,0.122174,0.577572,9.57,-20.2302,1.4340899999999999,1.1222,2.21815,2.2245,0.583108,3.0085599999999997,0.204214,0.331791,,,0.8712287180880164
ECO06130,ECO06130,12339,140723,J125810.49+242041.9,194.5416529271878,24.34890888465705,16.5,0.022610774,sdss,162694,0.028223965,2237846800.0,172.86856079101562,161.0354461669922,266100105,2661,1,54505,47.179455,1.2040881,0.007154056999999998,2009.6370824184257,129.5070869696695,9.607009,0.32187426,73.53663,1.1329938999999998,0.7986772,6410.628004858155,403.5933922506706,29.463152,0.5159264,66.135544,0.47573283,1286.516874773719,86.47874808176624,5.9291625,0.21179014,68.932625,1.3760566,2241.478323376977,214.13726886644875,5.1813025,0.1470914,55.132121999999995,2.2060106,285.5791785009859,36.75933328348035,1.2272651,0.16696833,80.64223,3.9445263999999995,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,3544.891645079881,316.50263323656725,8.661239,0.23143034,59.841175,1.3787428999999998,-3.0354402,0.27708185,-5.6930556,0.27140826,0.21023192,0.3029857,-9999.0,-9999.0,1.1257242,36.25116,194.54375,24.345,0.022610774,sdss,legacy,good,1853,194.54165,24.348917999999998,ECO06130,0.0075,0.0271,0.0117,0.0048,0.0493,12.8137,0.1192,0.0192,24.3488,0.0216,0.067,194.542,0.0358,0.0776,13.6219,2.95438,15.4416,15.0686,0.22188200000000002,12.8605,14.8502,0.8112,11.8476,0.0543,0.0211,0.022000000000000002,-19.8949,14.6735,0.0675,6770.74,0.0,0.2135,0.0209,16.3788,2.65956,3.5155300000000005,1.44408,0.92686,0.540539,9.75,2.61198,1.23926,9.53,0.33571599999999996,1.7560200000000001,2.3168391,9.39,0.630957,0.833723,2230020000,9.494439999999999,0,0,0,154556000,0,ALFALFA,0,2,6750.68,-20.055999999999997,0.0,35.5555,11.3449,1,11.5009,9.5855,0.08774169999999999,2.09202,9.9525,1734,0.0980115,0.0,69.1947,11.5747,1.0,notinresolve,0,1,1,1.2109999999999999,E,9.66571,0.11920499999999999,0.92686,9.53,-20.3689,1.25814,0.928261,1.99374,1.9477400000000002,0.9294870000000001,2.6833299999999998,0.144125,0.23866300000000001,,,1.2262864814687435
ECO09275,ECO09275,12343,140729,J125824.49+351449.0,194.60143227700743,35.250488135889356,17.0,0.022353774,sdss,162706,0.01535763,114364904.0,152.3334197998047,128.71539306640622,203104848,2031,48,53848,0.0,0.89089704,0.007550772299999999,1124.4973564443987,31.768169150129257,46.46018,0.8606841000000001,39.621296,0.7262538000000001,0.78568953,8041.52671375587,225.50310652953328,321.69534,4.875936,40.40088,0.42969063,467.4804567720344,15.028281563732879,18.723522,0.46954617,41.171352,1.6024835,2811.7226271873674,113.1714403242117,61.319897,0.9437393,35.955475,1.2151687,110.43071140531609,6.554274510595256,4.1329063999999995,0.27774975,42.96012,4.1840467000000015,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,12001.963842144854,458.50244922486013,276.44802999999996,3.518128,41.632202,1.89369,21.005367,0.6619305,6.4088519999999995,0.539445,12.556835000000001,0.5819936,-9999.0,-9999.0,0.49190690000000004,20.487289999999998,194.60208333333333,35.246944444444445,0.022353774,sdss,legacy,good,1487,194.60137,35.250475,ECO09275,0.0059,0.0215,0.0093,0.0038,0.0391,0.0,0.0945,0.0152,35.2504,0.0347,0.0531,194.601,0.0283,0.0,15.9297,2.48671,16.8871,16.7731,0.156664,0.0,16.7465,0.6928,8.27082,0.0,0.0349,0.043,-18.177,16.6692,0.0407,6752.42,0.0,0.1655,0.0448,17.5253,1.65215,2.35605,0.703886,4.859369999999998,0.10993399999999999,8.53,1.7621,0.654131,8.41,0.06017880000000001,1.0582,0.41598949,8.37,7.079460000000001,0.6302800000000001,0,9.77672,0,0,0,0,0,,0,1,6752.42,-18.177,0.0,0.0,10.9149,1,11.0529,8.4275,0.0,0.770838,9.7985,6646,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.36679,L,8.56146,0.0944653,4.859369999999998,8.41,-18.1732,1.02567,0.672798,1.72079,1.60742,4.859369999999998,2.30254,0.0485306,0.0910492,,,1.3153077927180397
ECO06163,ECO06163,12352,140749,J125939.79+283750.0,194.9172236680816,28.63079521006544,15.6,0.017836142,sdss,162769,0.018391496,1744024400.0,163.40606689453125,169.67874145507812,201119199,2011,191,53499,39.515823,1.1473318000000001,0.011862599,509.51869617533856,34.2469101612254,15.820335,0.5558289000000001,43.77068,1.013261,0.7145425,1304.1322077763787,86.27395339079827,39.542316,0.77921796,37.288759999999996,0.55690515,247.51425419395002,17.672168617699537,7.5140634,0.31473494,43.611763,1.7781148999999998,455.99028243929325,45.8324918908423,8.7697935,0.2882535,32.60609,1.6906997,68.52609775553731,8.4588745765966,1.9908773000000002,0.2543286,38.31644,7.5106600000000014,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,542.9958665344532,51.32888945804925,10.889281,0.37270212,29.445346999999998,1.8350357,-0.92575574,0.5023876,-3.7237165,0.49887583,1.057621,0.52923274,-9999.0,-9999.0,0.5071171,21.409342000000002,194.9158333333333,28.63055555555556,0.017836142,sdss,legacy,good,1467,194.91721,28.630812,ECO06163,0.0057,0.0206,0.0089,0.0036,0.0374,12.9638,16.3468,0.0146,28.6307,0.0234,0.0509,194.917,0.0271,0.5465,14.2427,7.1303399999999995,15.4705,15.2442,-0.0744781,13.1076,15.088,0.9271,17.5802,0.355,0.0437,0.0219,-19.2053,15.0529,0.0289,5365.22,0.5195,0.1761,0.0219,16.3054,2.11022,2.87724,1.0501,2.55723,0.29435,9.15,2.12148,0.934578,8.99,0.178825,1.35447,1.1059041,8.93,3.16228,0.738171,0,9.74461,0,0,0,0,0,,0,1,5365.22,-19.2053,0.0,0.0,11.1089,1,11.2689,8.9985,0.0,1.11348,9.8215,4654,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1281299999999999,L,8.18148,0.0905209,2.55723,8.99,-19.4357,1.09509,0.795942,1.7950599999999999,1.7495900000000002,2.55726,2.44955,0.0836792,0.141451,,,0.7657414426642281
ECO03828,ECO03828,12354,140753,J125945.09+320243.9,194.9388799694244,32.04502128087041,14.7,0.02266912,sdss,162774,0.02075309,14861930000.0,245.07704162597656,227.6429901123047,199456245,1994,562,53845,61.64978000000001,1.3384715,0.012033896499999999,1301.0443017338011,74.73624241483714,13.2112875,0.34737009999999996,68.99004000000001,3.5149443,1.0278833,3544.187579481505,201.8168675482558,35.032097,0.49598178,65.87715,1.9223504,1824.2150598264718,104.91309088011816,18.090975,0.30651748,77.73648,2.9693515,1239.2264263921345,107.77337356746801,7.6059202999999975,0.21059152,58.421326,1.2336637,284.748575411214,22.438023160042135,2.721323,0.1791796,103.69278,10.780418,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1587.8986758447886,129.3221916387863,10.629307,0.29308933,73.60656999999998,3.7300272000000003,4.041989,0.44716787,-0.8211338,0.44924048,2.3544316000000003,0.47778672,-9999.0,-9999.0,1.3464061,28.182785,194.93791666666667,32.04555555555555,0.02266912,sdss,legacy,good,1450,194.93887,32.045019,ECO03828,0.0092,0.0334,0.0145,0.0059,0.0608,11.4697,16.2875,0.0237,32.0453,0.0233,0.0826,194.93900000000002,0.0441,0.1867,12.4629,11.6015,14.4925,14.0396,-0.151892,11.8648,13.7959,0.9012,23.4094,0.2075,0.0229,0.04,-20.9479,13.6593,0.0769,6819.89,0.2036,0.2317,0.0205,15.568,2.89355,3.77377,1.63611,0.745581,0.6119939999999999,10.21,2.74966,1.4103,9.99,0.386189,1.86943,4.3524019,9.87,0.630957,0.98872,0,9.97785,0,0,0,0,0,,0,1,6819.89,-20.9479,0.0,0.0,11.5549,1,11.8429,9.9985,0.0,2.10446,10.2885,3032,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1407399999999999,L,8.35304,0.147055,0.745581,9.99,-21.4005,1.36822,1.10414,2.12929,2.16736,0.750361,2.92842,0.189583,0.305,,,1.0617822899730955
