name,name,name.1,name.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO02538,ECO02538,ECO02538,ECO02538,0.0,-0.7823631999999999,0.0,-0.7823631999999999,43.45252,5.149597,69.58123,4.15165,131.1117,4.090778,1.905438,3.00333,291.442,4.670103,192.4765,4.083787,577.6884,6.911836,38.86138,2.26205,23.5913,1.806002,40.52513,0.7574432,977.5265,9.126718,122.2332,2.284621,157.5842,2.871226,113.4235,2.85287,32.369209999999995,2.091418,0.0,1.106429,578.1076,6.912992,0.0,,0.0,,159.6191766609709,116.87853702785065,87.83737101797043,22.5588897197724,146.39614804318492,26.26295955553921,228.96354754173663,34.54644331907138,12.537013526297233,13.2394038786841,9.794539332862737,7.010333382128673,9.890888138165995,6.9750909712914195,446.22222546229835,51.28021953926573,295.1647738067322,32.50301507829732,839.5479936688986,90.81823795507515,53.42778895188731,7.113725200344303,35.452437291907266,4.959633527626157,53.58735003926978,3.642222322405764,1276.1955648221733,80.00256351781125,157.38532303816518,10.615091919514414,201.20617837748026,11.810253535997052,144.7721818439231,9.96825979765294,ECO02538,0.0118,0.0428,0.0185,0.0075,0.0779,13.8057,0.1883,0.0304,18.75,0.025,0.1058,172.31599999999997,0.0565,0.5483,15.5412,5.10215,16.4939,16.1359,0.0742245,14.6602,15.9267,0.8074,12.7798,0.1927,0.04,0.0214,-18.6336,15.7592,0.045,6133.29,0.0,0.6624,0.0238,17.4621,2.52274,3.30839,1.40019,0.6296430000000001,0.482904,9.21,2.3911,1.22288,9.03,0.305588,1.60545,0.4798299,8.85,0.28183800000000003,0.958834,0,9.38668,0,0,0,0,0,,0,1,6133.29,-18.6336,0.0,0.0,11.1279,1,11.1389,9.0435,0.0,1.6730900000000002,9.5515,2233,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11612,L,8.41008,0.188328,0.6296430000000001,9.03,-18.9232,1.2941,1.06701,2.0061400000000003,2.07011,0.628143,2.78215,0.182821,0.290995
ECO00734,ECO00734,ECO00734,ECO00734,0.0,-0.813782,0.0,-0.813782,11.06123,2.810713,23.72969,2.256057,39.80902,2.077812,0.5658696,1.783422,87.56785,2.234107,53.04711999999999,1.95215,164.6395,2.855986,8.562917,1.588148,10.01715,1.138145,9.027824,0.4000567,259.5764,2.950567,27.23,1.206662,54.42448,1.920253,37.77399000000001,1.593544,4.977201999999999,1.531574,0.0,1.150862,164.033,2.867271,0.0,,237.8876876710573,203.26923737114024,190.1818882042175,98.41700232056381,20.957086399450443,11.909408089020264,30.091119383312453,13.258975596603758,43.43262796119095,16.358524199333697,4.070329520069018,1.4212956157109633,5.992391312570994,5.472340164766697,8.911347856366612,10.282013309467958,91.51005841718606,27.60854262004867,57.753107901806324,16.661217463253323,164.73680725728104,46.67981225937237,7.85665058338172,2.695861436267109,10.327459667364986,2.5287942407469224,9.727520356187657,1.697173065896059,261.7187670731521,43.41015384618781,28.595195876449317,4.94885506908648,55.91854247342831,8.96689490865693,40.004065422885056,6.780187692033708,ECO00734,0.014,0.0507,0.0219,0.0089,0.0922,0.0,18.7633,0.0359,20.3321,0.0652,0.1253,176.388,0.0669,0.0,15.9594,6.02529,17.7674,17.4355,0.116058,0.0,17.2112,0.4283,14.2825,0.0,0.0348,0.0555,-17.5896,17.1607,0.1008,6866.54,0.6707,0.4809,0.0331,18.6846,2.50184,3.3345800000000003,1.33799,1.37995,0.443495,8.73,2.44008,1.16742,8.51,0.272924,1.60735,0.21571582,8.41,1.41254,0.871149,0,9.13201,0,0,0,0,0,,0,4,6892.94,-22.4706,0.0,92.2191,12.7699,0,12.7909,11.1065,0.116189,2.64719,11.1395,710,0.198849,12.6999,104.717,12.6758,1.0,notinresolve,0,1,0,1.35723,L,7.5975199999999985,0.222909,1.37995,8.51,-17.9325,1.2516,0.962315,1.997,1.98604,1.36363,2.73143,0.136717,0.2278820000000001
ECO12486,ECO12486,ECO12486,ECO12486,0.0,-0.7855802,0.0,-0.7855802,11.62659,3.582745,39.89981,2.832034,75.20302,3.045433,8.037674,3.012294,154.3351,3.3328580000000003,65.28939,2.821699,200.5596,4.0633339999999984,23.50627,2.705203,18.56443,2.097162,51.53872,0.9632519,569.4904,5.902131,155.4527,2.905387,84.49802,2.867698,55.22909,2.454463,12.47791,2.150962,0.0,1.110978,198.7547,4.132402,0.0,,1136.0853670602753,536.3555500564794,111.712753843791,150.80854291590845,40.209109776854376,19.12224375119262,90.08176151410066,16.061249656633642,172.69288042631555,21.076521767951977,11.879367418321367,7.962230714871981,0.0,,0.0,,313.8637361473592,27.0807337370162,146.81199297134552,11.604773363646915,416.6085001972688,32.31097515194179,43.3716991527877,7.811423840691355,42.091561639760585,8.056140608878922,83.67191778952086,4.1436661133831985,897.6502853814474,39.84028277646531,245.56111797701013,12.064313523781157,137.2510898489146,9.275542373140949,92.16330658442466,7.075749259445927,ECO12486,0.0182,0.0659,0.0285,0.0116,0.1198,13.0439,0.2897,0.0467,22.3488,0.0375,0.1628,190.471,0.0869,0.2774,14.1084,5.04757,16.2044,15.682,-0.0257893,13.3966,15.2616,0.715,20.5308,0.293,0.0653,0.0733,-19.3848,15.2059,0.0491,6935.59,0.0,0.1825,0.0362,17.5962,3.23918,4.00364,2.07861,0.628617,0.769648,9.53,2.69468,1.84319,9.43,0.534229,1.93022,0.16772976,9.41,1.41254,1.60286,0,9.15517,0,0,0,0,0,,0,1,6935.59,-19.3848,0.0,0.0,11.2959,1,11.3089,9.4505,0.0,1.01413,9.6195,8736,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.11178,L,9.10958,0.289667,0.628617,9.45,-19.6477,1.72016,1.79306,2.48584,2.91172,0.0990559,3.6774,0.411297,0.6015010000000001
ECO04793,ECO04793,ECO04793,ECO04793,0.0,-0.8105707,0.0,-0.8105707,65.47295,4.644271,127.3685,3.837072,231.415,4.294768,4.740263,2.9033290000000003,500.9262,5.84474,298.4336,4.756703,871.1718,8.556649,59.60051,2.671408,48.82185,2.3559360000000003,78.04936,1.097631,1645.352,12.25045,235.4149,3.310704,289.5389,4.305223000000002,205.7567,3.494543,40.09214,2.463314,0.0,1.14632,873.2045,8.565427,0.0,,-9467.6921294161,-1023.683284144647,0.0,,120.90186073419002,19.847437560323634,221.7105459857844,23.916643763422915,362.45813740893976,31.292548788072686,26.224351291012052,28.487140299562615,12.66585583309671,10.48761675706789,8.428773786060901,21.12446606240207,720.3129407760543,47.41567438354954,426.277302475909,26.25184428427384,1215.9566978505618,73.48538996320674,77.76962954956817,8.489218009583865,62.77888398704834,5.981517025827414,101.94849966623514,4.3641006529291095,2060.0950106195155,75.26745989687022,299.6920805302504,12.746876274379092,368.085504225873,15.574530746522825,262.33120989828717,11.382672839138051,ECO04793,0.0138,0.05,0.0216,0.0088,0.0909,12.8174,0.2198,0.0354,14.3333,0.0389,0.1235,220.231,0.0659,0.1106,13.3329,8.03174,15.2365,14.9125,-0.0912037,13.1276,14.7872,0.6614,17.9236,0.1032,0.0211,0.053,-19.5604,14.6505,0.0441,5327.22,0.0,0.1131,0.0206,16.0553,2.27888,3.08345,1.15631,1.52092,0.381714,9.45,2.30885,1.00705,9.23,0.232445,1.50427,1.7126118,9.13,1.41254,0.732525,5098310000,9.85355,0,0,0,82010300,0,ALFALFA,0,3,5415.3,-20.0057,0.0,78.2124,11.2979,1,11.4849,9.5135,0.117548,0.361201,10.1405,190,0.112059,0.0,87.5146,12.0283,1.0,notinresolve,0,1,1,1.1753,L,8.230839999999999,0.219757,1.52092,9.23,-19.8607,1.14975,0.8029189999999999,1.86511,1.78201,1.52093,2.49737,0.100269,0.170664
ECO06388,ECO06388,ECO06388,ECO06388,0.0,-0.7952975999999999,0.0,-0.7952975999999999,22.47606,5.387308,51.83673,4.083655,110.3599,4.144979,4.249504,3.1712860000000003,243.4582,4.749363,120.7668,3.73792,384.7505,6.2069300000000025,26.97886,2.733177,18.24709,2.087803,47.75614,0.9352065,920.5514,9.057143,144.0435,2.820796,149.3652,3.207973,104.7828,3.001428,25.65074,2.620893,0.0,1.124721,383.1842,6.2218269999999976,0.0,,-15170.331763749375,-3244.7469354996756,-15159.55382922448,-3238.6412513403848,76.86927279979636,32.742452553321755,142.0267889252701,34.22632765416909,261.4615738026311,46.43031655725541,43.91934824779904,90.56557465234259,21.678266302989904,18.961394802953883,0.0,,492.29783427977594,64.8107592376801,253.1123541391297,31.821576953095704,717.9256758088543,88.67713691510356,40.3464327910881,5.955026949359198,35.45486598014981,5.44430336751254,74.20358611157413,5.726570755961026,1407.971806040159,98.03621054299542,217.7430237528481,16.674628675048016,224.626329752901,16.38890236066969,159.99491548491645,12.487158715340444,ECO06388,0.0091,0.033,0.0143,0.0058,0.06,12.5347,0.1451,0.0234,32.0281,0.0249,0.0815,205.523,0.0435,0.2154,13.8093,13.5686,15.4679,15.0612,-0.0645466,12.5713,14.8353,0.2777,32.5891,0.3341,0.0215,0.0214,-19.1396,14.6724,0.0293,4748.47,0.0,0.1907,0.0211,16.4225,2.71001,3.57985,1.47495,0.8659540000000001,0.568819,9.47,2.67372,1.26018,9.25,0.354042,1.80387,1.2206919,9.11,0.630957,0.822382,0,9.73104,0,0,0,0,0,,0,2,4817.94,-19.417,0.0,123.133,11.2669,1,11.3179,9.4025,0.0762418,0.786392,9.9395,4807,0.121938,0.0,122.661,12.2382,1.0,notinresolve,0,1,0,1.10222,L,7.9649100000000015,0.145054,0.8659540000000001,9.25,-19.6347,1.27134,0.919403,2.01274,1.9457,0.866057,2.6871,0.148024,0.245045
ECO03730,ECO03730,ECO03730,ECO03730,36400000.0,26700000.0,-607569.9,349869.3,62.2414,7.205389,9.502945,8.187365,74.51397,9.554113,-21.44475,9.415013,173.6772,12.42939,82.66764,12.24895,300.3372,12.97718,-81.59087,11.91082,193.3883,15.6683,236.6507,6.97328,611.9680000000002,22.56186,713.793,21.033,273.9742,17.711289999999995,236.5466,17.42021,2.603599,15.378470000000002,87141.4,298463.6,302.9255,14.52299,0.0,,422.26686167452397,355.78488115374176,234.35002166282143,103.12133484156163,27.02214865218025,12.178608132010156,0.0,,69.76515829199626,24.852433595782884,0.0,,0.0,,0.0,,196.59234865561496,51.915360053762576,79.74263246090894,19.096502598586174,231.3576103172716,54.33599966247111,0.0,,211.22682090292426,41.18955998807368,244.53713480642622,31.603994180805934,562.2541171550588,77.07668940130065,722.7136319586648,92.37803440370662,216.69785035239565,44.95229044945282,254.62193427484226,53.25346510965536,ECO03730,0.0065,0.0235,0.0102,0.0041,0.0428,10.345,0.1035,0.0167,34.1569,0.0293,0.0582,192.72,0.031,0.0771,11.397,13.7522,13.8769,13.0997,-0.0275631,10.5058,12.6815,0.6535,83.1575,0.2642,0.0425,0.1145,-21.9026,12.3609,0.2064,6907.98,0.0,0.0407,0.0408,15.1637,4.00282,4.9231300000000005,2.67438,0.0249557,1.11667,11.05,3.3654300000000004,2.31895,10.99,0.7612439999999999,2.44511,0.29959422,10.93,0.0112202,2.2286,0,9.91391,0,0,0,0,0,,0,4,6964.15,-22.0303,0.0,77.0014,12.6629,1,12.4479,11.0425,0.114671,1.24351,11.0685,2976,0.120845,12.386,93.5839,12.2963,1.0,notinresolve,0,1,0,1.003,E,10.0491,0.103518,0.0249557,10.99,-22.021,2.37662,2.57156,3.29611,3.88358,0.00419566,4.8030599999999986,0.721649,1.06461
ECO08374,ECO08374,ECO08374,ECO08374,0.0,-0.7651545,0.0,-0.7651545,86.77845,4.746788,82.59808000000002,3.845247,150.1474,4.021978,11.07704,2.448537,367.6599,5.526565,413.175,5.829398,1248.375,12.15145,40.73562,2.247732,22.8121,1.4981870000000002,21.71208,0.5473096,1145.789,10.0443,65.48865,1.65081,117.5721,2.673085,83.03605,2.046634,30.16936,1.6906169999999998,0.0,1.082092,1252.771,12.19896,0.0,,0.0,,0.0,,123.03014745816826,35.149489125651286,116.86273366700368,30.055235647416016,195.75412336489381,42.76287763274598,14.57515899467199,6.250977355618767,0.0,,2.134140476500617,15.31113406927544,438.5422843417725,75.94477850430732,489.65726016107993,81.28778043074882,1393.4088005687288,227.29391674560537,49.74462829684792,7.851599734339391,27.537298540553945,4.019250763777677,25.099986962413226,2.519694061635388,1254.2309332174689,115.11501197744255,73.72808370033663,7.3429352214765355,131.13532820503437,13.19202044681176,91.548358659785,8.70528503976048,ECO08374,0.037000000000000005,0.1339,0.0579,0.0236,0.2435,0.0,0.5888,0.0949,23.3845,0.0591,0.3309,231.621,0.1766,0.0,15.2411,6.82821,16.5322,16.2043,0.0172825,14.5749,16.0249,0.8873,15.4681,0.2895,0.0362,0.0244,-18.3162,15.9311,0.0599,5174.68,0.0,0.2508,0.0224,17.254,2.10299,2.87832,1.0269700000000002,1.37681,0.314766,8.91,2.16611,0.90077,8.71,0.188562,1.39078,0.50139532,8.59,1.41254,0.722662,0,9.48804,0,0,0,0,0,,0,1,5174.68,-18.3162,0.0,0.0,10.9979,1,11.0799,8.7155,0.0,0.219856,9.5605,6094,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.2404,L,7.891660000000001,0.5887760000000001,1.37681,8.71,-18.5081,1.1602,0.797533,1.87726,1.78026,1.37679,2.49732,0.102606,0.177477
ECO03937,ECO03937,ECO03937,ECO03937,0.0,-0.752892,0.0,-0.752892,12.4747,3.4477519999999995,92.24841,2.968267,162.966,3.4152190000000004,6.658123,2.541555,419.1342,5.234913,97.47893,3.064542,302.9417,4.670629,61.43523,2.576479,50.06834,2.508255,182.72,1.794085,2034.879,14.54836,551.1258,5.411367,365.358,4.803711,256.9653,4.203917,34.99749,2.395686,0.0,1.06475,304.1493,4.78062,0.0,,0.0,,0.0,,225.31770719323674,71.2167210145672,660.069238819476,66.00788795531153,933.2077142846671,77.89817829714735,160.27325218455925,11.413742071547235,0.5823168398686812,1968.9106681529602,13.80052820455917,34.2809683578692,1825.2424315376052,113.02826077091902,429.30845029666324,26.27056282643069,1212.5532774467313,72.98042938543657,190.82324733737946,15.85512004995321,134.6551381583784,12.470312536990665,473.86948506580575,15.530199896271325,5220.1933541975495,172.7811466813657,1388.6595553716145,45.07833461680553,902.5813085998644,30.303184082022174,634.4940692460277,25.629152873091773,ECO03937,0.0197,0.0713,0.0308,0.0125,0.1296,10.9098,0.3135,0.0506,20.5369,0.0228,0.1762,197.673,0.094,0.1389,12.0671,11.2193,14.5019,13.9229,-0.0318031,11.1397,13.628,0.3145,25.111,0.2462,0.025,0.0204,-19.9669,13.3268,0.0272,4020.36,0.0,0.0525,0.0204,15.7155,3.4473199999999995,4.4541900000000005,1.95505,0.328646,0.811026,10.09,3.31017,1.64871,9.85,0.504686,2.3033,1.5831393,9.67,0.28183800000000003,1.11355,0,9.57516,0,0,0,0,0,,0,1,4020.36,-19.9669,0.0,0.0,11.4979,1,11.4729,9.8705,0.0,0.139016,10.0435,3098,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.19256,L,8.82788,0.313514,0.328646,9.87,-20.4598,1.73107,1.29572,2.61762,2.58008,0.33405,3.46664,0.264534,0.446707
ECO02451,ECO02451,ECO02451,ECO02451,0.0,-0.8064905,0.0,-0.8064905,27.35407,4.432218,72.01583000000002,3.559192,100.4463,3.405125,2.244806,2.562261,228.3208,4.245113,135.1385,3.440107,408.6407,5.918623,29.30276,2.192401,21.04975,1.705085,35.17718,0.7441205,711.1062,6.761631,106.1025,2.244437,131.9936,2.970554,98.69778,2.511772,17.15148,1.942674,0.0,1.14055,408.1361,5.915699,0.0,,404.9078965211748,302.7384293137489,448.04286459912674,214.46811991292623,53.256454053694725,19.55969123726024,96.89427576364338,25.41418639270037,125.20536229181707,29.129124869732642,0.0,,0.0,,6.388794231029567,5.026232434392515,270.75691519791053,48.7010238293362,165.64369055289544,28.1372431554571,471.64672263700913,78.70105917154727,33.14926792441221,5.819893830948254,24.73321615520853,3.888645572736976,40.53659933350225,4.043418460765662,774.3647774660242,71.32208614993759,119.09558982901999,11.778592237542812,145.02582901897551,14.387539041303228,108.42230843764095,10.48707274702464,ECO02451,0.009000000000000001,0.0327,0.0141,0.0057,0.0594,14.1781,0.1436,0.0232,24.1657,0.0513,0.0807,197.533,0.0431,0.5247,0.0,3.02023,17.0623,16.743,0.0714931,0.0,16.5946,0.8454,6.94243,0.0,0.0227,0.0223,-18.2953,16.4893,0.0327,6984.47,0.0,0.0,0.0379,17.8219,2.2840700000000003,3.1147,1.12774,1.32813,0.385521,8.99,2.37249,0.971365,8.75,0.229151,1.54186,0.53981554,8.65,1.41254,0.7202149999999999,2396530000,9.52571,0,0,0,211459000,0,ALFALFA,0,1,6984.47,-18.2953,0.0,0.0,11.0159,1,11.0769,8.7675,0.0,1.49792,9.5955,2174,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.20744,L,8.3937,0.143644,1.32813,8.75,-18.5798,1.2195,0.8049430000000001,1.96976,1.83132,1.32813,2.58158,0.10838699999999996,0.193115
ECO06093,ECO06093,ECO06093,ECO06093,0.0,-0.8222883,0.0,-0.8222883,17.61921,2.9511700000000003,46.6246,2.463644,85.02129000000002,2.454982,-0.5994644,1.681291,195.6822,3.053212,116.201,2.504122,348.1591,4.132276,27.15348,1.684713,9.965896,1.221927,33.24283,0.5408887,744.5459,6.875286,100.2681,1.631444,89.82063000000002,1.7795470000000002,65.8715,1.985356,22.6397,1.776904,0.0,1.162891,347.5184,4.137243,0.0,,-21388.784425278576,-8057.975640422844,-21365.6104551676,-8039.810718382734,45.08605352110433,25.800154870962995,117.70139864635804,42.797290220879376,174.79486053632596,51.01276944927825,0.0,,7.922278267780598,5.887050836196016,15.376268294396976,19.44425244261183,334.4102405322921,77.87018487013856,199.38640191552912,42.8924744699099,563.52256368545,118.97461336020459,35.927612550387686,7.1269695969163545,14.35721531842314,3.2175240842285753,45.12795873474581,5.43987051026242,956.4132879223552,115.52195899165517,132.27454158927782,15.788475457838464,119.24101671881766,14.045229978868646,85.92293539711704,10.5003134579253,ECO06093,0.0072,0.0259,0.0112,0.0046,0.0471,13.0679,0.114,0.0184,27.3754,0.0296,0.0641,192.247,0.0342,0.4435,14.1095,13.5307,15.8073,15.4743,-0.0875168,13.7677,15.3339,0.4654,26.7934,0.2341,0.0237,0.0207,-19.3226,15.2247,0.058,6275.37,0.0,0.1216,0.0212,16.8186,2.50995,3.30991,1.40361,1.54712,0.40534,9.35,2.31164,1.25284,9.17,0.25457,1.51168,0.62332826,9.07,1.41254,1.04995,4039930000,9.75453,0,0,1,132768000,0,ALFALFA,0,2,6271.27,-19.6447,0.0,7.25815,11.2489,1,11.3789,9.3845,0.0369458,2.52734,9.9905,4619,0.110035,0.0,62.414,11.4522,1.0,notinresolve,0,1,1,1.13648,L,7.451,0.113995,1.54712,9.17,-19.5347,1.26894,1.14576,2.00834,2.15692,1.5743,2.89632,0.16197,0.257786
ECO11606,ECO11606,ECO11606,ECO11606,0.0,-0.7363642,0.0,-0.7363642,30.93835,4.997559,31.41066,4.0017010000000015,61.164,3.901617,1.347562,4.290128,120.1575,4.36374,40.83943,4.205865,103.7232,4.646267,19.05155,4.158453,51.45673,4.56356,146.8952,2.280457,690.834,8.398705,443.0699,6.878377,183.8356,5.955494,155.8311,5.651577,8.994074000000003,4.653033,590.4741,1695.15,101.3366,5.12016,0.0,,0.0,,3103.7475254766464,993.9774340479119,148.817502443103,54.576298182291616,371.11221235106996,94.01843248089396,476.0808005917598,89.11816423850937,0.0,,0.0,,0.0,,616.5239644909545,83.52897916047434,165.07284172895748,21.86718074116223,466.505877196582,60.82421942611021,133.75768315223232,35.60179834043748,125.76082541214825,22.949905247648786,387.6653271037938,24.94247637475978,1763.2585384441297,108.85497390342913,1136.2518362807727,72.29571798271891,411.058143992642,36.12230858546993,348.1784323386834,28.206223891152753,ECO11606,0.0138,0.0501,0.0217,0.0088,0.0911,12.0174,0.2203,0.0355,29.3326,0.0265,0.1238,176.493,0.0661,0.0393,12.9553,5.48864,15.7558,15.0141,-0.18611,12.3059,14.6285,0.335,14.0857,0.0901,0.0218,0.0205,-20.0008,14.3388,0.0597,6836.97,0.0,0.1013,0.0205,17.3312,4.11915,5.08849,2.60248,0.37972,1.05766,10.15,3.54367,2.2622400000000003,10.03,0.717424,2.5743400000000003,0.19827344,9.87,0.28183800000000003,1.89474,0,8.80269,0,0,0,0,0,,0,1,6836.97,-20.0008,0.0,0.0,11.5569,1,11.4839,9.9995,0.0,1.01766,10.0355,8180,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.17584,L,9.23369,0.220325,0.37972,9.99,-20.2691,2.26668,2.17343,3.20771,3.61426,0.0591606,4.55529,0.5471590000000001,0.825842
ECO04289,ECO04289,ECO04289,ECO04289,0.0,-0.713627,0.0,-0.713627,16.15863,4.911442,89.55056,3.948277,170.2702,3.987203,-0.771402,3.034454,341.4149,4.925035,78.57744,3.224726,262.6023,4.551492,42.25349,2.4913540000000003,22.76813,1.994439,83.01191999999998,1.140788,1164.296,9.223439,250.3831,3.4408760000000003,228.8463,3.445417,155.1254,3.2691830000000004,20.80965,2.966548,0.0,1.009221,263.2107,4.675217,0.0,,2676.502832395961,608.1412812274849,0.0,,23.160181146127336,9.599616037516677,170.1249962823785,16.922090123723244,269.7873756328382,17.652257644893446,0.0,,0.0,,0.0,,472.67272006292967,23.305758005116218,122.4999619434131,5.880559653451753,347.5312850591441,16.407450279067692,52.1203678983623,4.997721477316723,26.96503864998381,3.967606953484188,97.58137158307936,2.9945565635572344,1351.8439793799787,33.66257364691615,286.36132254021663,8.728941778848023,264.0721093961582,8.127942994005865,175.1354521945611,6.37707325960052,ECO04289,0.0121,0.0438,0.019,0.0077,0.0797,11.0632,0.1927,0.0311,33.8817,0.0508,0.1083,206.78,0.0578,0.5579999999999999,12.2098,24.8837,13.8715,13.5362,-0.0949059,11.535,13.3455,0.7841,44.7979,0.174,0.0209,0.0288,-20.604,13.2281,0.0804,4587.47,0.0,0.1792,0.0204,14.7752,2.51101,3.34369,1.34407,1.38447,0.456432,9.93,2.45605,1.1692,9.71,0.281569,1.6233799999999998,3.7945024,9.61,1.41254,0.8463879999999999,0,10.1507,0,0,0,0,0,,0,1,4587.47,-20.604,0.0,0.0,11.4219,1,11.6939,9.7285,0.0,0.6285069999999999,10.2875,3335,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.20977,L,7.640989999999999,0.192732,1.38447,9.73,-20.9834,1.22155,0.931797,1.95437,1.9383,1.39025,2.67113,0.129633,0.215042
ECO00545,ECO00545,ECO00545,ECO00545,0.0,-0.7648924,0.0,-0.7648924,7.945108999999999,2.280889,13.73831,2.096766,26.8404,1.746892,-0.08441488,1.592197,54.1922,1.842207,28.23343,1.719655,85.64227,2.15888,6.534981,1.44977,8.535851,1.1713049999999998,8.125296,0.3834853,175.6049,2.401145,24.50777,1.156679,32.74118,1.7481349999999998,29.95314,1.455929,6.624362,1.7042119999999998,0.0,1.081721,85.11154,2.182569,0.0,,510.9608109479316,161.14729732852356,113.76826866919104,43.366725554325505,13.809711861403247,8.304069042094783,26.568115665604918,8.596250802406248,32.40853623833547,8.104699119404195,0.0,,3.5107121590362325,11.245400914770045,3.274719401877968,488.34561394129906,64.8605377318366,12.66758364438366,33.92322866702961,6.1780891784077285,96.68560015925135,17.28862027752456,7.011772260913367,2.7063410805937393,9.65720716608565,1.9614159430890727,8.88350200484292,1.109976023751991,185.50113791305264,18.623586481652975,26.10753294772684,3.2412607594976413,35.05994002333341,4.302102749172971,33.51572494048052,4.339555039625326,ECO00545,0.0082,0.0298,0.0129,0.0052,0.0542,0.0,0.131,0.0211,32.3312,0.0294,0.0736,183.493,0.0393,0.0,15.976,3.87658,17.8003,17.4212,-0.0457134,0.0,17.2665,0.4528,7.482189999999999,0.0,0.0371,0.0242,-17.5626,17.1562,0.0393,6823.41,0.0,0.4572,0.0229,18.6831,2.4514,3.2680700000000003,1.29546,0.908757,0.457926,8.73,2.43053,1.12239,8.51,0.284851,1.61386,0.24156074,8.39,0.630957,0.817747,0,9.16887,0,0,0,0,0,,0,5,6621.54,-22.4183,0.0,244.813,12.9019,0,12.7389,11.1585,0.12077,1.16284,11.2135,533,0.138997,12.7295,129.586,12.8078,1.0,notinresolve,0,1,0,1.35924,L,7.77503,0.131009,0.908757,8.51,-17.8761,1.23718,0.90729,1.96282,1.9147,0.908812,2.64034,0.140226,0.229769
