name,name,name.1,name.1.1,name.1.1.1,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,name.1.1.1.1,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr
ECO04417,ECO04417,ECO04417,ECO04417,ECO04417,0.0,-0.7801018,0.0,-0.7801018,8.520171000000001,4.13473,16.00596,2.90293,29.60067,2.540117,6.47963,2.76955,68.77409,2.602653,19.31083,2.569313,46.359159999999996,2.765279,11.7961,2.590791,19.61478,2.628317,61.53142,1.486043,390.9125,5.897194,185.593,4.482243,94.47974,3.87722,63.399480000000004,3.647392,6.4770769999999995,3.245896,0.0,1.1032309999999999,46.073190000000004,3.053354,0.0,,1.80963570409114e+23,6.139252545822885e+22,0.0,,2402.0250679391274,895.1308605973813,769.7457485693193,426.1749272406535,497.4560457135372,217.41819537474154,0.0,,0.0,,0.0,,960.9490786549173,270.3738997396212,251.2289334226456,73.76624955216508,696.0475054375465,202.31091493126445,79.33687093898966,37.53914329837007,173.51610156554563,43.35367646509735,451.7588321496629,84.04215138019741,2748.314364953063,503.26521812575174,1315.49410782393,243.31267320317448,741.3710420905091,142.27455498429717,500.1246621548117,99.59606116533381,ECO04417,0.0148,0.0535,0.0231,0.0094,0.0973,10.7094,0.2353,0.0379,8.9672,0.0214,0.1323,210.06,0.0706,0.3446,11.9281,14.6399,14.5791,13.9561,-0.201103,11.780999999999999,13.6061,0.4438,39.3503,0.4973,0.021,0.0225,-19.9403,13.2568,0.0298,4076.23,0.0,0.1887,0.0231,15.8783,3.7220400000000002,4.7412,2.1689599999999998,0.146931,0.922808,10.19,3.49504,1.82709,10.03,0.580936,2.47589,1.1990969,9.85,0.125893,1.26938,5361770000,9.87544,0,0,0,64021100,0,ALFALFA,0,1,4076.23,-19.9403,0.0,0.0,11.5909,1,11.4639,10.0405,0.0,0.353274,10.2615,3417,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.18011,L,8.91048,0.235346,0.146931,10.03,-20.3893,1.9412099999999999,1.49642,2.86459,2.86991,0.150668,3.79328,0.34069299999999997,0.567732
ECO04386,ECO04386,ECO04386,ECO04386,ECO04386,1757.108,2096.431,2.269544,48.02794,9.722903,5.368568,44.37579,4.175179,78.35016999999998,4.245093,9.180416000000001,4.395212,281.5533,5.807676,24.233179999999997,4.554464,69.36675,4.785849,18.48191,4.492362,54.697219999999994,5.52459,427.4234,4.090549,2190.994,18.2973,1289.208,12.33803,276.7141,7.857925999999999,263.2218,7.5689449999999985,4.640057,6.2970180000000004,260.6213,14669.48,75.07627,5.9490690000000015,0.0,,58734.125464000266,525403.3372165837,2634.62430143875,737342.4396682108,1067.612856663933,452.9923995641946,3188.905239149907,515.6679186337574,3763.9847793841323,492.3907433441874,91.99897613003046,318.41538953926516,0.0,,0.0,,6079.646110646696,596.0357644761507,532.281761413073,78.59090152344095,1491.4025240205515,219.11817430830502,313.73507040637605,57.478351476784646,526.7753747618116,89.99855905012541,3497.046848288686,232.09502479618897,17387.78787644955,1145.7935099236213,10220.435841038949,674.5091526686737,2049.8040996808095,160.7487515920169,1897.758927973515,153.31676735663083,ECO04386,0.0174,0.0629,0.0272,0.0111,0.1143,10.5624,0.2765,0.0446,9.8733,0.0214,0.1554,209.456,0.0829,0.145,11.5479,11.3271,14.0917,13.4672,-0.200016,10.8884,13.1064,0.8719,29.4892,0.0843,0.0208,0.0209,-21.5522,12.9049,0.05,6798.29,0.0,0.1796,0.0217,15.417,3.56715,4.50318,2.17558,0.251348,0.860931,10.69,3.18853,1.8830200000000001,10.51,0.5683729999999999,2.2525,3.459219,10.37,0.28183800000000003,1.3830200000000001,6833660000,9.980780000000001,0,0,0,133557000,0,ALFALFA,0,4,6971.33,-22.0291,0.0,187.421,12.2479,1,12.4489,10.7655,0.277841,1.52591,10.8575,1817,0.123241,12.3973,93.8877,12.3097,1.0,notinresolve,0,1,1,1.03051,L,9.14175,0.276474,0.251348,10.51,-21.9646,1.8084099999999999,1.58265,2.67504,2.8410599999999997,0.201147,3.70769,0.35037199999999996,0.550005
ECO12347,ECO12347,ECO12347,ECO12347,ECO12347,0.0,-0.7513681,0.0,-0.7513681,4.22612,3.0438810000000003,19.94098,2.310964,43.110820000000004,2.311845,-2.8260549999999998,2.031789,101.6923,2.3771310000000003,23.951620000000002,1.8442630000000002,67.5827,2.207847,12.4008,1.692577,10.82151,1.4012280000000001,42.88349,0.6708854000000001,374.3869,3.4777709999999997,129.3465,2.023543,72.49419,2.1754740000000004,54.37364,1.762473,2.596704,1.37503,0.0,1.0625950000000002,66.00718,2.347,0.0,,255.62447743822563,59.74930138328768,180.15942416608726,44.25148357218459,12.03474263675818,14.348347697106421,45.289924600288096,9.945072247260716,74.47168227485909,10.780645676062763,0.0,,0.0,,4.6706837717785215,48.242155580153856,161.33770647596344,17.30441970370087,35.93189600295777,3.9402915346239213,101.72665753552631,10.98622618441295,15.631465941807368,3.999118493355749,13.645246656824716,2.8048582698793,54.47935018343575,3.1837842759407398,461.42584052125534,25.75557838318379,159.7690948085498,9.254232616888727,83.46756933177957,5.439483178724768,67.39218229176166,5.039479740245877,ECO12347,0.017,0.0614,0.0266,0.0108,0.1117,13.4141,0.2701,0.0436,6.4402,2.1415,0.1518,203.71599999999998,0.081,0.4742,14.5893,29.8251,13.9337,13.6991,-99.0,14.2393,13.2379,0.9490000000000001,29.8251,0.2223,0.5366,2.2332,-21.3135,13.5474,1.7855,6783.1,0.0,0.3199,0.7835,14.3449,3.91194,4.80494,2.5394900000000002,0.15253599999999998,1.01824,9.61,3.2836800000000004,2.2147200000000002,9.19,0.6934600000000001,2.39068,0.076904759,9.19,0.125893,1.6383,1589120000,8.228110000000001,0,0,0,0,0,ALFALFA,1,3,6709.98,-22.4446,0.0,117.90299999999999,12.5359,0,12.7629,10.9605,0.0702387,2.06643,10.9625,1797,0.155899,0.0,122.314,12.7757,1.0,notinresolve,0,1,1,1.05758,,-99.0,0.27012600000000003,0.15253599999999998,9.47,-18.8722,1.81982,1.84274,2.65498,3.045,0.209573,3.8801699999999997,0.413113,0.617556
ECO06726,ECO06726,ECO06726,ECO06726,ECO06726,0.0,-0.7360097,0.0,-0.7360097,20.01201,6.4818169999999995,174.7434,5.7537720000000006,322.7858,6.517365,2.927296,4.7186010000000005,677.7080000000002,9.444684,130.9341,5.387542,406.7322,7.7359399999999985,81.45992,4.098063,37.797959999999996,3.918425,229.0324,2.7739580000000004,2474.1020000000008,20.45699,690.8145,8.366888000000001,420.1947,7.268439,308.6422,6.493904,31.49065,3.910397,0.0,1.040875,413.2444,8.032697,0.0,,-11037.013899641968,-1120.0408657480664,-11032.351322245771,-1118.2554770350557,92.03952133504387,32.901421670241874,493.78305964560377,47.86431659425619,755.9375429630153,61.53767338533273,0.0,,0.0,,0.0,,1308.763513494334,81.93118101312561,260.71649091906954,15.508193952858115,741.5426074146292,43.33201355983896,134.6728936777645,14.664387119755574,62.871451392451284,12.301227097683293,353.47683396788614,12.325837919571486,3743.0636485937953,122.66039948046962,1038.1475568570063,35.89296106607778,624.994319238617,24.187494620687183,456.34563548396585,18.898554741362997,ECO06726,0.0101,0.0366,0.0158,0.0064,0.0665,12.8153,0.1607,0.0259,13.7985,0.0703,0.0903,216.097,0.0482,0.1991,13.5662,3.17501,15.8734,15.3496,0.109819,13.1456,15.0796,0.8517,12.205,0.0739,0.0212,0.0205,-18.9954,14.8483,0.1293,5063.48,0.0,0.2199,0.0299,16.9222,3.24844,4.12387,1.99035,0.5081319999999999,0.736826,9.53,2.87035,1.73754,9.37,0.484016,1.99491,0.40956694,9.21,0.28183800000000003,1.23651,2259770000,8.9681,0,0,1,123485000,0,ALFALFA,0,1,5063.48,-18.9954,0.0,0.0,11.2459,1,11.2209,9.3445,0.0,0.69847,9.4975,5035,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.06745,E,9.62547,0.160751,0.5081319999999999,9.33,-19.4309,1.53516,1.39083,2.31966,2.49381,0.392945,3.27831,0.277864,0.43217799999999995
ECO05301,ECO05301,ECO05301,ECO05301,ECO05301,0.0,-0.7590924,0.0,-0.7590924,16.5835,4.173097,80.111,3.5669239999999998,141.0064,3.810198,3.7165489999999997,3.062286,349.8697,5.486115,52.18525,3.244254,158.47299999999996,4.255621,47.8555,3.1453900000000004,34.98343,2.9466,162.5458,1.990336,1586.0520000000001,13.81303,490.2757,6.003305,279.6355,5.085146,194.8057,4.604156,15.87165,3.191866,0.0,1.0735190000000001,165.5178,4.6849169999999996,0.0,,-24121.799220666944,-2135.3590273635987,-24090.52594486707,-2130.0910135861805,74.51384137545587,23.58744339583939,206.01687461160918,20.02356769790936,346.81257056816094,24.799979346803514,0.0,,7.529637470200705,24.75130029924625,0.0,,723.4535574752981,39.512408724803954,109.72233997639928,6.573180907944257,309.4113540256708,18.291573716473387,67.8622659371541,7.239718884937508,44.471197537307354,5.681365501698477,212.93316220739442,6.933444269592618,2069.0771743793525,59.11922220345187,623.6847110588595,20.15768832459177,352.19486969507136,12.976360931929321,250.1194489126616,11.894322794982669,ECO05301,0.0113,0.040999999999999995,0.0177,0.0072,0.0745,12.8902,0.1801,0.028999999999999998,32.459,0.0284,0.1012,143.61700000000005,0.054000000000000006,0.281,13.7949,3.24347,16.2975,15.6911,-0.0566826,13.1152,15.3959,0.7982,9.78814,0.1479,0.0215,0.0289,-18.4856,15.1323,0.0411,4673.53,0.0,0.1734,0.0227,17.473,3.43744,4.40612,1.98577,0.159721,0.842815,9.51,3.26316,1.68042,9.33,0.537466,2.29449,0.37273362,9.15,0.125893,1.15816,0,8.766960000000001,0,0,0,0,0,,0,1,4673.53,-18.4856,0.0,0.0,11.2439,1,11.1109,9.3485,0.0,0.381728,9.4395,4048,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.04471,E,9.49527,0.180134,0.159721,9.33,-18.8785,1.79885,1.35788,2.6752700000000003,2.6430599999999997,0.159796,3.5194900000000002,0.313948,0.513666
ECO01460,ECO01460,ECO01460,ECO01460,ECO01460,171747.5,108154.4,-286.2477,180.9104,25.42184,4.2356940000000005,32.31092,2.9825049999999997,59.251709999999996,2.715709,0.5754024,2.215081,140.1646,3.1113880000000003,140.1092,3.108253,413.3649,5.280951,19.011870000000002,1.937134,13.135689999999999,1.355166,10.347719999999999,0.458499,462.9814,4.575401,31.21112,1.382937,68.71977,1.977696,47.08414000000001,1.8738099999999998,13.880320000000001,1.5403129999999998,-7.213092999999999,36.79454000000001,413.3285,5.280199,0.0,,484.48639927562607,115.8263437419523,200.34188837584426,75.15653391667134,48.00090254047408,11.658847732433514,46.18885305263506,8.585888409298839,78.1348869755787,7.551686752634691,0.0,,0.0,,2.7187217040781544,7.22941732269754,181.16579165381833,11.950332902165439,180.53325817682247,10.439953128531153,512.9917433740619,29.065317049420237,21.42798786092495,3.9455440318199466,15.19796603902916,2.6208392316641924,11.74734435938983,0.8914654397953261,518.1341641299204,16.87331118916898,34.491094087125234,2.6123390736546583,81.32200674848544,4.338136814218877,56.254965106558544,4.073613715473532,ECO01460,0.01,0.0361,0.0156,0.0063,0.0656,0.0,18.7031,0.0256,6.9736,0.0911,0.0891,187.577,0.0476,0.0,15.7763,4.61559,17.2319,16.9878,0.0106087,0.0,16.8361,0.6044,11.2401,0.0,0.0493,0.0212,-17.8339,16.7793,0.0774,6308.47,0.1202,0.2371,0.0262,18.0575,2.2763,3.07098,1.1834,2.96663,0.316286,8.63,2.20387,1.05829,8.47,0.191181,1.40919,0.2056573,8.39,3.16228,0.909056,1054210000,9.16905,0,0,0,134172000,0,ALFALFA,0,1,6308.47,-17.8339,0.0,0.0,10.9279,1,10.9859,8.4815,0.0,-99.0,9.2455,1348,0.0,0.0,0.0,0.0,1.0,notinresolve,1,1,1,1.3347799999999999,L,7.887410000000001,0.158598,2.96663,8.47,-18.0179,1.20993,0.9897729999999999,1.95235,2.00025,2.9669,2.74268,0.11873399999999999,0.199451
ECO00242,ECO00242,ECO00242,ECO00242,ECO00242,0.0,-0.7299646,0.0,-0.7299646,370.523,8.317517,285.8653,5.850926,494.3004,7.0138940000000005,66.85319,3.620889,1102.989,11.16704,1642.203,16.13053,4955.089,36.70687,116.5754,2.981403,48.75755,2.034864,27.5663,0.686588,3280.145,22.99302,83.14633,2.070906,215.7755,3.340608,154.9804,3.000177,64.69614,2.281327,0.0,1.032326,5011.945,37.34612,0.0,,0.0,,154.43417745912564,8.197280717725649,526.9720523902973,30.229564239380803,299.43602332175516,17.034666523377823,551.2333840723248,24.165978786139174,88.72955639395016,8.209913330889405,14.471690271827695,17.104558566626867,5.865841807357316,8.633509276997177,1234.5368390917436,40.50870244995238,1931.8361032735324,55.9520462239803,5503.20015409547,156.13723576490392,123.38989564490629,5.51920193284623,51.74713208129028,3.3282860012597686,34.0580145996037,1.285746211940617,3530.775359802386,60.384339644940596,100.07656014467344,3.7705708578664976,238.29441376101,6.6834870329896265,172.8883761923096,4.948301288659303,ECO00242,0.006,0.0219,0.0095,0.0038,0.0397,13.7273,0.0961,0.0155,47.1009,0.0228,0.054000000000000006,191.433,0.0288,0.2569,14.783,7.79812,15.7106,15.6106,0.0315399,14.123,15.615,0.3063,18.6404,0.5482,0.0456,0.0434,-18.6177,15.5695,0.0269,4841.69,0.0,0.4242,0.0206,16.2657,1.5694,2.26431,0.645567,7.04815,0.0683956,8.63,1.68714,0.613541,8.55,0.03636930000000002,0.992233,0.61761093,8.53,7.079460000000001,0.612265,0,11.2842,0,0,0,0,0,,0,1,4841.69,-18.6177,0.0,0.0,10.9429,1,11.1359,8.5705,0.0,0.139049,11.2905,234,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.2326,L,7.72472,0.0961132,7.04815,8.55,-18.5748,0.990482,0.6439020000000001,1.68491,1.567,7.04815,2.26143,0.035745599999999995,0.06738279999999999
ECO00409,ECO00409,ECO00409,ECO00409,ECO00409,0.0,-0.738525,0.0,-0.738525,88.42643000000002,3.9968269999999997,76.2796,2.99213,140.1003,3.199679,20.42608,2.086173,310.9978,4.346922,433.6832,5.839461,1336.756,11.44689,39.27368,1.889536,17.328229999999998,1.262384,6.841095,0.3961545,1004.915,9.512021,20.634320000000002,1.194892,60.07673000000001,1.8942869999999998,42.291740000000004,1.472594,18.23144,1.315388,0.0,1.044432,1337.932,11.47567,0.0,,48888.80964187326,304939.2343675914,241.0601355116249,17.064257213812663,146.36532383045358,12.826821495692274,102.85083125528635,9.333066379144912,183.23172005128345,10.808804087497421,26.49775757314537,5.173010369216918,0.0,,0.0,,383.11015259250365,16.74605844751492,555.9995762412856,21.456101471582425,1580.4431599709146,59.74844934995252,43.48165958825373,3.9643705133374065,20.153569919664093,2.566150716786301,9.941308668524178,0.9587627085417104,1095.6950364145605,24.819523189905514,29.191625910535105,2.8137951324005592,71.11585056064514,3.3761863847487015,47.976293858293616,2.5305556334732398,ECO00409,0.0118,0.0426,0.0184,0.0075,0.0775,14.415999999999999,0.1873,0.0302,44.4546,0.043,0.1053,172.549,0.0562,0.3717,15.427999999999999,5.18559,16.8899,16.7927,0.102913,14.9622,16.7971,0.59,12.8857,0.4073,0.0311,0.0213,-17.6116,16.6574,0.0389,5184.73,0.0,0.5565,0.0286,17.5778,1.66071,2.3728599999999997,0.703581,4.57048,0.11156700000000001,8.31,1.78085,0.652567,8.21,0.0605526,1.0687,0.25015875,8.15,7.079460000000001,0.627007,0,9.60797,0,0,0,0,0,,0,1,5184.73,-17.6116,0.0,0.0,10.9009,1,10.9439,8.2145,0.0,0.12113,9.6265,401,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.63228,L,7.71483,0.187325,4.57048,8.21,-17.6152,1.0338200000000002,0.670261,1.73658,1.61276,4.57048,2.3155099999999997,0.048069,0.09132389999999999
ECO06590,ECO06590,ECO06590,ECO06590,ECO06590,0.0,-0.7513561,0.0,-0.7513561,483.7862,10.256839999999999,309.2705,6.6601539999999995,569.0361,8.44251,58.17892,4.173647,1220.0510000000004,12.51596,2111.94,18.15064,6212.6730000000025,50.63243,153.0711,3.7061900000000003,81.7445,2.969157,53.88683,1.0756350000000001,4006.282,29.350659999999998,162.5351,3.244359,306.6768,4.863983,229.5436,4.28201,118.4172,3.4386339999999995,0.0,1.062578,6265.785,51.26952,0.0,,5471.5967965322025,277.42960237623777,2215.4175867577233,11857.94618515318,821.0612914244839,45.47534401330243,503.63515409241137,26.359682048981977,842.6089792879021,34.81616631009429,82.96087184322712,11.630650165923116,14.508341971221702,8.403085704739974,18.041531565542268,9.754382520716632,1628.4900876134795,50.03113969646616,2821.990943720257,78.44499967503141,8011.830552968809,218.21974607371337,180.7438173823716,7.552847742606453,98.26101231759745,6.1562622643883715,65.94879459724166,2.2633331337985405,4657.481650574551,81.01251144418131,193.5778313349549,6.62900525797879,358.19995203320167,9.187022272787782,267.39908431203355,8.603774675606038,ECO06590,0.0087,0.0315,0.0136,0.0055,0.0573,13.921,16.4519,0.0224,46.8145,0.0683,0.0779,233.75099999999998,0.0416,0.3165,14.4402,5.28435,15.8318,15.6503,0.168905,14.154000000000002,15.5464,0.4432,14.8964,0.2273,0.0215,0.0206,-18.9882,15.415999999999999,0.0446,5814.08,2.4604,0.161,0.0215,16.730999999999998,2.08282,2.81976,1.0751700000000002,3.81415,0.241024,8.97,1.9856099999999999,0.981924,8.85,0.147776,1.2486700000000002,0.56884189,8.79,3.16228,0.892653,0,9.897739999999999,0,0,0,0,0,,0,1,5814.08,-18.9882,0.0,0.0,11.0559,1,11.2179,8.8665,0.0,0.535371,9.9365,4948,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.1356600000000001,L,8.34677,0.138653,3.81415,8.85,-19.0945,1.13351,0.9599780000000001,1.83979,1.9203400000000002,3.80217,2.62663,0.105822,0.173147
ECO00723,ECO00723,ECO00723,ECO00723,ECO00723,0.0,-0.8053628,0.0,-0.8053628,47.776309999999995,3.883292,74.3807,3.2063639999999998,122.1308,3.348725,2.567189,2.450907,261.0627,4.375732,237.4633,4.440972,723.4006,7.853396000000001,24.65886,2.4931740000000002,19.42713,1.8262630000000002,19.58509,0.6460486,764.0341,7.048400999999999,59.07317,1.9486299999999999,108.1271,2.862967,76.42152,2.2900840000000002,18.10984,1.9930139999999998,0.0,1.138955,724.2615,7.8593699999999975,0.0,,235.11784622884437,66.48977506113273,17.75001156735143,117080.36041456908,61.27094497941902,18.187620666339022,82.53552979170956,20.846830424800533,146.9479409923427,32.11163283898132,1.5398464932293707,6262.8093630827025,2.828252554190964,6.756256753338183,5.139295412837705,4.1377519914602825,310.86179195959176,53.473219282916524,297.89218826324867,49.203541936665104,850.8684957688105,138.04597007236205,27.414478233285504,5.315444943464395,23.19605162452785,4.051618011958357,22.220821512027214,2.303400931767559,889.0647250044324,85.19783550595395,65.34861585618437,6.723465000918663,125.07186970166173,11.901614803066408,87.58914530378553,8.351364087417341,ECO00723,0.0145,0.0524,0.0227,0.0092,0.0953,13.905999999999999,18.910999999999998,0.0372,10.8701,0.2133,0.1295,146.951,0.0691,0.4497,14.9849,3.71719,17.1351,16.738,0.0984001,14.1751,16.5536,0.6699,11.3467,0.6444,0.0559,0.035,-17.577,16.2693,0.153,4946.25,0.27,0.1882,0.049,17.9636,2.83731,3.7730900000000003,1.52788,1.64707,0.547089,8.79,2.7923,1.31019,8.57,0.329403,1.8565200000000002,0.20798484,8.47,1.41254,0.922047,954450000,9.12588,0,0,0,129617000,0,ALFALFA,0,1,4946.25,-17.577,0.0,0.0,10.9509,1,10.9389,8.5865,0.0,0.445669,9.2355,700,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.30867,E,8.5766,0.23051,1.64707,8.57,-18.0396,1.37471,1.0326799999999998,2.19017,2.14965,1.6971900000000002,2.9651099999999997,0.147102,0.257732
ECO10970,ECO10970,ECO10970,ECO10970,ECO10970,0.0,-0.7553274999999999,0.0,-0.7553274999999999,175.5908,5.958929,155.9773,4.546875,300.6596,5.347304,21.4202,3.104416,706.9899,7.7955619999999985,926.7168,10.07806,2899.343,22.51896,87.67651,2.915769,60.71585,2.414385,40.748290000000004,0.8704044,2577.026,21.86188,122.9063,2.625338,244.9779,4.211702,173.7414,3.437808,59.16108000000001,2.5537549999999998,0.0,1.068194,2914.679,22.76114,0.0,,3040.434190939693,624.3890489076806,0.0,,402.34159909428297,82.29623394924478,341.72382425208457,63.09631993581705,590.7821935647762,93.90916418310002,41.379314072826034,11.538172357715625,14.736605205609735,8.679097701985892,21.36270381402091,11.751423727808552,1178.327477187574,147.34622718275844,1595.8962932786976,188.35826771399482,4515.922798617949,523.2276944446091,122.7428532407622,13.065629897584081,84.27801186229739,8.07016015295549,56.796538975378226,4.457266414815281,3370.0165847564613,233.72731641713887,166.5386375546571,12.979885583778989,323.73575384576475,22.84518146190928,228.95242534192326,16.02412332178357,ECO10970,0.0185,0.0669,0.0289,0.0118,0.1217,14.1773,18.4934,0.0474,8.8353,0.0214,0.1654,146.965,0.0883,0.3676,15.3786,3.28188,16.8622,16.5182,0.139078,0.0,16.3762,0.6748,8.0535,0.0,0.042,0.0244,-17.8882,16.2526,0.0406,5113.45,0.0833,0.2447,0.0334,17.7957,2.3891400000000003,3.187,1.28166,1.9722,0.366102,8.71,2.27145,1.14099,8.53,0.225437,1.47359,0.19677933,8.45,1.41254,0.9669690000000001,3664690000,9.13958,0,0,1,138528000,0,ALFALFA,0,2,5198.28,-20.0259,0.0,150.357,11.3089,0,11.4919,9.4955,0.00309484,0.541564,10.0625,4563,0.10690799999999999,0.0,57.7653,11.4912,1.0,notinresolve,1,1,1,1.29219,L,8.432939999999999,0.294257,1.9722,8.53,-18.0776,1.24518,1.05677,1.9845,2.07097,1.97235,2.8103,0.141171,0.23097600000000001
ECO08582,ECO08582,ECO08582,ECO08582,ECO08582,-1945557.0,3594223.0,1020.847,1916.0410000000002,15.739679999999998,6.16426,137.1085,4.760865,256.0742,5.084954,2.14571,3.9647,588.2228,6.995833999999999,63.75821,3.798993,175.1127,4.6181980000000005,68.42090999999999,3.345796,52.90569,3.339058,298.1633,2.611576,2560.833,18.823629999999998,899.3294,7.877108,440.8402,6.465783,317.5496,5.541536,16.591839999999998,3.227694,-6256.623000000001,1938505.0,176.7862,4.992636,0.0,,1558.6492372528517,1438.170252661345,3295.4644231112816,1520.3844736279832,238.12661766855604,89.55004043163531,646.2036760374651,72.93933173024391,1003.5532558555096,99.4802731417525,0.0,,14.15138041605614,19.560087586731047,0.0,,1817.6178448741696,134.58218717746024,179.95414739013734,14.546633894372267,509.87207791914193,40.6548323351861,157.0419429030056,15.210268675670465,116.99162931522741,13.624947175772656,617.3100671699009,25.359770938085624,5198.387036340126,211.3391204012829,1810.802567957815,73.73896569093559,879.9638790431572,39.353532237704975,635.3185575639826,29.409927721606913,ECO08582,0.0231,0.0837,0.0362,0.0147,0.1522,13.2319,18.5542,0.0593,26.0234,0.0269,0.2068,132.179,0.1104,0.0743,14.2123,2.15088,16.5095,15.9231,0.00229645,13.2407,15.6566,0.7842,6.56533,0.18600000000000005,0.0213,0.0221,-19.0041,15.4068,0.0294,6433.7,0.3307,0.1148,0.0215,17.4965,3.0863,4.04075,1.7180799999999998,0.423145,0.737221,9.55,3.05989,1.44051,9.39,0.45964799999999995,2.10545,1.0870233999999999,9.21,0.28183800000000003,0.8571989999999999,2970460000,9.61895,0,0,0,159488000,0,ALFALFA,0,1,6433.7,-19.0041,0.0,0.0,11.2699,1,11.2209,9.3935,0.0,0.286101,9.8165,6212,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.06799,E,9.6434,0.36796999999999996,0.423145,9.39,-19.5349,1.48631,1.0009700000000001,2.30113,2.14427,0.42304200000000003,2.95909,0.199236,0.343006
