 	ra	dec
 	37.80533252	1.244870746
 	37.80731706	1.193958697
 	37.8347372	0.06376056
 	37.85893046	1.247504315
 	37.89021912	0.756625171
 	37.90716952	-0.139791309
 	37.92699444	1.196928859
 	37.93005888	0.904493459
 	37.93082754	0.293589736
 	37.93563071	-0.945223047
 	37.95762618	1.248085604
 	37.97671387	1.115726809
 	37.99080634	1.246484854
 	37.99755178	0.748024953
 	37.99831091	0.910065414
 	38.02228804	1.210000098
 	38.04291943	1.247454652
 	38.04653532	0.913731359
 	38.0767849	0.99274786
 	38.07835229	0.900259546
 	38.08129704	0.671889492
 	38.09015522	1.175013835
 	38.10407431	0.964197199
 	38.10834144	0.340244176
 	38.11889297	0.889498092
 	38.12220909	0.775962555
 	38.12515093	0.233825329
 	38.13260978	0.057965901
 	38.14625242	1.094242617
 	38.15247546	0.976440842
 	38.15339266	1.093582735
 	38.1592397	0.594466324
 	38.16372891	0.617667542
 	38.16526293	-0.701711296
 	38.16734449	0.260130184
 	38.17738422	0.970562868
 	38.19782545	0.678065646
 	38.20417855	1.163937841
 	38.20900772	-0.353249867
 	38.20930515	0.661065886
 	38.21170339	1.149212945
 	38.23281718	0.683440161
 	38.23317072	1.230790333
 	38.24532155	1.153348281
 	38.24752191	0.446801418
 	38.25369696	0.674192508
 	38.25523822	0.42092388
 	38.26447774	0.682627976
 	38.26644452	0.645103162
 	38.26821206	0.693821745
 	38.26906304	0.931239694
 	38.31301243	0.389314865
 	38.38161397	1.140020886
 	38.38583208	-0.075916825
 	38.42392751	1.114421493
 	38.46347989	1.080907558
 	38.46521475	1.137192608
 	38.48449492	0.924080387
 	38.55057891	-0.204830451
 	38.67098423	0.811510861
 	38.8937726	0.664711778
 	38.90498851	0.683005017
 	39.09852125	0.708676762
 	39.37921961	-1.124481367
 	39.66770081	0.56044347
 	39.67111233	-0.756343271
 	39.6993181	1.222552286
 	39.7940732	1.143424591
 	40.20038166	1.10484426
 	40.28518059	1.12548558
 	40.29147929	1.118159365
 	40.34088355	0.05816217
 	40.39573463	1.234880326
 	40.5570417	0.382817845
 	40.56017461	0.877858703
 	40.91593553	0.667391613
 	41.00631219	0.176367655
 	41.0683596	0.341644634
 	41.3185798	-0.134466559
 	41.44842974	-0.240807032
 	41.51956353	-0.012947108
 	41.5948938	-1.171482414
 	41.72053811	-0.454258411
 	41.72728682	-0.436309031
 	41.80853343	-0.849926804
 	41.86614734	-0.285063028
 	41.86868154	-0.268138526
 	41.87323706	-0.537394085
 	41.88338925	-1.246356252
 	41.90954507	-0.854302915
 	42.07031837	-0.286256432
 	42.14355817	-0.993079842
 	42.16117714	-0.271300192
 	42.20033896	-0.983050316
 	42.21178941	-0.767336829
 	42.22803906	-0.966673551
 	42.31184039	-1.207976648
 	42.36649249	-0.873045741
 	42.38738134	-0.784381037
 	42.39762202	-0.723411334
 	42.40285201	-1.175005811
 	42.40374464	-0.859093908
 	42.40727407	-0.842498902
 	42.42065003	-0.523268983
 	42.47343368	-1.003402695
 	42.50320835	-1.248552876
 	42.54208027	-0.867064607
 	42.54774111	-0.998998096
 	42.58260471	-0.726272505
 	42.60782661	-1.249815597
 	42.69916398	-0.611723378
 	42.80313215	-0.96543479
 	42.80545074	-0.844904196
 	42.81264868	-0.973150921
 	42.89634773	-0.733735926
 	42.94260892	-1.152775974
 	42.97762392	-0.979997504
 	42.98389096	-0.836278217
 	42.99903278	-1.174644455
 	43.07978611	-0.848123381
 	43.14883233	-1.232267237
 	43.15619724	-1.169047659
 	43.1975675	-1.200390931
 	43.20096926	-1.219271927
 	43.22274355	-0.86382908
 	43.25107715	-1.142790786
 	43.29879098	-0.856420664
 	43.33266654	-1.13332995
 	43.46700154	-0.288526562
 	43.52223642	0.00679677
 	43.59307456	-0.422488213
 	43.59494422	-0.410747919
 	43.60896397	-0.689620848
 	43.73122898	0.110685719
 	43.76346667	-1.189326895
 	43.85088872	-1.027098694
 	43.95385209	1.079404723
 	43.96593676	1.219544776
 	44.11333976	0.87577078
 	44.29923597	-0.222984386
 	44.32805458	-1.192168427
 	330.4587135	-0.707296015
 	330.5340477	-0.636526469
 	331.0366222	-0.925584805
 	331.2331135	-0.597589961
 	331.2445871	-0.464427676
 	331.2508245	-1.035342689
 	331.3095198	-0.648189102
 	331.4257946	-0.561178721
 	331.5381948	-0.118511963
 	332.1436835	0.511794446
 	332.3192521	-0.994024526
 	332.997148	-0.253164161
 	333.1577472	0.511404103
 	333.1704509	0.501248731
 	334.1083019	-0.668303228
 	334.1452367	-0.722083257
 	334.720486	-1.058710691
 	336.2828956	-0.768266187
 	336.3205353	-0.909430326
 	336.9758273	-1.148971382
 	337.1224395	0.277248194
 	337.1261697	0.692433094
 	337.2772669	-0.179695503
 	337.9039605	0.214807641
 	338.052659	0.557575651
 	338.3633229	0.738782918
 	338.4278389	-0.673699909
 	338.4574348	0.482955388
 	338.6531369	0.173629825
 	339.346976	-1.02519825
 	340.2011797	-1.153566052
 	341.1018508	-0.162040871
 	341.195241	-0.087118876
 	341.5177009	0.937303366
 	341.7681486	-0.073803798
 	341.9143794	0.321130774
 	342.0138614	0.114661429
 	342.3948341	0.174714822
 	342.4477028	1.025020428
 	343.0944465	1.092538347
 	343.182092	1.079221425
 	343.194643	1.132848065
 	343.2053488	1.201266584
 	343.2438167	1.143110766
 	343.2633403	0.044519535
 	343.2687507	1.14456192
 	343.6207413	0.899243489
 	344.3385956	1.197071815
 	344.5188149	-0.461898408
 	344.7633833	-0.329398286
 	346.0172776	0.780780376
 	346.4815558	-0.539761751
 	346.6160956	-0.017017252
 	346.6497844	0.611879432
 	346.6630593	0.578256862
 	347.3241341	0.064215838
 	347.3457391	1.001318314
 	347.7664035	0.904953104
 	348.5811086	0.182621356
 	348.6382833	0.236084749
 	350.1468437	-0.880746671
 	351.0871006	0.996726688
 	351.1861726	1.030218009
 	351.35191	0.770118186
 	351.8773046	-0.853957226
 	352.4665288	0.146674009
 	352.4732578	0.251344925
 	352.6071371	0.15678606
 	352.6335997	0.081219079
 	352.6389057	0.143954905
 	352.6427404	0.135684074
 	352.6963253	0.086596689
 	352.8469379	-0.030648112
 	352.9991583	-0.80517944
 	353.0250162	1.118733964
 	353.0715547	-0.797762775
 	353.1054672	-0.84693846
 	353.1493399	-0.737188396
 	353.1715051	-0.757144908
 	353.2472642	0.722023215
 	353.8080792	0.041743122
 	353.8313598	1.191466031
 	353.9855054	0.704255657
 	354.7734335	0.554219371
 	354.7861107	0.463519403
 	354.8147638	-0.054882937
 	354.9219626	-0.034385684
 	354.9270919	0.832383737
 	355.0220073	-0.627800087
 	355.1362279	-0.550924577
 	355.1602018	-0.891812449
 	355.1851773	-0.887743557
 	355.2685676	1.134207878
 	355.326472	-0.612378598
 	355.5383942	0.285016494
 	355.5485201	0.357942972
 	355.6084304	0.256126176
 	355.7882036	0.363557017
 	355.983206	0.218114043
 	356.0085049	0.516989587
 	356.0729841	0.441820444
 	356.0925062	0.096475219
 	356.1254571	0.32059157
 	356.1576454	0.178015236
 	356.2628165	0.320669296
 	356.2703371	-0.270779928
 	356.7570082	0.552679139
 	357.0150575	1.056739961
 	357.0985299	0.17054571
 	357.2415361	0.514931103
 	357.3205383	0.399733807
 	357.441466	-0.657967349
 	357.4572075	-0.026945639
 	357.4906716	-0.648486376
 	357.5433426	-1.016817127
 	357.6904532	-1.079468409
 	358.0449095	-0.428229823
 	358.0561294	0.085400087
 	358.0661115	0.103039451
 	358.094491	-0.62866731
 	358.2474141	-0.366133127
 	358.2699259	-0.596899892
 	358.3571767	-0.506622753
 	358.379242	-0.740118052
 	358.4552658	-0.974297513
 	358.4688415	-0.098670617
 	358.469016	-0.729950799
 	358.551405	-0.010449714
 	358.6168155	-0.057993758
 	358.6349918	-0.046906637
 	358.7614807	-0.475443105
 	358.7836281	0.256896974
 	358.7974044	0.085604073
 	358.9037014	0.024346552
 	358.9666672	0.558145572
 	359.0163729	-0.988522021
 	359.0323479	0.549763715
 	359.0365073	0.482270822
 	359.0470131	-0.029171117
 	359.0564443	-0.540456144
 	359.0622696	0.508584916
 	359.1137583	-0.844480247
 	359.1440669	0.55035271
 	359.4323871	0.655221312
 	359.7748585	0.550201131
 	2.956088914	-1.087075933
 	13.96334522	-1.073583383
 	29.67025551	0.528889653
 	35.4876646	0.220657818
 	37.96005458	-1.043208702
 	22.50802869	0.736619021
 	30.75005275	0.027363419
 	34.09863497	0.904796153
 	14.76894623	-0.202582408
 	22.32016066	-0.030451903
 	343.0526878	1.062019076
