agntosf,ambigagn,composite,defagn,defliner,defseyf,defstarform,galname,sftoagn
False,False,False,False,False,False,True,ECO09654,False
False,False,False,False,False,False,True,ECO09655,False
False,False,False,False,False,False,True,ECO09656,False
False,False,False,False,False,False,True,ECO09657,False
False,False,False,False,False,False,True,ECO09658,False
False,False,False,False,False,False,True,ECO09660,False
False,False,False,False,False,False,True,ECO09661,False
False,False,False,False,False,False,True,ECO09662,False
False,False,False,False,False,False,True,ECO09663,False
False,False,False,False,False,False,True,ECO09664,False
False,False,False,False,False,False,False,ECO09665,True
False,False,False,False,False,False,True,ECO09672,False
False,False,False,False,False,False,True,ECO09673,False
False,False,False,False,False,False,True,ECO09674,False
False,False,False,False,False,False,True,ECO09677,False
False,False,False,False,False,False,True,ECO09678,False
False,False,False,False,False,False,True,ECO09679,False
False,False,False,False,False,False,True,ECO09682,False
False,False,False,False,False,False,True,ECO09685,False
False,False,False,False,False,False,True,ECO09687,False
False,False,False,False,False,False,True,ECO09688,False
False,False,False,False,False,False,True,ECO09689,False
False,False,False,True,False,True,False,ECO09690,False
False,False,False,False,False,False,False,ECO09692,True
False,False,False,True,True,False,False,ECO09694,False
False,False,False,False,False,False,True,ECO09697,False
False,False,False,False,False,False,False,ECO09698,True
False,False,False,False,False,False,True,ECO09700,False
False,False,False,False,False,False,True,ECO09702,False
False,False,False,False,False,False,False,ECO09703,True
False,False,False,False,False,False,False,ECO09704,True
False,False,False,False,False,False,True,ECO09705,False
False,False,False,False,False,False,True,ECO09706,False
False,False,False,False,False,False,True,ECO09708,False
False,False,False,False,False,False,True,ECO09709,False
False,False,False,False,False,False,True,ECO09710,False
False,False,False,False,False,False,True,ECO09712,False
False,False,False,False,False,False,True,ECO09713,False
False,False,False,False,False,False,True,ECO09717,False
False,False,False,False,False,False,True,ECO09719,False
False,False,False,False,False,False,True,ECO09721,False
False,False,False,False,False,False,True,ECO09722,False
False,False,False,False,False,False,True,ECO09723,False
False,False,False,False,False,False,True,ECO09724,False
False,False,False,False,False,False,True,ECO09725,False
False,False,False,False,False,False,False,ECO09726,True
False,False,False,False,False,False,True,ECO09728,False
False,False,False,False,False,False,False,ECO09729,True
False,False,False,False,False,False,True,ECO09730,False
False,False,False,False,False,False,True,ECO09731,False
False,False,False,False,False,False,True,ECO09732,False
False,False,False,False,False,False,False,ECO09733,True
False,False,False,False,False,False,True,ECO09735,False
False,False,False,False,False,False,True,ECO09738,False
False,False,False,False,False,False,True,ECO09739,False
False,False,False,False,False,False,True,ECO09740,False
False,False,False,False,False,False,True,ECO09741,False
False,False,False,False,False,False,True,ECO09742,False
False,False,False,False,False,False,False,ECO09743,True
False,False,False,False,False,False,True,ECO09744,False
False,False,False,False,False,False,True,ECO09746,False
False,False,False,False,False,False,True,ECO09747,False
False,False,False,False,False,False,True,ECO09748,False
True,False,False,False,False,False,False,ECO09749,False
False,False,False,False,False,False,True,ECO09751,False
False,False,False,False,False,False,True,ECO09752,False
False,False,False,False,False,False,True,ECO09754,False
False,False,False,False,False,False,True,ECO09755,False
False,False,False,True,False,True,False,ECO09756,False
False,False,False,False,False,False,True,ECO09757,False
False,False,False,False,False,False,True,ECO09758,False
False,False,False,False,False,False,True,ECO09759,False
False,False,False,False,False,False,True,ECO09760,False
False,False,False,False,False,False,True,ECO09761,False
False,False,False,False,False,False,True,ECO09764,False
False,False,False,False,False,False,True,ECO09767,False
False,False,False,False,False,False,True,ECO09768,False
False,False,False,False,False,False,True,ECO09769,False
False,False,False,False,False,False,True,ECO09771,False
False,False,False,False,False,False,True,ECO09772,False
False,False,False,False,False,False,True,ECO09773,False
False,False,False,False,False,False,True,ECO09776,False
False,False,False,False,False,False,True,ECO09777,False
False,False,False,False,False,False,True,ECO09778,False
False,False,False,False,False,False,True,ECO09780,False
False,False,False,False,False,False,True,ECO09782,False
False,False,False,False,False,False,True,ECO09784,False
False,False,False,False,False,False,True,ECO09785,False
False,False,False,False,False,False,True,ECO09786,False
False,False,False,False,False,False,True,ECO09789,False
False,False,False,False,False,False,True,ECO09790,False
False,False,True,False,False,False,False,ECO09792,False
False,False,False,False,False,False,True,ECO09796,False
False,False,False,False,False,False,True,ECO09797,False
False,False,False,False,False,False,True,ECO09799,False
False,False,False,False,False,False,True,ECO09800,False
False,False,False,False,False,False,True,ECO09803,False
False,False,False,False,False,False,True,ECO09805,False
False,False,False,False,False,False,True,ECO09806,False
False,False,False,False,False,False,False,ECO09807,True
False,False,False,False,False,False,True,ECO09809,False
False,False,False,False,False,False,True,ECO09810,False
False,False,False,False,False,False,True,ECO09811,False
False,False,False,False,False,False,False,ECO09812,True
False,False,False,False,False,False,True,ECO09813,False
False,False,False,False,False,False,True,ECO09815,False
False,False,False,False,False,False,True,ECO09816,False
False,False,False,False,False,False,True,ECO09817,False
False,False,False,False,False,False,True,ECO09818,False
False,False,False,False,False,False,True,ECO09819,False
False,False,False,False,False,False,True,ECO09820,False
False,False,False,False,False,False,False,ECO09821,True
True,False,False,False,False,False,False,ECO09824,False
False,False,False,False,False,False,True,ECO09825,False
False,False,False,False,False,False,True,ECO09826,False
False,False,False,False,False,False,True,ECO09827,False
False,False,False,False,False,False,True,ECO09829,False
False,False,False,False,False,False,True,ECO09830,False
False,False,False,False,False,False,True,ECO09831,False
False,False,False,False,False,False,True,ECO09832,False
False,False,False,False,False,False,True,ECO09834,False
False,False,False,False,False,False,True,ECO09836,False
False,False,False,False,False,False,True,ECO09837,False
False,False,False,False,False,False,True,ECO09838,False
False,False,False,False,False,False,True,ECO09839,False
False,False,False,False,False,False,False,ECO09840,True
False,False,False,False,False,False,True,ECO09841,False
False,False,False,False,False,False,True,ECO09843,False
False,False,False,False,False,False,True,ECO09844,False
False,False,False,False,False,False,True,ECO09849,False
False,False,False,False,False,False,True,ECO09850,False
False,False,False,False,False,False,True,ECO09851,False
False,False,False,False,False,False,True,ECO09852,False
False,False,False,False,False,False,True,ECO09853,False
False,False,False,False,False,False,True,ECO09854,False
False,False,False,False,False,False,True,ECO09855,False
False,False,False,False,False,False,True,ECO09857,False
False,False,False,False,False,False,True,ECO09858,False
False,False,False,False,False,False,True,ECO09859,False
False,False,False,False,False,False,True,ECO09860,False
False,False,False,False,False,False,True,ECO09861,False
False,False,False,False,False,False,True,ECO09864,False
False,False,False,False,False,False,False,ECO09865,True
False,False,False,False,False,False,True,ECO09870,False
False,False,False,False,False,False,True,ECO09872,False
False,False,False,False,False,False,True,ECO09873,False
False,False,False,False,False,False,True,ECO09874,False
False,False,False,False,False,False,True,ECO09876,False
False,False,False,False,False,False,False,ECO09878,True
False,False,False,False,False,False,False,ECO09879,True
False,False,True,False,False,False,False,ECO09880,False
False,False,False,False,False,False,True,ECO09881,False
False,False,False,False,False,False,True,ECO09882,False
False,False,False,False,False,False,True,ECO09883,False
False,False,False,False,False,False,False,ECO09884,True
False,False,False,False,False,False,True,ECO09885,False
False,False,False,False,False,False,True,ECO09886,False
False,False,False,False,False,False,True,ECO09888,False
False,False,False,False,False,False,True,ECO09890,False
False,False,False,False,False,False,False,ECO09893,True
False,False,False,False,False,False,True,ECO09897,False
False,False,False,False,False,False,True,ECO09898,False
False,False,False,False,False,False,True,ECO09899,False
False,False,False,False,False,False,True,ECO09900,False
False,False,False,False,False,False,True,ECO09901,False
False,False,False,False,False,False,True,ECO09902,False
False,False,False,False,False,False,True,ECO09904,False
False,False,False,False,False,False,True,ECO09905,False
False,False,False,False,False,False,True,ECO09906,False
False,False,False,False,False,False,True,ECO09907,False
False,False,False,False,False,False,True,ECO09908,False
False,False,False,False,False,False,True,ECO09909,False
False,False,False,False,False,False,True,ECO09910,False
False,False,False,False,False,False,True,ECO09911,False
False,False,False,False,False,False,True,ECO09913,False
False,True,False,True,False,False,False,ECO09914,False
False,False,False,False,False,False,True,ECO09915,False
False,False,False,False,False,False,True,ECO09916,False
False,False,False,False,False,False,True,ECO09919,False
False,False,False,False,False,False,True,ECO09920,False
False,False,False,False,False,False,True,ECO09921,False
False,False,False,False,False,False,True,ECO09922,False
False,False,False,False,False,False,True,ECO09923,False
False,False,False,False,False,False,False,ECO09925,True
False,False,False,True,True,False,False,ECO09926,False
False,False,False,False,False,False,True,ECO09927,False
False,False,False,False,False,False,True,ECO09928,False
False,False,False,False,False,False,True,ECO09929,False
False,False,False,False,False,False,True,ECO09930,False
False,False,False,False,False,False,True,ECO09931,False
False,False,False,False,False,False,True,ECO09933,False
False,False,False,True,True,False,False,ECO09934,False
False,False,False,False,False,False,True,ECO09936,False
False,False,False,False,False,False,True,ECO09937,False
False,False,False,False,False,False,False,ECO09938,True
False,False,False,False,False,False,True,ECO09939,False
False,False,False,False,False,False,True,ECO09940,False
False,False,False,False,False,False,True,ECO09941,False
False,False,False,False,False,False,True,ECO09942,False
False,False,False,False,False,False,True,ECO09943,False
False,False,False,False,False,False,True,ECO09944,False
False,False,False,False,False,False,True,ECO09946,False
False,False,False,False,False,False,True,ECO09947,False
False,False,False,False,False,False,True,ECO09948,False
False,False,False,False,False,False,True,ECO09949,False
False,False,False,False,False,False,True,ECO09950,False
False,False,False,False,False,False,False,ECO09951,True
False,False,False,False,False,False,True,ECO09952,False
False,False,False,False,False,False,True,ECO09953,False
False,False,True,False,False,False,False,ECO09956,False
False,False,True,False,False,False,False,ECO09957,False
False,False,False,False,False,False,True,ECO09958,False
False,False,False,False,False,False,True,ECO09959,False
False,False,False,False,False,False,True,ECO09960,False
False,False,False,False,False,False,False,ECO09961,True
False,False,False,False,False,False,True,ECO09962,False
False,False,False,False,False,False,True,ECO09963,False
False,False,False,False,False,False,False,ECO09964,True
False,False,False,False,False,False,True,ECO09976,False
False,False,False,False,False,False,True,ECO09977,False
False,False,False,False,False,False,True,ECO09978,False
False,False,True,False,False,False,False,ECO09979,False
False,False,False,False,False,False,True,ECO09980,False
False,False,False,True,False,True,False,ECO09981,False
False,False,False,False,False,False,True,ECO09986,False
False,False,False,False,False,False,True,ECO09988,False
False,False,False,False,False,False,True,ECO09990,False
False,False,False,False,False,False,True,ECO09992,False
False,False,False,False,False,False,True,ECO09993,False
False,False,False,False,False,False,True,ECO09997,False
False,False,False,False,False,False,True,ECO09999,False
False,False,False,False,False,False,True,ECO10001,False
False,False,False,False,False,False,True,ECO10002,False
False,False,True,False,False,False,False,ECO10003,False
False,False,False,False,False,False,True,ECO10005,False
False,False,False,False,False,False,True,ECO10007,False
False,False,True,False,False,False,False,ECO10008,False
False,False,False,False,False,False,True,ECO10009,False
False,False,False,False,False,False,True,ECO10010,False
False,False,False,False,False,False,True,ECO10013,False
False,False,False,False,False,False,True,ECO10015,False
False,False,False,False,False,False,True,ECO10016,False
False,False,False,False,False,False,True,ECO10017,False
False,False,False,False,False,False,True,ECO10021,False
False,False,False,False,False,False,True,ECO10022,False
False,False,False,False,False,False,True,ECO10025,False
False,False,False,False,False,False,True,ECO10026,False
False,False,True,False,False,False,False,ECO10030,False
False,False,True,False,False,False,False,ECO10035,False
False,False,True,False,False,False,False,ECO10036,False
False,False,False,True,True,False,False,ECO10038,False
False,False,False,False,False,False,True,ECO10039,False
False,False,False,False,False,False,True,ECO10040,False
False,False,False,False,False,False,True,ECO10041,False
False,False,True,False,False,False,False,ECO10042,False
False,True,False,True,False,False,False,ECO10047,False
False,False,False,False,False,False,True,ECO10049,False
False,False,False,False,False,False,True,ECO10050,False
False,False,False,False,False,False,True,ECO10058,False
False,False,False,True,False,True,False,ECO10062,False
False,False,False,False,False,False,True,ECO10063,False
False,False,False,False,False,False,True,ECO10064,False
False,False,False,False,False,False,True,ECO10065,False
False,False,False,False,False,False,True,ECO10066,False
False,False,True,False,False,False,False,ECO10068,False
False,False,False,False,False,False,True,ECO10069,False
False,False,False,False,False,False,True,ECO10071,False
False,False,False,False,False,False,False,ECO10072,True
False,False,True,False,False,False,False,ECO10073,False
False,True,False,True,False,False,False,ECO10080,False
False,False,True,False,False,False,False,ECO10083,False
False,False,True,False,False,False,False,ECO10084,False
False,False,True,False,False,False,False,ECO10087,False
False,False,False,False,False,False,True,ECO10088,False
False,False,False,False,False,False,False,ECO10090,True
False,False,False,False,False,False,True,ECO10091,False
False,False,False,False,False,False,True,ECO10092,False
False,False,False,False,False,False,True,ECO10093,False
False,False,False,False,False,False,True,ECO10095,False
False,False,True,False,False,False,False,ECO10096,False
False,False,False,False,False,False,True,ECO10097,False
False,False,False,False,False,False,True,ECO10098,False
False,False,False,False,False,False,True,ECO10099,False
False,False,False,True,False,True,False,ECO10107,False
False,False,False,False,False,False,True,ECO10108,False
False,False,False,False,False,False,True,ECO10111,False
False,False,False,False,False,False,True,ECO10112,False
False,False,False,False,False,False,True,ECO10114,False
False,False,False,False,False,False,True,ECO10115,False
False,False,False,False,False,False,True,ECO10117,False
False,False,False,False,False,False,True,ECO10118,False
False,False,True,False,False,False,False,ECO10119,False
False,False,False,False,False,False,True,ECO10120,False
False,False,False,True,False,True,False,ECO10121,False
False,False,False,False,False,False,True,ECO10124,False
False,False,False,False,False,False,True,ECO10125,False
False,False,False,True,True,False,False,ECO10126,False
False,False,False,False,False,False,True,ECO10127,False
False,False,False,False,False,False,True,ECO10134,False
False,False,False,False,False,False,True,ECO10135,False
False,False,False,False,False,False,False,ECO10136,True
False,False,False,False,False,False,True,ECO10137,False
False,False,False,False,False,False,True,ECO10138,False
False,False,False,False,False,False,True,ECO10140,False
False,False,False,False,False,False,True,ECO10141,False
False,False,False,False,False,False,True,ECO10142,False
False,False,False,False,False,False,True,ECO10143,False
False,False,False,False,False,False,True,ECO10144,False
False,False,False,False,False,False,True,ECO10145,False
False,False,False,False,False,False,True,ECO10146,False
False,False,False,False,False,False,True,ECO10147,False
False,False,False,False,False,False,True,ECO10148,False
False,False,False,False,False,False,True,ECO10149,False
False,False,False,False,False,False,True,ECO10151,False
False,False,False,False,False,False,True,ECO10152,False
False,False,False,False,False,False,True,ECO10154,False
False,False,False,False,False,False,True,ECO10155,False
False,False,False,False,False,False,True,ECO10156,False
False,False,False,False,False,False,True,ECO10157,False
False,False,False,False,False,False,True,ECO10158,False
False,False,False,False,False,False,True,ECO10161,False
False,False,False,False,False,False,True,ECO10162,False
False,False,False,False,False,False,True,ECO10163,False
False,False,False,False,False,False,True,ECO10165,False
False,False,False,False,False,False,True,ECO10166,False
False,False,False,False,False,False,True,ECO10167,False
True,False,False,False,False,False,False,ECO10168,False
False,False,False,False,False,False,True,ECO10169,False
False,False,False,False,False,False,True,ECO10170,False
False,False,False,False,False,False,True,ECO10171,False
False,False,False,False,False,False,True,ECO10174,False
False,False,False,False,False,False,True,ECO10175,False
False,False,False,False,False,False,True,ECO10177,False
False,False,False,False,False,False,True,ECO10180,False
False,False,False,False,False,False,True,ECO10181,False
False,False,False,False,False,False,True,ECO10182,False
False,False,True,False,False,False,False,ECO10183,False
False,False,False,False,False,False,True,ECO10184,False
False,False,False,True,False,True,False,ECO10185,False
False,False,False,False,False,False,True,ECO10186,False
False,False,False,False,False,False,True,ECO10188,False
False,False,False,False,False,False,True,ECO10189,False
False,False,False,False,False,False,True,ECO10190,False
False,False,False,False,False,False,True,ECO10191,False
False,False,False,False,False,False,True,ECO10194,False
False,False,False,False,False,False,False,ECO10195,True
False,False,False,False,False,False,True,ECO10196,False
False,False,False,False,False,False,True,ECO10198,False
False,False,False,False,False,False,True,ECO10199,False
False,False,False,False,False,False,True,ECO10200,False
False,False,False,False,False,False,True,ECO10201,False
False,False,False,False,False,False,True,ECO10202,False
False,False,False,False,False,False,True,ECO10203,False
False,False,False,False,False,False,True,ECO10204,False
False,False,False,False,False,False,True,ECO10205,False
False,False,False,False,False,False,True,ECO10206,False
False,False,False,False,False,False,True,ECO10210,False
False,False,False,True,False,True,False,ECO10211,False
False,False,False,False,False,False,False,ECO10212,True
False,False,False,False,False,False,True,ECO10214,False
False,False,False,False,False,False,True,ECO10218,False
False,False,False,False,False,False,True,ECO10219,False
False,False,False,False,False,False,True,ECO10220,False
False,False,False,False,False,False,True,ECO10221,False
False,False,False,False,False,False,True,ECO10224,False
False,False,False,False,False,False,True,ECO10225,False
False,False,False,False,False,False,True,ECO10226,False
False,False,False,True,False,True,False,ECO10227,False
False,False,False,False,False,False,True,ECO10228,False
False,False,False,False,False,False,True,ECO10229,False
False,False,False,False,False,False,True,ECO10230,False
False,False,False,False,False,False,True,ECO10231,False
False,False,False,False,False,False,True,ECO10232,False
False,False,False,False,False,False,True,ECO10233,False
False,False,False,False,False,False,True,ECO10234,False
False,False,False,False,False,False,True,ECO10235,False
False,False,False,True,True,False,False,ECO10236,False
False,False,False,False,False,False,True,ECO10238,False
False,False,True,False,False,False,False,ECO10239,False
False,False,False,False,False,False,True,ECO10241,False
False,False,True,False,False,False,False,ECO10243,False
False,False,False,False,False,False,True,ECO10244,False
False,False,False,False,False,False,True,ECO10246,False
False,False,False,False,False,False,True,ECO10248,False
False,False,False,False,False,False,True,ECO10249,False
False,False,False,False,False,False,True,ECO10251,False
False,False,False,False,False,False,True,ECO10254,False
False,False,False,False,False,False,True,ECO10256,False
False,False,False,False,False,False,True,ECO10258,False
False,False,False,False,False,False,True,ECO10259,False
False,False,False,False,False,False,True,ECO10260,False
False,False,False,False,False,False,True,ECO10261,False
False,False,False,False,False,False,True,ECO10262,False
False,False,False,False,False,False,True,ECO10263,False
False,False,False,False,False,False,True,ECO10266,False
False,False,False,False,False,False,True,ECO10267,False
False,False,False,True,False,True,False,ECO10271,False
False,False,False,False,False,False,True,ECO10272,False
False,False,False,False,False,False,True,ECO10273,False
False,False,False,False,False,False,True,ECO10277,False
False,False,False,False,False,False,True,ECO10280,False
False,True,False,True,False,False,False,ECO10281,False
False,False,False,False,False,False,True,ECO10288,False
False,False,False,False,False,False,True,ECO10294,False
False,False,False,False,False,False,True,ECO10296,False
False,False,False,False,False,False,True,ECO10297,False
False,False,True,False,False,False,False,ECO10298,False
False,False,False,False,False,False,True,ECO10299,False
False,False,False,False,False,False,True,ECO10300,False
False,False,False,False,False,False,True,ECO10302,False
False,False,False,False,False,False,True,ECO10303,False
False,False,False,False,False,False,True,ECO10304,False
False,False,True,False,False,False,False,ECO10305,False
False,False,False,False,False,False,True,ECO10306,False
False,False,False,False,False,False,True,ECO10307,False
False,False,False,False,False,False,False,ECO10309,True
False,False,False,False,False,False,True,ECO10310,False
False,False,False,False,False,False,True,ECO10315,False
False,False,False,False,False,False,True,ECO10316,False
False,False,False,False,False,False,True,ECO10317,False
False,False,False,False,False,False,True,ECO10318,False
False,False,False,False,False,False,True,ECO10320,False
False,False,False,False,False,False,True,ECO10321,False
False,False,False,True,False,True,False,ECO10322,False
False,False,False,False,False,False,True,ECO10323,False
False,False,False,False,False,False,True,ECO10324,False
False,False,False,False,False,False,True,ECO10325,False
False,False,False,False,False,False,True,ECO10326,False
False,False,False,False,False,False,True,ECO10327,False
False,False,False,False,False,False,True,ECO10333,False
False,False,False,False,False,False,True,ECO10334,False
False,False,False,False,False,False,True,ECO10336,False
False,False,False,False,False,False,True,ECO10337,False
False,False,False,False,False,False,True,ECO10338,False
False,False,False,False,False,False,True,ECO10341,False
False,False,False,False,False,False,False,ECO10342,True
False,False,True,False,False,False,False,ECO10344,False
False,False,True,False,False,False,False,ECO10350,False
False,False,False,False,False,False,True,ECO10351,False
False,False,False,False,False,False,True,ECO10352,False
False,False,False,False,False,False,True,ECO10353,False
False,False,False,False,False,False,True,ECO10354,False
False,False,False,False,False,False,True,ECO10355,False
False,False,False,False,False,False,True,ECO10356,False
False,False,False,False,False,False,True,ECO10358,False
False,False,False,False,False,False,True,ECO10360,False
False,False,True,False,False,False,False,ECO10361,False
False,False,False,False,False,False,False,ECO10362,True
False,False,False,False,False,False,True,ECO10363,False
False,False,False,False,False,False,True,ECO10365,False
False,False,False,False,False,False,True,ECO10366,False
False,False,False,False,False,False,True,ECO10368,False
False,False,False,False,False,False,True,ECO10370,False
False,False,False,False,False,False,True,ECO10378,False
False,False,False,False,False,False,True,ECO10379,False
False,False,False,False,False,False,True,ECO10381,False
False,False,False,False,False,False,True,ECO10383,False
False,False,False,False,False,False,True,ECO10388,False
False,False,False,False,False,False,True,ECO10389,False
False,False,False,False,False,False,True,ECO10391,False
False,False,False,False,False,False,True,ECO10392,False
False,False,False,False,False,False,True,ECO10394,False
False,False,False,False,False,False,True,ECO10395,False
False,True,False,True,False,False,False,ECO10396,False
False,False,False,False,False,False,False,ECO10398,True
False,False,False,False,False,False,True,ECO10400,False
False,False,False,False,False,False,True,ECO10401,False
False,False,False,True,True,False,False,ECO10402,False
False,False,False,False,False,False,True,ECO10406,False
False,False,False,False,False,False,True,ECO10407,False
False,False,False,False,False,False,True,ECO10409,False
False,False,True,False,False,False,False,ECO10410,False
False,False,False,False,False,False,True,ECO10412,False
False,False,False,False,False,False,True,ECO10413,False
False,False,False,False,False,False,True,ECO10416,False
False,False,False,False,False,False,True,ECO10421,False
False,False,False,False,False,False,True,ECO10422,False
False,False,False,False,False,False,True,ECO10427,False
False,False,False,False,False,False,True,ECO10428,False
False,False,False,False,False,False,True,ECO10429,False
False,False,False,False,False,False,True,ECO10430,False
False,False,False,False,False,False,True,ECO10431,False
False,False,False,False,False,False,True,ECO10432,False
False,False,False,False,False,False,True,ECO10434,False
False,False,False,False,False,False,True,ECO10435,False
False,False,False,False,False,False,True,ECO10436,False
False,False,False,False,False,False,True,ECO10438,False
False,False,False,False,False,False,True,ECO10439,False
False,False,False,False,False,False,True,ECO10444,False
False,False,False,False,False,False,True,ECO10446,False
False,False,False,False,False,False,True,ECO10447,False
False,False,False,False,False,False,True,ECO10448,False
False,False,False,False,False,False,True,ECO10449,False
False,False,False,False,False,False,True,ECO10450,False
False,False,False,False,False,False,True,ECO10451,False
False,False,False,False,False,False,True,ECO10452,False
False,False,False,False,False,False,True,ECO10453,False
False,False,False,False,False,False,True,ECO10454,False
False,False,False,False,False,False,True,ECO10455,False
False,False,False,False,False,False,True,ECO10458,False
False,False,False,False,False,False,True,ECO10459,False
False,False,False,False,False,False,True,ECO10460,False
False,False,False,False,False,False,True,ECO10461,False
False,False,False,False,False,False,True,ECO10462,False
False,False,False,False,False,False,True,ECO10463,False
False,False,False,False,False,False,True,ECO10466,False
False,False,False,False,False,False,True,ECO10467,False
False,False,False,False,False,False,True,ECO10468,False
False,False,False,False,False,False,True,ECO10471,False
False,False,False,False,False,False,True,ECO10472,False
False,False,False,False,False,False,True,ECO10473,False
False,False,False,False,False,False,True,ECO10474,False
False,False,False,False,False,False,True,ECO10476,False
False,False,False,False,False,False,True,ECO10477,False
False,False,False,False,False,False,True,ECO10480,False
False,False,False,False,False,False,True,ECO10481,False
False,False,False,True,True,False,False,ECO10482,False
False,False,False,False,False,False,True,ECO10483,False
False,False,False,False,False,False,True,ECO10484,False
False,False,False,False,False,False,True,ECO10485,False
False,False,False,False,False,False,True,ECO10486,False
False,False,False,False,False,False,True,ECO10488,False
False,False,False,True,True,False,False,ECO10489,False
False,False,False,False,False,False,True,ECO10490,False
False,False,False,False,False,False,True,ECO10492,False
False,False,False,False,False,False,True,ECO10493,False
False,False,False,False,False,False,True,ECO10494,False
False,False,False,False,False,False,True,ECO10499,False
False,False,False,False,False,False,True,ECO10500,False
False,False,False,False,False,False,True,ECO10501,False
False,False,True,False,False,False,False,ECO10505,False
False,False,False,False,False,False,True,ECO10506,False
False,False,False,True,False,True,False,ECO10508,False
False,False,False,False,False,False,True,ECO10516,False
False,False,False,False,False,False,True,ECO10519,False
False,False,False,False,False,False,True,ECO10527,False
False,False,False,False,False,False,True,ECO10528,False
False,False,False,False,False,False,True,ECO10529,False
False,False,False,False,False,False,True,ECO10530,False
False,False,False,False,False,False,True,ECO10534,False
False,False,False,False,False,False,True,ECO10536,False
False,False,False,False,False,False,True,ECO10537,False
False,False,False,False,False,False,False,ECO10538,True
False,False,False,False,False,False,True,ECO10539,False
False,False,False,False,False,False,True,ECO10540,False
False,False,False,False,False,False,False,ECO10541,True
False,False,False,False,False,False,True,ECO10542,False
False,False,False,False,False,False,True,ECO10545,False
False,False,True,False,False,False,False,ECO10546,False
False,False,False,False,False,False,True,ECO10547,False
False,False,False,False,False,False,True,ECO10548,False
False,False,False,False,False,False,True,ECO10549,False
False,False,False,False,False,False,True,ECO10550,False
False,False,False,False,False,False,True,ECO10551,False
False,False,False,False,False,False,True,ECO10553,False
False,False,True,False,False,False,False,ECO10554,False
False,False,False,False,False,False,True,ECO10557,False
False,False,False,False,False,False,True,ECO10558,False
False,False,False,False,False,False,True,ECO10559,False
False,False,False,False,False,False,True,ECO10560,False
False,False,False,False,False,False,True,ECO10563,False
False,False,False,False,False,False,True,ECO10564,False
False,False,False,False,False,False,True,ECO10565,False
False,False,False,False,False,False,True,ECO10566,False
False,False,False,False,False,False,True,ECO10567,False
False,False,False,False,False,False,True,ECO10569,False
False,False,False,False,False,False,True,ECO10572,False
False,False,False,False,False,False,True,ECO10576,False
False,False,False,True,True,False,False,ECO10579,False
False,True,False,True,False,False,False,ECO10582,False
False,False,False,False,False,False,True,ECO10585,False
False,False,False,False,False,False,True,ECO10586,False
False,False,True,False,False,False,False,ECO10594,False
False,False,False,True,False,True,False,ECO10601,False
False,False,False,False,False,False,True,ECO10605,False
False,False,False,False,False,False,True,ECO10606,False
False,False,False,False,False,False,True,ECO10607,False
False,False,False,False,False,False,True,ECO10609,False
False,False,False,False,False,False,True,ECO10610,False
False,False,False,False,False,False,True,ECO10611,False
False,False,False,False,False,False,True,ECO10612,False
False,False,False,False,False,False,True,ECO10613,False
False,False,False,False,False,False,True,ECO10614,False
False,False,False,False,False,False,True,ECO10616,False
False,False,False,False,False,False,True,ECO10618,False
False,False,False,False,False,False,True,ECO10624,False
False,False,False,False,False,False,True,ECO10625,False
False,False,True,False,False,False,False,ECO10626,False
False,False,False,True,True,False,False,ECO10627,False
False,False,False,False,False,False,True,ECO10628,False
False,False,False,False,False,False,True,ECO10629,False
False,False,False,False,False,False,True,ECO10632,False
False,False,False,True,True,False,False,ECO10633,False
False,False,False,False,False,False,True,ECO10641,False
False,False,False,False,False,False,True,ECO10642,False
False,False,False,False,False,False,True,ECO10643,False
False,False,False,False,False,False,True,ECO10647,False
False,False,False,False,False,False,True,ECO10649,False
False,False,False,True,False,True,False,ECO10650,False
False,False,False,False,False,False,True,ECO10652,False
False,False,False,False,False,False,True,ECO10653,False
False,False,False,False,False,False,True,ECO10654,False
False,False,False,False,False,False,True,ECO10662,False
False,False,False,True,True,False,False,ECO10666,False
False,False,False,False,False,False,True,ECO10668,False
False,False,False,False,False,False,True,ECO10671,False
False,False,False,False,False,False,True,ECO10672,False
False,False,False,False,False,False,True,ECO10673,False
False,False,False,False,False,False,True,ECO10674,False
False,False,False,False,False,False,True,ECO10675,False
False,False,False,False,False,False,True,ECO10678,False
False,False,True,False,False,False,False,ECO10680,False
False,False,False,False,False,False,True,ECO10681,False
False,False,False,False,False,False,True,ECO10683,False
False,False,False,False,False,False,True,ECO10684,False
False,False,False,False,False,False,True,ECO10685,False
False,False,False,False,False,False,True,ECO10688,False
False,False,False,False,False,False,True,ECO10689,False
False,False,False,False,False,False,True,ECO10690,False
False,False,False,False,False,False,True,ECO10692,False
False,False,False,False,False,False,True,ECO10694,False
False,False,False,False,False,False,True,ECO10696,False
False,False,False,False,False,False,True,ECO10699,False
False,True,False,True,False,False,False,ECO10700,False
False,False,False,False,False,False,False,ECO10703,True
False,False,False,False,False,False,False,ECO10706,True
False,False,False,False,False,False,False,ECO10707,True
False,False,False,False,False,False,False,ECO10714,True
False,False,False,False,False,False,True,ECO10717,False
False,False,False,False,False,False,True,ECO10718,False
False,False,False,False,False,False,True,ECO10719,False
False,False,False,False,False,False,True,ECO10724,False
False,False,False,False,False,False,False,ECO10725,True
False,False,False,False,False,False,True,ECO10728,False
