"PossJadd1222",0.00000,0.00000,0.00000,0.00000,-16.0600,-NaN,-NaN
"PossJadd1282",0.00000,0.00000,0.00000,0.00000,-16.2039,-NaN,-NaN
"PossJadd130",0.00000,0.00000,0.00000,0.00000,-15.2636,-NaN,-NaN
"PossJadd1301",0.00000,0.00000,0.00000,0.00000,-16.2635,-NaN,-NaN
"PossJadd1308",0.00000,0.00000,0.00000,0.00000,-15.2279,-NaN,-NaN
"PossJadd1312",0.00000,0.00000,0.00000,0.00000,-15.7748,-NaN,-NaN
"PossJadd1320",0.00000,0.00000,0.00000,0.00000,-15.9293,-NaN,-NaN
"PossJadd1322",0.00000,0.00000,0.00000,0.00000,-16.2853,-NaN,-NaN
"PossJadd1324",0.00000,0.00000,0.00000,0.00000,-14.1039,-NaN,-NaN
"PossJadd1325",0.00000,0.00000,0.00000,0.00000,-17.8981,-NaN,-NaN
"PossJadd1326",0.00000,0.00000,0.00000,0.00000,-13.7946,-NaN,-NaN
"PossJadd1339",0.00000,0.00000,0.00000,0.00000,-15.8229,-NaN,-NaN
"PossJadd1341",0.00000,0.00000,0.00000,0.00000,-14.4806,-NaN,-NaN
"PossJadd1344",0.00000,0.00000,0.00000,0.00000,-16.2398,-NaN,-NaN
"PossJadd1346",0.00000,0.00000,0.00000,0.00000,-16.7384,-NaN,-NaN
"PossJadd1355",0.00000,0.00000,0.00000,0.00000,-15.0562,-NaN,-NaN
"PossJadd1380",0.00000,0.00000,0.00000,0.00000,-16.2144,-NaN,-NaN
"PossJadd1430",0.00000,0.00000,0.00000,0.00000,-15.6199,-NaN,-NaN
"PossJadd1433",10.6602,8.70649,14.1700,5522.43,-15.0309,0.04255374204473295,0.04255374204473295
"PossJadd1435",0.00000,0.00000,0.00000,0.00000,-16.6695,-NaN,-NaN
"PossJadd1442",0.00000,0.00000,0.00000,0.00000,-16.7437,-NaN,-NaN
"PossJadd1443",0.00000,0.00000,0.00000,0.00000,-16.4734,-NaN,-NaN
"PossJadd1472",0.00000,0.00000,0.00000,0.00000,-15.4312,-NaN,-NaN
"PossJadd1490",0.00000,0.00000,0.00000,0.00000,-16.5490,-NaN,-NaN
"PossJadd1571",0.00000,0.00000,0.00000,0.00000,-15.9411,-NaN,-NaN
"PossJadd1709",0.00000,0.00000,0.00000,0.00000,-16.4654,-NaN,-NaN
"PossJadd178",0.00000,0.00000,0.00000,0.00000,-16.2836,-NaN,-NaN
"PossJadd192",0.00000,0.00000,0.00000,0.00000,-13.7521,-NaN,-NaN
"PossJadd202",0.00000,0.00000,0.00000,0.00000,-15.8379,-NaN,-NaN
"PossJadd2072",0.00000,0.00000,0.00000,0.00000,-17.3982,-NaN,-NaN
"PossJadd2073",0.00000,0.00000,0.00000,0.00000,-15.0578,-NaN,-NaN
"PossJadd2074",0.00000,0.00000,0.00000,0.00000,-15.9286,-NaN,-NaN
"PossJadd2075",0.00000,0.00000,0.00000,0.00000,-16.1076,-NaN,-NaN
"PossJadd2076",0.00000,0.00000,0.00000,0.00000,-14.9931,-NaN,-NaN
"PossJadd222",0.00000,0.00000,0.00000,0.00000,-15.6477,-NaN,-NaN
"PossJadd2269",0.00000,0.00000,0.00000,0.00000,-17.0244,-NaN,-NaN
"PossJadd235",0.00000,0.00000,0.00000,0.00000,-15.7845,-NaN,-NaN
"PossJadd2383",0.00000,0.00000,0.00000,0.00000,-14.2071,-NaN,-NaN
"PossJadd239",0.00000,0.00000,0.00000,0.00000,-16.3677,-NaN,-NaN
"PossJadd2398",0.00000,0.00000,0.00000,0.00000,-16.5529,-NaN,-NaN
"PossJadd241",0.00000,0.00000,0.00000,0.00000,-14.7074,-NaN,-NaN
"PossJadd2429",0.00000,0.00000,0.00000,0.00000,-16.5495,-NaN,-NaN
"PossJadd2433",0.00000,0.00000,0.00000,0.00000,-16.3454,-NaN,-NaN
"PossJadd2436",0.00000,0.00000,0.00000,0.00000,-18.1926,-NaN,-NaN
"PossJadd2536",0.00000,0.00000,0.00000,0.00000,-15.3337,-NaN,-NaN
"PossJadd2554",0.00000,0.00000,0.00000,0.00000,-17.6200,-NaN,-NaN
"PossJadd263",0.00000,0.00000,0.00000,0.00000,-15.9428,-NaN,-NaN
"PossJadd277",0.00000,0.00000,0.00000,0.00000,-20.1178,-NaN,-NaN
"PossJadd2855",0.00000,0.00000,0.00000,0.00000,-16.3935,-NaN,-NaN
"PossJadd2859",0.00000,0.00000,0.00000,0.00000,-16.0800,-NaN,-NaN
"PossJadd2861",0.00000,0.00000,0.00000,0.00000,-12.3018,-NaN,-NaN
"PossJadd2873",0.00000,0.00000,0.00000,0.00000,-12.7925,-NaN,-NaN
"PossJadd2884",0.00000,0.00000,0.00000,0.00000,-13.4544,-NaN,-NaN
"PossJadd2888",0.00000,0.00000,0.00000,0.00000,-17.1755,-NaN,-NaN
"PossJadd2990",0.00000,0.00000,0.00000,0.00000,-12.4473,-NaN,-NaN
"PossJadd3068",0.00000,0.00000,0.00000,0.00000,-15.1226,-NaN,-NaN
"PossJadd3079",0.00000,0.00000,0.00000,0.00000,-12.9332,-NaN,-NaN
"PossJadd3099",0.00000,0.00000,0.00000,0.00000,-12.8910,-NaN,-NaN
"PossJadd3101",0.00000,0.00000,0.00000,0.00000,-7.32467,-NaN,-NaN
"PossJadd3104",0.00000,0.00000,0.00000,0.00000,-15.4997,-NaN,-NaN
"PossJadd3167",0.00000,0.00000,0.00000,0.00000,-14.6413,-NaN,-NaN
"PossJadd3173",0.00000,0.00000,0.00000,0.00000,-15.5802,-NaN,-NaN
"PossJadd3214",0.00000,0.00000,0.00000,0.00000,-16.2603,-NaN,-NaN
"PossJadd322",0.00000,0.00000,0.00000,0.00000,-15.8243,-NaN,-NaN
"PossJadd3269",0.00000,0.00000,0.00000,0.00000,-15.6092,-NaN,-NaN
"PossJadd3433",0.00000,0.00000,0.00000,0.00000,-12.6125,-NaN,-NaN
"PossJadd3452",0.00000,0.00000,0.00000,0.00000,-14.6449,-NaN,-NaN
"PossJadd3490",0.00000,0.00000,0.00000,0.00000,-12.2608,-NaN,-NaN
"PossJadd3496",0.00000,0.00000,0.00000,0.00000,-15.2709,-NaN,-NaN
"PossJadd3540",0.00000,0.00000,0.00000,0.00000,-17.4759,-NaN,-NaN
"PossJadd375",0.00000,0.00000,0.00000,0.00000,-15.6192,-NaN,-NaN
"PossJadd398",0.00000,0.00000,0.00000,0.00000,-15.2191,-NaN,-NaN
"PossJadd406",0.00000,0.00000,0.00000,0.00000,-15.7730,-NaN,-NaN
"PossJadd417",0.00000,0.00000,0.00000,0.00000,-15.7287,-NaN,-NaN
"PossJadd428",0.00000,0.00000,0.00000,0.00000,-16.7556,-NaN,-NaN
"PossJadd436",0.00000,0.00000,0.00000,0.00000,-16.5348,-NaN,-NaN
"PossJadd457",0.00000,0.00000,0.00000,0.00000,-14.5732,-NaN,-NaN
"PossJadd465",0.00000,0.00000,0.00000,0.00000,-11.5668,-NaN,-NaN
"PossJadd468",0.00000,0.00000,0.00000,0.00000,-13.2027,-NaN,-NaN
"PossJadd481",0.00000,0.00000,0.00000,0.00000,-15.1238,-NaN,-NaN
"PossJadd556",0.00000,0.00000,0.00000,0.00000,-16.7280,-NaN,-NaN
"PossJadd577",0.00000,0.00000,0.00000,0.00000,-16.5209,-NaN,-NaN
"PossJadd587",0.00000,0.00000,0.00000,0.00000,-15.5979,-NaN,-NaN
"PossJadd590",0.00000,0.00000,0.00000,0.00000,-16.4063,-NaN,-NaN
"PossJadd606",0.00000,0.00000,0.00000,0.00000,-16.3697,-NaN,-NaN
"PossJadd627",0.00000,0.00000,0.00000,0.00000,-17.3975,-NaN,-NaN
"PossJadd634",0.00000,0.00000,0.00000,0.00000,-16.0047,-NaN,-NaN
"PossJadd640",0.00000,0.00000,0.00000,0.00000,-15.6364,-NaN,-NaN
"PossJadd641",0.00000,0.00000,0.00000,0.00000,-16.8616,-NaN,-NaN
"PossJadd647",0.00000,0.00000,0.00000,0.00000,-14.0767,-NaN,-NaN
"PossJadd688",0.00000,0.00000,0.00000,0.00000,-16.3013,-NaN,-NaN
"PossJadd713",0.00000,0.00000,0.00000,0.00000,-15.7137,-NaN,-NaN
"PossJadd72",0.00000,0.00000,0.00000,0.00000,-15.6222,-NaN,-NaN
"PossJadd732",0.00000,0.00000,0.00000,0.00000,-16.4879,-NaN,-NaN
"PossJadd734",0.00000,0.00000,0.00000,0.00000,-15.8040,-NaN,-NaN
"PossJadd735",0.00000,0.00000,0.00000,0.00000,-16.0291,-NaN,-NaN
"PossJadd766",0.00000,0.00000,0.00000,0.00000,-16.4269,-NaN,-NaN
"PossJadd768",0.00000,0.00000,0.00000,0.00000,-15.9915,-NaN,-NaN
"PossJadd776",0.00000,0.00000,0.00000,0.00000,-16.1463,-NaN,-NaN
"PossJadd778",0.00000,0.00000,0.00000,0.00000,-16.5089,-NaN,-NaN
"PossJadd795",0.00000,0.00000,0.00000,0.00000,-14.5524,-NaN,-NaN
"PossJadd796",0.00000,0.00000,0.00000,0.00000,-15.8605,-NaN,-NaN
"PossJadd83",0.00000,0.00000,0.00000,0.00000,-16.5648,-NaN,-NaN
"PossJadd840",0.00000,0.00000,0.00000,0.00000,-15.6983,-NaN,-NaN
"PossJadd842",0.00000,0.00000,0.00000,0.00000,-20.4596,-NaN,-NaN
