name	ra	dec
ECO01470	188.833	39.5192
ECO01351	164.947	33.5173
ECO12235	195.518	27.6995
ECO06065	190.709	31.8901
ECO11886	196.448	27.7339
ECO07720	216.587	6.1639
ECO01602	211.481	6.438
ECO11231	221.127	9.098
ECO10107	214.918	7.5384
ECO04525	211.713	9.3214
ECO02019	209.58	7.3926
ECO11967	209.68400000000003	6.6277
ECO11163	203.526	9.3275
ECO11617	191.796	29.1882
ECO12337	204.366	6.4096
ECO00130	200.379	6.6013
ECO03742	193.183	26.4706
ECO12388	193.557	8.3584
ECO11937	193.399	9.5378
ECO04125	202.51	13.4164
ECO07018	187.833	14.1954
ECO08737	197.972	27.5937
ECO08086	178.363	15.3077
ECO08018	179.23	13.7707
ECO03125	177.894	15.4753
ECO08069	177.769	14.8025
ECO13541	179.50799999999995	28.0568
ECO01270	155.861	12.8155
ECO05865	181.781	31.0603
ECO13090	233.283	10.9181
ECO00100	229.282	10.524
ECO01921	195.044	26.4612
ECO10460	176.517	11.5813
ECO12686	178.85	11.9309
ECO03691	139.923	33.7383
ECO02172	195.794	47.3939
ECO09992	175.949	43.5794
ECO11784	169.122	41.0783
ECO10711	164.991	46.0725
ECO05597	166.62099999999995	44.851000000000006
ECO11818	169.285	42.47
ECO13056	218.821	40.8762
ECO09609	218.192	40.7167
ECO09592	215.488	40.196
ECO05095	147.745	10.8016
ECO07886	145.158	10.585
ECO03793	194.51	26.8594
ECO03542	185.936	9.3383
ECO10341	185.967	9.6009
ECO03423	182.987	27.6433
ECO05244	138.595	36.3158
ECO01019	217.394	49.6375
ECO10311	157.8	7.0254
ECO07737	148.904	6.8039
ECO09941	167.34599999999998	48.9686
ECO00449	154.687	44.6317
ECO06665	194.324	27.8108
ECO10860	208.041	3.6367
ECO04244	205.113	4.7739
ECO05916	183.383	29.482
ECO10609	185.928	26.849
ECO00849	204.547	4.5145
ECO00032	204.726	4.1307
ECO11566	194.832	27.9734
ECO03942	197.847	3.4117
ECO07686	194.499	5.3196
ECO02104	193.692	4.9005
ECO00632	180.845	4.2298
ECO07618	178.047	4.3566
ECO05997	186.894	27.7399
ECO09860	142.299	46.6965
ECO01453	132.455	42.2142
ECO13307	163.028	3.902
ECO05448	151.509	4.5222
ECO05414	149.245	3.3564
ECO01721	144.572	4.0805
ECO04295	206.99	3.4497
ECO07486	204.945	2.6265
ECO04193	204.033	3.5094
ECO03891	196.492	1.7925
ECO06648	189.592	1.6791
ECO06014	187.96	27.387
ECO08690	191.178	27.0139
ECO07469	181.125	2.4484
ECO00432	176.804	2.5338
ECO00300	171.575	2.5799
ECO10779	169.673	2.622
ECO07567	169.817	3.5619
ECO01504	194.959	27.9126
ECO07520	165.859	3.0374
ECO07435	162.906	2.095
ECO08639	188.9	26.5667
ECO06865	193.074	27.0855
ECO03725	139.999	0.9311
ECO03274	138.268	2.0386
ECO04495	211.215	-0.6417
ECO10158	200.4	0.573
ECO03674	190.242	27.9814
ECO12737	182.279	0.4732
ECO11315	166.415	-0.3999
ECO06916	194.99	28.0654
ECO05648	170.899	30.0378
ECO08839	156.035	28.5137
ECO09792	161.678	25.9311
ECO06163	194.917	28.6307
ECO11061	182.38	31.5011
ECO05346	145.502	19.4184
ECO13439	161.977	16.2308
ECO02423	169.595	23.5409
ECO12839	169.628	23.3238
ECO12669	172.15099999999995	23.4047
ECO01704	172.424	22.1154
ECO08188	175.922	19.8864
ECO04376	209.305	12.0214
ECO10762	163.249	10.7101
ECO13137	131.406	27.8321
ECO05044	236.643	33.2236
ECO12588	153.02100000000004	17.0032
ECO02121	130.781	18.2225
ECO09907	169.358	47.8541
