name,bptagn,nontrad,unclassified,composite,sf
ECO05785,False,False,False,False,True
ECO05786,False,False,False,False,True
ECO05788,False,False,False,False,True
ECO05791,False,False,False,False,True
ECO05794,False,False,False,False,True
ECO05795,False,False,False,False,True
ECO05796,False,True,False,False,True
ECO05797,False,False,False,False,True
ECO05798,False,False,False,False,True
ECO05799,False,False,False,False,True
ECO05800,False,False,False,True,True
ECO05801,False,False,False,False,True
ECO05805,False,False,False,False,True
ECO05806,False,False,False,False,True
ECO05807,False,False,False,False,True
ECO05809,True,False,False,False,True
ECO05811,False,False,False,False,True
ECO05812,False,False,False,False,True
ECO05814,False,False,False,False,True
ECO05815,False,False,False,False,True
ECO05816,False,False,False,False,True
ECO05818,True,False,False,False,True
ECO05819,False,False,False,False,True
ECO05820,False,False,False,False,True
ECO05826,False,False,False,False,True
ECO05829,False,False,False,False,True
ECO05831,False,False,False,False,True
ECO05832,False,False,False,False,True
ECO05835,False,False,False,False,True
ECO05843,False,False,False,False,True
ECO05847,False,False,False,False,True
ECO05848,False,False,False,False,True
ECO05851,False,False,False,False,True
ECO05855,False,False,False,False,True
ECO05860,False,False,False,False,True
ECO05864,False,False,False,False,True
ECO05865,False,False,False,True,True
ECO05867,False,False,False,False,True
ECO05871,False,False,True,True,False
ECO05873,False,False,False,False,True
ECO05874,False,False,False,True,True
ECO05878,False,False,False,False,True
ECO05879,False,False,False,True,True
ECO05884,False,False,False,False,True
ECO05889,False,False,False,True,True
ECO05890,False,False,False,False,True
ECO05892,False,False,False,True,True
ECO05893,False,False,False,False,True
ECO05894,False,False,False,False,True
ECO05896,False,False,False,False,True
ECO05897,False,False,False,True,True
ECO05900,False,False,False,False,True
ECO05901,False,False,False,False,True
ECO05902,False,False,False,False,True
ECO05904,False,False,False,False,True
ECO05905,False,False,False,False,True
ECO05910,False,False,False,True,True
ECO05914,False,False,False,False,True
ECO05916,False,False,False,False,True
ECO05918,False,False,False,False,True
ECO05919,False,False,False,False,True
ECO05922,False,False,False,False,True
ECO05923,False,False,False,False,True
ECO05925,False,False,False,False,True
ECO05926,False,False,False,False,True
ECO05927,False,False,False,False,True
ECO05930,False,False,False,False,True
ECO05931,False,False,False,False,True
ECO05934,False,False,False,False,True
ECO05935,False,False,False,False,True
ECO05937,False,False,False,False,True
ECO05940,False,False,False,False,True
ECO05943,False,False,False,False,True
ECO05946,False,False,False,False,True
ECO05947,False,False,False,False,True
ECO05948,False,False,False,False,True
ECO05950,False,False,False,False,True
ECO05951,False,False,False,False,True
ECO05952,False,False,False,False,True
ECO05956,False,False,False,False,True
ECO05957,False,False,False,False,True
ECO05959,False,False,False,True,True
ECO05960,False,False,False,False,True
ECO05961,False,False,False,False,True
ECO05967,True,False,False,False,True
ECO05970,False,False,False,False,True
ECO05978,False,False,False,False,True
ECO05982,False,False,False,True,True
ECO05984,False,False,False,False,True
ECO05985,False,False,False,False,True
ECO05990,True,False,False,False,True
ECO05991,False,False,False,False,True
ECO05996,False,False,False,False,True
ECO05999,False,False,False,False,True
ECO06000,False,True,False,False,True
ECO06001,False,True,False,False,True
ECO06002,False,False,False,False,True
ECO06007,False,False,False,False,True
ECO06008,False,False,False,False,True
ECO06010,False,False,False,False,True
ECO06011,False,False,False,False,True
ECO06012,False,False,False,False,True
ECO06014,False,False,False,False,True
ECO06015,False,False,False,False,True
ECO06017,False,False,False,False,True
ECO06018,False,False,False,False,True
ECO06027,False,False,False,False,True
ECO06028,False,False,False,False,True
ECO06032,False,False,False,False,True
ECO06033,False,False,False,False,True
ECO06034,False,False,False,False,True
ECO06042,False,False,False,False,True
ECO06043,False,False,False,False,True
ECO06047,False,False,False,False,True
ECO06048,False,False,False,False,True
ECO06050,False,False,False,False,True
ECO06051,False,False,False,False,True
ECO06056,False,False,False,False,True
ECO06059,False,False,False,True,True
ECO06060,False,False,False,False,True
ECO06062,False,False,False,False,True
ECO06064,False,False,False,False,True
ECO06065,False,False,False,False,True
ECO06068,False,False,False,False,True
ECO06069,False,False,False,True,True
ECO06070,False,False,False,False,True
ECO06074,False,False,False,False,True
ECO06075,False,False,False,False,True
ECO06077,False,False,False,False,True
ECO06081,False,False,False,False,True
ECO06082,False,False,False,False,True
ECO06083,False,False,False,False,True
ECO06085,False,True,False,False,True
ECO06086,False,False,False,False,True
ECO06088,True,False,False,False,True
ECO06089,False,False,False,False,True
ECO06090,False,False,False,False,True
ECO06092,False,False,False,False,True
ECO06093,False,False,False,False,True
ECO06094,False,False,False,False,True
ECO06095,True,False,False,False,True
ECO06096,False,False,False,False,True
ECO06097,False,True,False,False,True
ECO06103,False,False,False,False,True
ECO06107,False,False,False,False,True
ECO06108,False,False,False,True,True
ECO06109,False,True,False,False,True
ECO06111,False,True,False,False,True
ECO06112,False,False,False,False,True
ECO06116,False,False,False,False,True
ECO06122,False,False,False,False,True
ECO06124,False,False,False,True,True
ECO06128,False,False,False,False,True
ECO06130,False,False,False,False,True
ECO06138,False,False,False,False,True
ECO06151,False,False,False,False,True
ECO06163,False,False,False,False,True
ECO06174,False,False,False,False,True
ECO06188,False,False,False,False,True
ECO06193,False,False,False,False,True
ECO06203,False,False,False,False,True
ECO06204,False,False,False,False,True
ECO06205,False,False,False,False,True
ECO06207,False,False,False,False,True
ECO06209,False,False,False,False,True
ECO06211,False,False,False,False,True
ECO06216,False,False,False,False,True
ECO06217,False,False,False,False,True
ECO06219,False,False,True,True,False
ECO06221,False,False,False,False,True
ECO06225,False,False,False,False,True
ECO06233,False,False,False,False,True
ECO06235,False,False,False,False,True
ECO06236,False,False,False,False,True
ECO06238,False,False,False,False,True
ECO06240,False,False,False,True,True
ECO06241,False,False,False,False,True
ECO06242,False,False,False,False,True
ECO06246,False,False,False,False,True
ECO06247,False,False,False,False,True
ECO06248,False,False,False,False,True
ECO06250,False,False,False,False,True
ECO06251,False,False,False,False,True
ECO06252,False,False,False,False,True
ECO06254,True,False,False,False,True
ECO06256,False,False,False,False,True
ECO06258,False,False,False,False,True
ECO06260,False,False,False,False,True
ECO06264,False,False,False,False,True
ECO06267,False,False,False,False,True
ECO06272,False,False,False,False,True
ECO06273,True,False,False,False,True
ECO06275,False,False,False,False,True
ECO06276,False,False,False,False,True
ECO06279,False,False,False,False,True
ECO06281,False,False,False,False,True
ECO06282,False,False,False,False,True
ECO06284,False,False,False,False,True
ECO06286,False,False,False,False,True
ECO06291,False,False,False,True,True
ECO06292,False,True,False,False,True
ECO06294,False,False,False,False,True
ECO06297,False,False,False,False,True
ECO06298,False,False,False,False,True
ECO06303,False,False,False,True,True
ECO06304,False,False,False,False,True
ECO06305,False,False,False,True,True
ECO06309,False,False,False,False,True
ECO06310,False,False,False,False,True
ECO06312,False,False,False,False,True
ECO06316,False,False,False,False,True
ECO06318,False,False,False,False,True
ECO06319,False,False,False,False,True
ECO06322,False,False,False,False,True
ECO06325,False,False,False,False,True
ECO06328,False,False,False,False,True
ECO06331,False,False,False,False,True
ECO06335,False,False,False,False,True
ECO06337,False,False,False,False,True
ECO06340,False,False,False,False,True
ECO06341,False,False,False,False,True
ECO06342,False,False,False,False,True
ECO06344,False,False,False,False,True
ECO06345,False,False,False,False,True
ECO06349,False,False,False,False,True
ECO06350,False,False,False,False,True
ECO06351,False,False,False,True,True
ECO06354,False,False,False,False,True
ECO06357,False,False,False,False,True
ECO06360,False,False,False,True,True
ECO06363,False,False,False,False,True
ECO06364,False,True,False,False,True
ECO06366,False,False,False,False,True
ECO06368,True,False,True,True,False
ECO06369,False,False,False,False,True
ECO06371,False,False,False,False,True
ECO06373,False,False,False,True,True
ECO06374,False,True,False,False,True
ECO06375,False,False,False,False,True
ECO06376,False,True,False,False,True
ECO06378,True,False,False,False,True
ECO06381,False,False,False,False,True
ECO06382,False,False,False,False,True
ECO06384,False,False,False,False,True
ECO06385,False,False,False,False,True
ECO06386,False,False,True,True,False
ECO06387,False,False,False,False,True
ECO06388,False,False,False,False,True
ECO06390,False,False,False,False,True
ECO06392,False,False,False,False,True
ECO06398,False,False,False,False,True
ECO06399,False,False,False,False,True
ECO06400,False,False,False,True,True
ECO06402,False,False,False,False,True
ECO06403,False,False,False,False,True
ECO06409,False,False,False,False,True
ECO06411,False,False,False,False,True
ECO06413,False,False,False,False,True
ECO06415,False,False,False,False,True
ECO06418,False,False,False,False,True
ECO06419,False,True,False,False,True
ECO06420,False,False,False,False,True
ECO06422,False,False,False,False,True
ECO06423,False,False,False,False,True
ECO06428,False,False,False,False,True
ECO06433,False,False,False,False,True
ECO06435,False,False,False,False,True
ECO06437,False,False,False,True,True
ECO06438,False,False,False,False,True
ECO06439,False,False,False,False,True
ECO06441,False,False,False,False,True
ECO06444,False,False,False,True,True
ECO06446,False,False,False,False,True
ECO06448,False,False,False,False,True
ECO06449,False,False,False,True,True
ECO06450,False,False,False,False,True
ECO06454,False,False,False,False,True
ECO06457,False,False,False,False,True
ECO06460,False,False,False,True,True
ECO06461,False,False,False,False,True
ECO06462,False,False,False,False,True
ECO06467,False,False,False,False,True
ECO06470,False,False,False,False,True
ECO06473,False,False,False,False,True
ECO06474,False,False,False,False,True
ECO06476,False,False,False,False,True
ECO06483,False,False,False,False,True
ECO06484,False,False,False,False,True
ECO06486,False,False,False,False,True
ECO06489,False,False,False,False,True
ECO06490,False,False,False,False,True
ECO06491,False,True,False,False,True
ECO06493,False,False,False,False,True
ECO06494,False,False,False,False,True
ECO06496,False,False,False,False,True
ECO06499,False,False,False,False,True
ECO06500,False,False,False,False,True
ECO06501,False,False,False,False,True
ECO06502,False,False,False,False,True
ECO06503,False,False,False,False,True
ECO06505,False,False,False,False,True
ECO06509,False,False,False,False,True
ECO06510,False,False,False,False,True
ECO06511,False,False,False,False,True
ECO06516,False,False,False,False,True
ECO06518,False,False,False,False,True
ECO06519,True,False,False,False,True
ECO06525,False,False,False,False,True
ECO06526,False,False,False,False,True
ECO06528,False,False,False,False,True
ECO06529,False,False,False,False,True
ECO06530,False,False,False,False,True
ECO06531,False,False,False,False,True
ECO06532,True,False,False,False,True
ECO06533,False,False,False,False,True
ECO06536,False,False,False,False,True
ECO06538,False,False,False,False,True
ECO06540,False,False,False,False,True
ECO06541,False,False,False,False,True
ECO06544,False,False,False,False,True
ECO06545,False,False,False,False,True
ECO06547,False,False,False,False,True
ECO06549,False,False,False,False,True
ECO06550,False,False,False,False,True
ECO06551,False,False,False,False,True
ECO06554,False,False,False,False,True
ECO06556,False,False,False,False,True
ECO06558,False,False,False,False,True
ECO06559,False,False,False,False,True
ECO06561,False,False,False,False,True
ECO06564,False,False,False,False,True
ECO06568,False,False,False,False,True
ECO06570,False,False,False,False,True
ECO06572,False,False,False,False,True
ECO06574,False,False,False,False,True
ECO06575,False,False,False,False,True
ECO06578,False,False,False,False,True
ECO06579,False,False,False,False,True
ECO06580,False,False,False,False,True
ECO06581,False,False,False,False,True
ECO06582,False,False,False,False,True
ECO06583,False,False,False,False,True
ECO06585,False,False,False,False,True
ECO06589,False,False,False,False,True
ECO06590,False,True,False,False,True
ECO06591,False,False,False,False,True
ECO06592,False,False,False,False,True
ECO06594,False,False,False,False,True
ECO06597,False,False,False,False,True
ECO06600,False,False,False,False,True
ECO06603,False,False,False,False,True
ECO06604,False,False,False,False,True
ECO06608,False,True,True,True,False
ECO06613,False,False,False,False,True
ECO06614,False,False,False,False,True
ECO06616,False,False,False,False,True
ECO06617,False,False,False,False,True
ECO06618,False,False,False,False,True
ECO06619,False,False,False,False,True
ECO06620,False,False,False,True,True
ECO06622,False,False,False,False,True
ECO06623,False,False,False,False,True
ECO06624,False,False,False,False,True
ECO06625,False,False,False,False,True
ECO06626,False,False,False,False,True
ECO06627,False,False,False,False,True
ECO06629,False,False,False,False,True
ECO06630,False,False,False,False,True
ECO06633,False,False,False,False,True
ECO06634,False,False,False,False,True
ECO06635,False,False,False,False,True
ECO06636,False,False,False,False,True
ECO06637,False,False,False,False,True
ECO06641,False,False,False,False,True
ECO06642,False,False,False,False,True
ECO06645,False,False,False,False,True
ECO06647,False,False,False,False,True
ECO06649,False,False,False,False,True
ECO06651,False,False,False,False,True
ECO06652,False,False,False,False,True
ECO06654,False,False,False,False,True
ECO06664,False,False,False,False,True
ECO06674,False,False,False,False,True
ECO06683,False,False,False,False,True
ECO06695,False,False,False,False,True
ECO06699,False,False,False,False,True
ECO06700,False,False,False,False,True
ECO06702,False,False,False,False,True
ECO06703,False,False,False,False,True
ECO06705,False,False,False,False,True
ECO06706,False,False,False,False,True
ECO06707,False,False,False,False,True
ECO06710,False,False,False,False,True
ECO06712,False,False,False,False,True
ECO06714,False,False,False,False,True
ECO06716,False,False,False,False,True
ECO06718,False,False,False,False,True
ECO06720,False,False,False,False,True
ECO06723,False,False,False,False,True
ECO06724,False,False,False,False,True
ECO06725,False,False,False,False,True
ECO06726,False,False,False,True,True
ECO06727,False,False,False,False,True
ECO06728,False,False,False,False,True
ECO06730,False,False,False,False,True
ECO06731,False,False,False,False,True
ECO06734,False,False,False,False,True
ECO06737,False,False,False,False,True
ECO06741,False,False,False,True,True
ECO06742,False,False,False,False,True
ECO06743,False,False,False,False,True
ECO06745,False,False,False,False,True
ECO06747,False,False,False,False,True
ECO06748,False,False,False,False,True
ECO06750,False,False,False,False,True
ECO06753,False,False,False,False,True
ECO06754,False,False,False,False,True
ECO06756,False,False,False,False,True
ECO06757,False,False,False,False,True
ECO06758,False,False,False,False,True
ECO06759,False,False,False,False,True
ECO06762,False,False,False,False,True
ECO06763,False,False,False,False,True
ECO06765,False,False,False,False,True
ECO06767,False,False,False,False,True
ECO06769,False,False,False,False,True
ECO06770,False,False,False,False,True
ECO06771,False,False,False,False,True
ECO06773,False,False,False,False,True
ECO06774,False,True,False,False,True
ECO06777,False,False,False,False,True
ECO06778,False,False,False,False,True
ECO06783,False,False,False,False,True
ECO06787,False,False,False,False,True
ECO06789,False,False,False,False,True
ECO06790,False,False,False,False,True
ECO06791,False,False,False,False,True
ECO06793,False,False,False,False,True
ECO06798,False,False,False,False,True
ECO06799,False,False,False,False,True
ECO06800,False,False,False,False,True
ECO06801,False,False,False,False,True
ECO06804,True,False,False,False,True
ECO06805,False,False,False,False,True
ECO06806,False,True,False,False,True
ECO06811,False,False,False,False,True
ECO06812,False,False,False,False,True
ECO06816,False,False,False,True,True
ECO06819,False,False,False,False,True
ECO06823,False,False,True,True,False
ECO06827,True,False,False,False,True
ECO06844,False,False,False,False,True
ECO06846,False,False,False,True,True
ECO06847,False,False,False,False,True
ECO06849,False,False,False,False,True
ECO06851,False,False,True,True,False
ECO06862,False,False,False,False,True
ECO06865,False,False,False,True,True
ECO06879,False,False,False,False,True
ECO06880,False,False,False,False,True
ECO06881,False,False,False,True,True
ECO06883,False,False,False,False,True
ECO06885,False,False,False,False,True
ECO06886,False,False,False,True,True
ECO06892,False,False,False,False,True
ECO06893,False,False,False,False,True
ECO06894,False,False,False,False,True
ECO06895,False,False,False,False,True
ECO06901,False,False,False,True,True
ECO06902,False,False,False,False,True
ECO06903,False,False,False,False,True
ECO06917,False,False,False,False,True
ECO06928,False,False,False,False,True
ECO06938,False,False,False,False,True
ECO06944,False,False,False,False,True
ECO06954,False,False,False,False,True
ECO06955,False,False,False,True,True
ECO06956,False,False,False,False,True
ECO06958,False,False,False,False,True
ECO06961,False,False,False,False,True
ECO06962,False,False,False,False,True
ECO06964,False,False,False,False,True
ECO06966,False,False,False,False,True
ECO06971,False,False,False,False,True
ECO06976,False,False,False,False,True
ECO06977,True,False,False,False,True
ECO06978,False,False,False,False,True
ECO06979,False,False,False,False,True
ECO06982,False,False,False,True,True
ECO06983,False,False,False,False,True
ECO06986,False,False,False,False,True
ECO06987,False,False,False,False,True
ECO06989,False,False,False,False,True
ECO06990,False,False,True,True,False
ECO06991,False,False,False,False,True
ECO06996,False,False,False,True,True
ECO07000,False,False,False,False,True
ECO07002,False,False,False,True,True
ECO07007,False,False,False,False,True
ECO07008,False,False,False,False,True
ECO07009,False,False,False,False,True
ECO07018,False,False,True,True,False
ECO07019,False,True,False,False,True
ECO07020,False,False,False,True,True
ECO07023,False,False,False,False,True
ECO07024,False,False,False,True,True
ECO07025,False,False,False,False,True
ECO07026,False,False,False,False,True
ECO07029,False,False,False,False,True
ECO07030,False,False,False,True,True
ECO07037,False,False,False,False,True
ECO07039,False,False,False,False,True
ECO07041,False,False,False,False,True
ECO07069,False,False,False,False,True
ECO07071,False,False,False,False,True
ECO07075,False,False,False,False,True
ECO07076,False,False,False,False,True
ECO07077,False,False,True,True,False
ECO07080,False,False,False,False,True
ECO07083,False,False,False,False,True
ECO07085,False,False,False,False,True
ECO07089,True,False,False,False,True
ECO07091,False,False,False,False,True
ECO07092,False,False,False,False,True
ECO07093,False,False,False,False,True
ECO07094,False,False,False,True,True
ECO07098,False,False,False,False,True
ECO07100,False,False,False,False,True
ECO07101,False,False,False,False,True
ECO07102,True,False,False,False,True
ECO07104,False,False,False,False,True
ECO07105,False,False,False,False,True
ECO07106,False,False,False,False,True
ECO07107,False,False,False,False,True
ECO07108,False,False,False,False,True
ECO07109,False,False,False,False,True
ECO07112,False,False,False,False,True
ECO07117,False,False,False,False,True
ECO07118,False,False,False,False,True
ECO07119,False,False,False,False,True
ECO07123,False,False,False,True,True
ECO07124,False,False,False,False,True
ECO07127,False,False,False,False,True
ECO07129,False,False,False,False,True
ECO07130,False,False,False,False,True
ECO07141,False,False,False,False,True
ECO07142,False,False,False,False,True
ECO07145,False,False,False,False,True
ECO07146,False,False,False,True,True
ECO07147,False,False,False,False,True
ECO07157,False,False,False,False,True
ECO07159,False,False,False,False,True
ECO07162,False,False,False,False,True
ECO07165,False,False,False,False,True
ECO07166,False,False,False,False,True
ECO07173,False,False,False,False,True
ECO07175,True,True,True,False,False
ECO07178,False,False,False,False,True
ECO07183,False,False,False,False,True
ECO07184,False,False,False,False,True
ECO07189,False,False,False,False,True
ECO07194,False,False,False,False,True
ECO07197,False,False,False,False,True
ECO07198,False,True,False,False,True
ECO07199,True,False,False,False,True
ECO07202,False,False,False,False,True
ECO07204,False,False,False,False,True
ECO07208,False,False,False,False,True
ECO07219,False,False,False,False,True
ECO07226,False,False,True,True,False
ECO07233,False,False,False,False,True
ECO07235,False,True,False,False,True
ECO07238,False,False,False,False,True
ECO07241,False,False,False,False,True
ECO07247,False,False,False,False,True
ECO07250,False,False,False,False,True
ECO07252,False,False,False,False,True
ECO07254,False,False,False,True,True
ECO07255,False,False,False,False,True
ECO07262,False,True,False,False,True
ECO07263,False,False,False,False,True
ECO07267,False,False,False,False,True
ECO07270,False,False,False,True,True
ECO07272,False,False,False,False,True
ECO07279,False,False,False,False,True
ECO07280,False,False,False,False,True
ECO07281,False,False,False,False,True
ECO07283,False,False,False,False,True
ECO07284,False,False,False,False,True
ECO07285,False,False,False,False,True
ECO07289,False,False,False,False,True
ECO07291,False,False,False,False,True
ECO07294,False,False,False,False,True
ECO07299,False,False,False,False,True
ECO07305,False,False,False,False,True
ECO07307,False,False,False,False,True
ECO07308,False,False,False,False,True
ECO07310,False,False,False,False,True
ECO07313,False,False,False,False,True
ECO07316,False,False,False,False,True
ECO07317,False,False,False,False,True
ECO07326,False,False,False,False,True
ECO07331,False,False,False,False,True
ECO07332,False,False,False,False,True
ECO07333,False,False,False,False,True
ECO07337,False,False,False,False,True
ECO07341,False,False,False,False,True
ECO07343,False,False,False,False,True
ECO07346,False,False,False,False,True
ECO07348,False,False,False,False,True
ECO07349,False,False,False,False,True
ECO07350,True,False,True,False,False
ECO07351,False,False,False,False,True
ECO07352,False,False,False,False,True
ECO07354,False,False,False,False,True
ECO07355,False,False,False,False,True
ECO07356,False,False,False,False,True
ECO07364,False,False,False,False,True
ECO07365,False,False,False,False,True
ECO07368,False,False,False,False,True
ECO07371,False,False,False,False,True
ECO07373,False,False,False,False,True
ECO07374,False,False,False,False,True
ECO07380,False,False,False,False,True
ECO07381,False,False,False,False,True
ECO07384,False,False,False,False,True
ECO07386,False,False,False,False,True
ECO07409,False,False,False,True,True
ECO07415,False,False,False,False,True
ECO07416,False,False,False,False,True
ECO07421,False,False,False,False,True
ECO07423,False,False,False,False,True
ECO07430,False,False,False,False,True
ECO07432,False,False,False,False,True
ECO07435,False,False,False,False,True
ECO07436,False,False,False,False,True
ECO07439,False,False,False,True,True
ECO07440,False,False,False,False,True
ECO07443,False,False,False,False,True
ECO07445,False,True,False,False,True
ECO07448,False,False,False,False,True
ECO07449,False,False,False,False,True
ECO07452,False,False,False,False,True
ECO07453,False,False,False,False,True
ECO07457,False,False,False,False,True
ECO07458,False,False,False,False,True
ECO07459,False,False,False,False,True
ECO07460,False,False,False,False,True
ECO07462,False,False,False,False,True
ECO07463,False,False,False,False,True
ECO07464,False,False,False,False,True
ECO07465,False,False,False,False,True
ECO07466,False,False,False,False,True
ECO07467,False,False,False,False,True
ECO07470,False,False,False,False,True
ECO07471,False,False,False,False,True
ECO07476,False,True,False,False,True
ECO07478,False,True,False,False,True
ECO07479,False,False,False,False,True
ECO07480,False,False,False,False,True
ECO07482,False,False,False,False,True
ECO07483,False,False,False,False,True
ECO07485,False,False,False,False,True
ECO07488,False,False,False,False,True
ECO07489,False,False,False,False,True
ECO07491,False,False,False,False,True
ECO07493,False,False,False,False,True
ECO07495,False,False,False,False,True
ECO07496,False,False,False,False,True
ECO07497,False,False,False,False,True
ECO07499,False,False,False,False,True
ECO07500,False,False,False,False,True
ECO07501,False,False,False,False,True
ECO07506,False,False,False,False,True
ECO07510,False,False,False,False,True
ECO07512,False,False,False,False,True
ECO07515,False,False,False,False,True
ECO07517,False,False,False,False,True
ECO07518,False,False,False,False,True
ECO07519,False,False,False,False,True
ECO07522,False,False,False,False,True
ECO07524,False,False,False,False,True
ECO07527,False,False,False,False,True
ECO07531,False,False,False,False,True
ECO07532,False,False,False,False,True
ECO07533,False,False,False,False,True
ECO07537,False,False,False,False,True
ECO07538,False,False,False,False,True
ECO07543,False,False,False,True,True
ECO07544,False,False,False,False,True
ECO07546,False,False,False,False,True
ECO07548,False,False,False,False,True
ECO07551,False,False,False,False,True
ECO07553,False,False,False,False,True
ECO07554,False,False,False,False,True
ECO07556,False,False,False,False,True
ECO07559,False,False,False,False,True
ECO07560,False,False,False,False,True
ECO07568,False,False,False,False,True
ECO07569,False,False,False,False,True
ECO07571,False,False,False,False,True
ECO07572,False,False,False,False,True
ECO07576,False,False,False,False,True
ECO07577,False,False,False,False,True
ECO07578,False,False,False,False,True
ECO07579,False,False,False,False,True
ECO07583,False,False,False,False,True
ECO07584,False,False,False,False,True
ECO07587,False,False,False,False,True
ECO07589,False,False,False,False,True
ECO07590,False,False,False,False,True
ECO07595,False,False,False,False,True
ECO07596,False,False,False,False,True
ECO07597,False,False,False,False,True
ECO07600,False,False,False,False,True
ECO07605,False,True,False,False,True
ECO07607,False,False,False,False,True
ECO07609,False,False,False,False,True
ECO07611,False,True,False,False,True
ECO07615,False,False,False,False,True
ECO07617,False,False,False,False,True
ECO07619,False,False,False,False,True
ECO07622,False,False,False,True,True
ECO07623,False,False,False,False,True
ECO07624,False,True,False,False,True
ECO07625,False,False,False,False,True
ECO07626,False,False,False,False,True
ECO07627,False,False,False,False,True
ECO07628,False,False,False,False,True
ECO07630,False,False,False,False,True
ECO07634,False,False,False,True,True
ECO07636,False,False,True,True,False
ECO07639,False,False,False,False,True
ECO07641,False,False,False,False,True
ECO07642,False,False,False,False,True
ECO07645,False,False,False,False,True
ECO07647,False,False,False,False,True
ECO07648,False,False,False,False,True
ECO07649,False,False,False,False,True
ECO07651,False,False,False,True,True
ECO07654,False,False,False,True,True
ECO07657,False,False,False,False,True
ECO07659,False,False,False,False,True
ECO07660,False,False,False,False,True
ECO07661,False,False,False,False,True
ECO07662,False,False,False,False,True
ECO07664,False,False,False,False,True
ECO07669,False,False,False,False,True
ECO07670,False,False,False,False,True
ECO07676,False,True,False,False,True
ECO07677,False,False,False,True,True
ECO07680,False,True,False,False,True
ECO07685,False,False,False,False,True
ECO07688,False,False,False,False,True
ECO07689,False,False,False,False,True
ECO07695,False,False,False,False,True
ECO07697,False,False,False,False,True
ECO07700,False,False,False,False,True
ECO07701,False,True,False,False,True
ECO07703,False,False,False,False,True
ECO07705,False,False,False,False,True
ECO07707,False,False,False,False,True
ECO07709,False,False,False,False,True
ECO07710,False,False,False,False,True
ECO07712,False,False,False,True,True
ECO07717,False,False,False,False,True
ECO07719,False,False,False,False,True
ECO07729,False,False,False,False,True
ECO07732,False,False,False,False,True
ECO07736,False,False,False,False,True
ECO07739,False,False,False,False,True
ECO07740,False,False,False,False,True
ECO07742,False,False,False,False,True
ECO07744,False,False,False,True,True
ECO07746,False,False,False,False,True
ECO07748,False,False,False,False,True
ECO07751,False,False,False,False,True
ECO07753,False,False,False,False,True
ECO07755,False,False,False,False,True
ECO07758,False,False,False,False,True
ECO07763,False,False,False,False,True
ECO07765,False,False,False,False,True
ECO07767,False,False,False,False,True
ECO07774,False,False,False,False,True
ECO07775,False,False,False,False,True
ECO07776,False,False,False,False,True
ECO07779,False,False,False,False,True
ECO07782,True,False,False,False,True
ECO07785,False,False,False,False,True
ECO07787,False,False,False,False,True
ECO07789,False,True,False,False,True
ECO07791,False,False,False,False,True
ECO07793,False,False,False,False,True
ECO07794,False,True,False,False,True
ECO07796,False,False,False,False,True
ECO07797,False,False,False,False,True
ECO07802,False,False,False,True,True
ECO07803,False,False,False,False,True
ECO07805,False,False,False,False,True
ECO07806,False,False,False,False,True
ECO07807,False,False,False,False,True
ECO07808,False,True,False,False,True
ECO07809,False,False,False,False,True
ECO07815,False,False,False,False,True
ECO07816,False,False,False,False,True
ECO07818,False,False,False,False,True
ECO07820,False,False,False,False,True
ECO07826,False,False,False,False,True
ECO07830,False,True,False,False,True
ECO07832,False,False,False,False,True
ECO07833,False,False,False,False,True
ECO07837,False,False,False,False,True
ECO07840,False,False,False,False,True
ECO07842,False,False,False,False,True
ECO07845,False,False,False,False,True
ECO07846,False,False,False,False,True
ECO07850,False,False,False,False,True
ECO07851,False,False,False,False,True
ECO07854,False,False,False,False,True
ECO07855,False,False,False,False,True
ECO07856,False,False,False,False,True
ECO07857,False,False,False,False,True
ECO07859,False,False,False,False,True
ECO07861,False,False,False,False,True
ECO07862,False,False,False,False,True
ECO07865,False,False,False,False,True
ECO07872,False,False,False,False,True
ECO07874,False,False,False,False,True
ECO07875,False,False,False,False,True
ECO07878,False,False,False,False,True
ECO07881,False,False,False,False,True
ECO07883,False,False,False,False,True
ECO07887,False,False,False,False,True
ECO07894,False,False,False,False,True
ECO07896,False,False,False,False,True
ECO07907,False,False,False,False,True
ECO07910,False,False,False,True,True
ECO07912,False,False,False,False,True
ECO07915,True,False,False,False,True
ECO07917,False,False,False,False,True
ECO07919,False,False,False,False,True
ECO07925,False,False,True,True,False
ECO07926,False,False,False,False,True
ECO07932,False,False,False,False,True
ECO07933,False,False,False,False,True
ECO07935,False,False,False,True,True
ECO07939,False,False,False,False,True
ECO07940,True,False,False,False,True
ECO07946,False,False,False,False,True
ECO07948,False,False,False,False,True
ECO07951,False,False,False,False,True
ECO07953,False,False,False,False,True
ECO07954,False,False,False,False,True
ECO07955,False,False,False,False,True
ECO07959,False,False,False,False,True
ECO07960,False,False,False,False,True
ECO07961,False,False,False,False,True
ECO07964,False,False,False,False,True
ECO07965,False,False,False,False,True
ECO07967,False,False,False,False,True
ECO07969,False,False,False,False,True
ECO07973,False,True,False,False,True
ECO07976,False,False,False,False,True
ECO07977,False,False,False,False,True
ECO07978,False,False,False,False,True
ECO07983,False,False,False,True,True
ECO07986,False,False,False,False,True
ECO07988,False,False,False,False,True
ECO07990,False,False,False,False,True
ECO07993,False,False,False,False,True
ECO07994,False,False,False,False,True
ECO07997,False,False,False,False,True
ECO08000,False,False,False,False,True
