mw1w,mw2w,mw3w,mw4w,emw1w,emw2w,emw3w,emw4w
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.1265,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
10.3927,10.3022,6.66874,4.75733,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.4207,0.00000,0.00000,0.00000,0.111745,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.6641,12.5950,9.26516,7.76429,0.0160064,0.0513582,0.132320,0.529159
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.1708,11.1394,7.54241,5.69076,0.0918608,0.0595751,0.137859,0.210896
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
9.52414,9.49325,6.00950,4.21652,0.0728846,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.6103,11.4512,7.62015,5.49361,0.0402679,0.0364990,0.0318731,0.261791
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,11.6845,8.71847,7.19315,0.0160064,0.568587,0.372021,1.15107
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.6490,0.00000,0.00000,0.00000,0.0329866,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.9450,12.8847,10.2598,7.77142,0.0160064,0.0194631,1.10077,0.369766
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,11.3145,7.53455,4.65881,0.0160064,0.0297842,0.0318731,0.324357
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.9509,12.8078,10.0447,7.17236,0.0281925,0.0194631,0.0460453,0.445707
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.1902,0.00000,0.00000,0.00000,0.0313082,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.2932,12.3189,9.26864,8.12664,0.0160064,0.0890570,0.213345,0.575177
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.9646,12.9712,9.81374,8.34699,0.0160064,0.113960,0.366591,0.542128
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.5641,11.3383,7.69743,5.75811,0.163242,0.0194631,0.0318731,0.131190
12.9114,12.7619,9.90322,7.14185,0.0160064,0.0310707,0.0529699,0.149967
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.3489,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.4417,12.2042,9.22344,6.87372,0.0177536,0.0881996,0.211258,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.5888,12.2313,9.27660,7.65189,0.0388241,0.312811,0.310201,0.273482
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.8642,0.00000,0.00000,0.00000,0.0394258,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
10.3774,10.3516,7.39150,5.04923,0.0407410,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.9937,0.00000,0.00000,0.00000,0.0728283,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.4605,11.3412,8.05016,5.68276,0.0229893,0.0194631,0.0318731,0.196629
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,12.6127,9.93807,7.63232,0.0160064,999.000,0.175770,0.302672
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,10.1841,6.49226,4.42307,0.0160064,0.0715446,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
9.76894,9.87876,9.22052,6.84092,1.09680,0.0460930,0.362874,0.341869
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.7142,12.9880,10.1982,9.32698,0.402281,0.259769,0.447598,1.33393
13.7147,13.6835,11.1923,9.17954,0.149061,0.156299,0.448323,0.192207
11.3471,0.00000,0.00000,0.00000,999.000,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
10.1720,10.0580,7.02165,5.09350,0.0343742,0.0387983,0.0318731,0.131190
12.5814,12.5367,9.62735,7.26178,0.0160064,0.0495901,0.0615940,0.392643
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,11.8073,9.53316,7.53971,0.0160064,999.000,0.142706,0.464753
13.4284,13.3088,9.87379,7.99826,0.0470762,0.0224209,0.196015,0.689152
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.5891,13.7117,10.5278,8.50957,0.0160064,0.0194631,0.279180,0.131190
12.3686,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,12.4449,9.18260,7.21332,0.0160064,0.190576,0.332274,0.414941
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.2545,12.0309,8.13890,6.95630,0.0186863,0.177776,0.360198,0.658601
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,13.1270,10.4416,8.56162,0.0160064,0.0194631,0.360020,1.53744
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,13.1497,9.27467,6.66931,0.0160064,0.106977,0.235189,0.770624
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,11.7944,10.8299,8.84534,0.0160064,0.165217,0.863963,0.313051
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,10.5461,8.41587,5.21347,0.0160064,0.175105,0.0318731,0.168566
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.5542,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.3875,13.3895,10.3489,8.45031,0.0160064,0.0514584,0.326863,1.05207
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.6269,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.3011,11.1666,7.72278,5.35098,0.0915565,0.0858164,0.193809,0.408320
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.2565,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
10.5506,10.5336,7.60433,5.88351,0.0351372,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.8835,13.0063,10.1387,9.19984,0.0307913,0.0257578,0.0698309,0.775564
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,12.6683,10.2046,7.55004,0.0160064,0.185591,0.123364,0.268562
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.8306,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
13.3082,13.4005,10.7018,8.57376,0.0160064,0.0980453,0.269679,0.931942
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.7570,11.5900,7.99199,6.17288,0.0190582,0.0194631,0.0318731,0.150834
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.5988,11.4229,7.68921,4.91554,0.0160064,0.0194631,0.0318731,0.193998
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.3075,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
11.4380,11.2567,7.53132,4.42579,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
12.3690,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
0.00000,0.00000,0.00000,0.00000,0.0160064,0.0194631,0.0318731,0.131190
