galname,defstarform,composite,defseyf,defliner,ambigagn,sftoagn,agntosf,defagn,sftoagn1,sftoagn2
ECO09922,True,False,False,False,False,False,False,False,False,False
ECO09923,True,False,False,False,False,False,False,False,False,False
ECO09925,False,False,False,False,False,True,False,False,True,False
ECO09927,True,False,False,False,False,False,False,False,False,False
ECO09929,True,False,False,False,False,False,False,False,False,False
ECO09931,True,False,False,False,False,False,False,False,False,False
ECO09934,False,False,False,True,False,False,False,True,False,False
ECO09937,True,False,False,False,False,False,False,False,False,False
ECO09940,True,False,False,False,False,False,False,False,False,False
ECO09943,True,False,False,False,False,False,False,False,False,False
ECO09944,True,False,False,False,False,False,False,False,False,False
ECO09949,True,False,False,False,False,False,False,False,False,False
ECO09950,True,False,False,False,False,False,False,False,False,False
ECO09952,True,False,False,False,False,False,False,False,False,False
ECO09956,False,True,False,False,False,False,False,False,False,False
ECO09959,True,False,False,False,False,False,False,False,False,False
ECO09960,True,False,False,False,False,False,False,False,False,False
ECO09961,False,False,False,False,False,True,False,False,False,True
ECO09962,True,False,False,False,False,False,False,False,False,False
ECO09963,True,False,False,False,False,False,False,False,False,False
ECO09976,True,False,False,False,False,False,False,False,False,False
ECO09977,True,False,False,False,False,False,False,False,False,False
ECO09978,True,False,False,False,False,False,False,False,False,False
ECO09981,False,False,True,False,False,False,False,True,False,False
ECO09988,True,False,False,False,False,False,False,False,False,False
ECO09990,True,False,False,False,False,False,False,False,False,False
ECO09993,True,False,False,False,False,False,False,False,False,False
ECO09997,True,False,False,False,False,False,False,False,False,False
ECO10001,True,False,False,False,False,False,False,False,False,False
ECO10002,True,False,False,False,False,False,False,False,False,False
ECO10007,True,False,False,False,False,False,False,False,False,False
ECO10009,True,False,False,False,False,False,False,False,False,False
ECO10010,True,False,False,False,False,False,False,False,False,False
ECO10013,True,False,False,False,False,False,False,False,False,False
ECO10015,True,False,False,False,False,False,False,False,False,False
ECO10016,True,False,False,False,False,False,False,False,False,False
ECO10017,True,False,False,False,False,False,False,False,False,False
ECO10021,True,False,False,False,False,False,False,False,False,False
ECO10022,True,False,False,False,False,False,False,False,False,False
ECO10025,True,False,False,False,False,False,False,False,False,False
ECO10026,True,False,False,False,False,False,False,False,False,False
ECO10030,False,True,False,False,False,False,False,False,False,False
ECO10035,False,True,False,False,False,False,False,False,False,False
ECO10038,False,False,False,True,False,False,False,True,False,False
ECO10041,True,False,False,False,False,False,False,False,False,False
ECO10049,True,False,False,False,False,False,False,False,False,False
ECO10058,True,False,False,False,False,False,False,False,False,False
ECO10065,True,False,False,False,False,False,False,False,False,False
ECO10068,False,True,False,False,False,False,False,False,False,False
ECO10069,True,False,False,False,False,False,False,False,False,False
ECO10071,True,False,False,False,False,False,False,False,False,False
ECO10072,False,False,False,False,False,True,False,False,True,False
ECO10073,False,True,False,False,False,False,False,False,False,False
ECO10080,False,False,False,False,True,False,False,True,False,False
ECO10083,False,True,False,False,False,False,False,False,False,False
ECO10088,True,False,False,False,False,False,False,False,False,False
ECO10090,False,False,False,False,False,True,False,False,False,True
ECO10091,True,False,False,False,False,False,False,False,False,False
ECO10093,True,False,False,False,False,False,False,False,False,False
ECO10098,True,False,False,False,False,False,False,False,False,False
ECO10112,True,False,False,False,False,False,False,False,False,False
ECO10114,True,False,False,False,False,False,False,False,False,False
ECO10115,True,False,False,False,False,False,False,False,False,False
ECO10117,True,False,False,False,False,False,False,False,False,False
ECO10118,True,False,False,False,False,False,False,False,False,False
ECO10119,False,True,False,False,False,False,False,False,False,False
ECO10120,True,False,False,False,False,False,False,False,False,False
ECO10127,True,False,False,False,False,False,False,False,False,False
ECO10135,True,False,False,False,False,False,False,False,False,False
ECO10136,False,False,False,False,False,True,False,False,False,True
ECO10138,True,False,False,False,False,False,False,False,False,False
ECO10141,True,False,False,False,False,False,False,False,False,False
ECO10142,True,False,False,False,False,False,False,False,False,False
ECO10145,True,False,False,False,False,False,False,False,False,False
ECO10155,True,False,False,False,False,False,False,False,False,False
ECO10157,True,False,False,False,False,False,False,False,False,False
ECO10168,False,False,False,False,False,False,True,False,False,False
ECO10171,True,False,False,False,False,False,False,False,False,False
ECO10174,True,False,False,False,False,False,False,False,False,False
ECO10177,True,False,False,False,False,False,False,False,False,False
ECO10180,True,False,False,False,False,False,False,False,False,False
ECO10188,True,False,False,False,False,False,False,False,False,False
ECO10190,True,False,False,False,False,False,False,False,False,False
ECO10195,False,False,False,False,False,True,False,False,False,True
ECO10198,True,False,False,False,False,False,False,False,False,False
ECO10202,True,False,False,False,False,False,False,False,False,False
ECO10205,True,False,False,False,False,False,False,False,False,False
ECO10218,True,False,False,False,False,False,False,False,False,False
ECO10219,True,False,False,False,False,False,False,False,False,False
ECO10228,True,False,False,False,False,False,False,False,False,False
ECO10231,True,False,False,False,False,False,False,False,False,False
ECO10232,True,False,False,False,False,False,False,False,False,False
ECO10236,False,False,False,True,False,False,False,True,False,False
ECO10246,True,False,False,False,False,False,False,False,False,False
ECO10249,True,False,False,False,False,False,False,False,False,False
ECO10251,True,False,False,False,False,False,False,False,False,False
ECO10258,True,False,False,False,False,False,False,False,False,False
ECO10262,True,False,False,False,False,False,False,False,False,False
ECO10263,True,False,False,False,False,False,False,False,False,False
ECO10267,True,False,False,False,False,False,False,False,False,False
ECO10280,True,False,False,False,False,False,False,False,False,False
ECO10288,True,False,False,False,False,False,False,False,False,False
ECO10294,True,False,False,False,False,False,False,False,False,False
ECO10298,False,True,False,False,False,False,False,False,False,False
ECO10300,True,False,False,False,False,False,False,False,False,False
ECO10302,True,False,False,False,False,False,False,False,False,False
ECO10303,True,False,False,False,False,False,False,False,False,False
ECO10304,True,False,False,False,False,False,False,False,False,False
ECO10306,True,False,False,False,False,False,False,False,False,False
ECO10307,True,False,False,False,False,False,False,False,False,False
ECO10316,True,False,False,False,False,False,False,False,False,False
ECO10318,True,False,False,False,False,False,False,False,False,False
ECO10320,True,False,False,False,False,False,False,False,False,False
ECO10324,True,False,False,False,False,False,False,False,False,False
ECO10326,True,False,False,False,False,False,False,False,False,False
ECO10327,True,False,False,False,False,False,False,False,False,False
ECO10334,True,False,False,False,False,False,False,False,False,False
ECO10360,True,False,False,False,False,False,False,False,False,False
ECO10361,False,True,False,False,False,False,False,False,False,False
ECO10366,True,False,False,False,False,False,False,False,False,False
ECO10368,True,False,False,False,False,False,False,False,False,False
ECO10378,True,False,False,False,False,False,False,False,False,False
ECO10379,True,False,False,False,False,False,False,False,False,False
ECO10392,True,False,False,False,False,False,False,False,False,False
ECO10394,True,False,False,False,False,False,False,False,False,False
ECO10395,True,False,False,False,False,False,False,False,False,False
ECO10396,False,False,False,False,True,False,False,True,False,False
ECO10398,False,False,False,False,False,True,False,False,False,True
ECO10400,True,False,False,False,False,False,False,False,False,False
ECO10401,True,False,False,False,False,False,False,False,False,False
ECO10406,True,False,False,False,False,False,False,False,False,False
ECO10413,True,False,False,False,False,False,False,False,False,False
ECO10422,True,False,False,False,False,False,False,False,False,False
ECO10428,True,False,False,False,False,False,False,False,False,False
ECO10431,True,False,False,False,False,False,False,False,False,False
ECO10435,True,False,False,False,False,False,False,False,False,False
ECO10446,True,False,False,False,False,False,False,False,False,False
ECO10451,True,False,False,False,False,False,False,False,False,False
ECO10452,True,False,False,False,False,False,False,False,False,False
ECO10458,True,False,False,False,False,False,False,False,False,False
ECO10466,True,False,False,False,False,False,False,False,False,False
ECO10467,True,False,False,False,False,False,False,False,False,False
ECO10476,True,False,False,False,False,False,False,False,False,False
ECO10480,True,False,False,False,False,False,False,False,False,False
ECO10484,True,False,False,False,False,False,False,False,False,False
ECO10486,True,False,False,False,False,False,False,False,False,False
ECO10489,False,False,False,True,False,False,False,True,False,False
ECO10493,True,False,False,False,False,False,False,False,False,False
ECO10500,True,False,False,False,False,False,False,False,False,False
ECO10501,True,False,False,False,False,False,False,False,False,False
ECO10505,False,True,False,False,False,False,False,False,False,False
ECO10506,True,False,False,False,False,False,False,False,False,False
ECO10519,True,False,False,False,False,False,False,False,False,False
ECO10527,True,False,False,False,False,False,False,False,False,False
ECO10529,True,False,False,False,False,False,False,False,False,False
ECO10530,True,False,False,False,False,False,False,False,False,False
ECO10536,True,False,False,False,False,False,False,False,False,False
ECO10537,True,False,False,False,False,False,False,False,False,False
ECO10538,False,False,False,False,False,True,False,False,False,True
ECO10541,False,False,False,False,False,True,False,False,False,True
ECO10542,True,False,False,False,False,False,False,False,False,False
ECO10545,True,False,False,False,False,False,False,False,False,False
ECO10546,False,True,False,False,False,False,False,False,False,False
ECO10547,True,False,False,False,False,False,False,False,False,False
ECO10549,True,False,False,False,False,False,False,False,False,False
ECO10550,True,False,False,False,False,False,False,False,False,False
ECO10554,False,True,False,False,False,False,False,False,False,False
ECO10557,True,False,False,False,False,False,False,False,False,False
ECO10559,True,False,False,False,False,False,False,False,False,False
ECO10563,True,False,False,False,False,False,False,False,False,False
ECO10564,True,False,False,False,False,False,False,False,False,False
ECO10565,True,False,False,False,False,False,False,False,False,False
ECO10566,True,False,False,False,False,False,False,False,False,False
ECO10569,True,False,False,False,False,False,False,False,False,False
ECO10576,True,False,False,False,False,False,False,False,False,False
ECO10585,True,False,False,False,False,False,False,False,False,False
ECO10586,True,False,False,False,False,False,False,False,False,False
ECO10605,True,False,False,False,False,False,False,False,False,False
ECO10606,True,False,False,False,False,False,False,False,False,False
ECO10609,True,False,False,False,False,False,False,False,False,False
ECO10610,True,False,False,False,False,False,False,False,False,False
ECO10612,True,False,False,False,False,False,False,False,False,False
ECO10613,True,False,False,False,False,False,False,False,False,False
ECO10614,True,False,False,False,False,False,False,False,False,False
ECO10616,True,False,False,False,False,False,False,False,False,False
ECO10624,True,False,False,False,False,False,False,False,False,False
ECO10625,True,False,False,False,False,False,False,False,False,False
ECO10626,False,True,False,False,False,False,False,False,False,False
ECO10629,True,False,False,False,False,False,False,False,False,False
ECO10641,True,False,False,False,False,False,False,False,False,False
ECO10642,True,False,False,False,False,False,False,False,False,False
ECO10653,True,False,False,False,False,False,False,False,False,False
ECO10668,True,False,False,False,False,False,False,False,False,False
ECO10673,True,False,False,False,False,False,False,False,False,False
ECO10674,True,False,False,False,False,False,False,False,False,False
ECO10675,True,False,False,False,False,False,False,False,False,False
ECO10683,True,False,False,False,False,False,False,False,False,False
ECO10684,True,False,False,False,False,False,False,False,False,False
ECO10690,True,False,False,False,False,False,False,False,False,False
ECO10692,True,False,False,False,False,False,False,False,False,False
ECO10694,True,False,False,False,False,False,False,False,False,False
ECO10696,True,False,False,False,False,False,False,False,False,False
ECO10706,False,False,False,False,False,True,False,False,False,True
ECO10719,True,False,False,False,False,False,False,False,False,False
ECO10724,True,False,False,False,False,False,False,False,False,False
ECO10729,True,False,False,False,False,False,False,False,False,False
ECO10730,True,False,False,False,False,False,False,False,False,False
ECO10731,True,False,False,False,False,False,False,False,False,False
ECO10734,True,False,False,False,False,False,False,False,False,False
ECO10745,False,False,False,False,False,True,False,False,False,True
ECO10751,True,False,False,False,False,False,False,False,False,False
ECO10752,True,False,False,False,False,False,False,False,False,False
ECO10756,True,False,False,False,False,False,False,False,False,False
ECO10758,True,False,False,False,False,False,False,False,False,False
ECO10761,True,False,False,False,False,False,False,False,False,False
ECO10765,True,False,False,False,False,False,False,False,False,False
ECO10767,True,False,False,False,False,False,False,False,False,False
ECO10778,True,False,False,False,False,False,False,False,False,False
ECO10779,True,False,False,False,False,False,False,False,False,False
ECO10786,True,False,False,False,False,False,False,False,False,False
ECO10787,False,True,False,False,False,False,False,False,False,False
ECO10789,True,False,False,False,False,False,False,False,False,False
ECO10795,True,False,False,False,False,False,False,False,False,False
ECO10810,True,False,False,False,False,False,False,False,False,False
ECO10820,False,True,False,False,False,False,False,False,False,False
ECO10827,True,False,False,False,False,False,False,False,False,False
ECO10841,False,False,False,False,False,True,False,False,False,True
ECO10842,True,False,False,False,False,False,False,False,False,False
ECO10844,True,False,False,False,False,False,False,False,False,False
ECO10846,False,False,False,False,False,True,False,False,True,True
ECO10847,True,False,False,False,False,False,False,False,False,False
ECO10848,False,False,False,False,False,True,False,False,False,True
ECO10857,True,False,False,False,False,False,False,False,False,False
ECO10862,True,False,False,False,False,False,False,False,False,False
ECO10863,False,False,False,False,False,True,False,False,False,True
ECO10867,False,False,False,False,False,True,False,False,False,True
ECO10871,True,False,False,False,False,False,False,False,False,False
ECO10874,False,True,False,False,False,False,False,False,False,False
ECO10880,False,False,False,False,False,True,False,False,False,True
ECO10881,True,False,False,False,False,False,False,False,False,False
ECO10885,True,False,False,False,False,False,False,False,False,False
ECO10907,False,False,True,False,False,False,False,True,False,False
ECO10950,True,False,False,False,False,False,False,False,False,False
ECO10951,True,False,False,False,False,False,False,False,False,False
ECO10953,False,False,False,False,False,True,False,False,False,True
ECO10957,True,False,False,False,False,False,False,False,False,False
ECO10958,True,False,False,False,False,False,False,False,False,False
ECO10960,True,False,False,False,False,False,False,False,False,False
ECO10962,False,False,False,True,False,False,False,True,False,False
ECO10970,True,False,False,False,False,False,False,False,False,False
ECO10971,True,False,False,False,False,False,False,False,False,False
ECO10975,True,False,False,False,False,False,False,False,False,False
ECO10976,True,False,False,False,False,False,False,False,False,False
ECO10980,True,False,False,False,False,False,False,False,False,False
ECO10996,False,False,False,False,False,True,False,False,False,True
ECO11018,True,False,False,False,False,False,False,False,False,False
ECO11019,False,False,False,False,False,True,False,False,False,True
ECO11025,True,False,False,False,False,False,False,False,False,False
ECO11031,True,False,False,False,False,False,False,False,False,False
ECO11039,True,False,False,False,False,False,False,False,False,False
ECO11048,True,False,False,False,False,False,False,False,False,False
ECO11049,True,False,False,False,False,False,False,False,False,False
ECO11052,True,False,False,False,False,False,False,False,False,False
ECO11053,True,False,False,False,False,False,False,False,False,False
ECO11064,False,False,False,False,False,True,False,False,True,True
ECO11067,True,False,False,False,False,False,False,False,False,False
ECO11091,True,False,False,False,False,False,False,False,False,False
ECO11092,True,False,False,False,False,False,False,False,False,False
ECO11104,True,False,False,False,False,False,False,False,False,False
ECO11105,True,False,False,False,False,False,False,False,False,False
ECO11117,True,False,False,False,False,False,False,False,False,False
ECO11119,True,False,False,False,False,False,False,False,False,False
ECO11122,True,False,False,False,False,False,False,False,False,False
ECO11129,True,False,False,False,False,False,False,False,False,False
ECO11133,True,False,False,False,False,False,False,False,False,False
ECO11141,True,False,False,False,False,False,False,False,False,False
ECO11147,True,False,False,False,False,False,False,False,False,False
ECO11154,True,False,False,False,False,False,False,False,False,False
ECO11158,True,False,False,False,False,False,False,False,False,False
ECO11168,False,False,False,False,False,True,False,False,False,True
ECO11169,True,False,False,False,False,False,False,False,False,False
ECO11174,False,False,False,False,False,True,False,False,True,False
ECO11188,True,False,False,False,False,False,False,False,False,False
ECO11189,True,False,False,False,False,False,False,False,False,False
ECO11192,True,False,False,False,False,False,False,False,False,False
ECO11194,False,False,False,False,False,True,False,False,True,False
ECO11195,True,False,False,False,False,False,False,False,False,False
ECO11196,True,False,False,False,False,False,False,False,False,False
ECO11198,True,False,False,False,False,False,False,False,False,False
ECO11202,True,False,False,False,False,False,False,False,False,False
ECO11206,True,False,False,False,False,False,False,False,False,False
ECO11213,True,False,False,False,False,False,False,False,False,False
ECO11224,True,False,False,False,False,False,False,False,False,False
ECO11230,True,False,False,False,False,False,False,False,False,False
ECO11233,True,False,False,False,False,False,False,False,False,False
ECO11245,False,True,False,False,False,False,False,False,False,False
ECO11247,True,False,False,False,False,False,False,False,False,False
ECO11248,True,False,False,False,False,False,False,False,False,False
ECO11249,True,False,False,False,False,False,False,False,False,False
ECO11250,True,False,False,False,False,False,False,False,False,False
ECO11259,True,False,False,False,False,False,False,False,False,False
ECO11260,True,False,False,False,False,False,False,False,False,False
ECO11287,True,False,False,False,False,False,False,False,False,False
ECO11288,True,False,False,False,False,False,False,False,False,False
ECO11300,True,False,False,False,False,False,False,False,False,False
ECO11307,True,False,False,False,False,False,False,False,False,False
ECO11309,True,False,False,False,False,False,False,False,False,False
ECO11313,False,False,False,False,False,True,False,False,False,True
ECO11314,False,True,False,False,False,False,False,False,False,False
ECO11315,True,False,False,False,False,False,False,False,False,False
ECO11316,False,False,False,False,False,True,False,False,False,True
ECO11319,True,False,False,False,False,False,False,False,False,False
ECO11320,True,False,False,False,False,False,False,False,False,False
ECO11321,False,True,False,False,False,False,False,False,False,False
ECO11323,True,False,False,False,False,False,False,False,False,False
ECO11326,True,False,False,False,False,False,False,False,False,False
ECO11327,True,False,False,False,False,False,False,False,False,False
ECO11330,False,True,False,False,False,False,False,False,False,False
ECO11343,True,False,False,False,False,False,False,False,False,False
ECO11351,False,False,False,False,False,True,False,False,False,True
ECO11353,True,False,False,False,False,False,False,False,False,False
ECO11366,True,False,False,False,False,False,False,False,False,False
ECO11370,False,False,False,False,False,True,False,False,False,True
ECO11372,True,False,False,False,False,False,False,False,False,False
ECO11373,False,False,False,False,False,True,False,False,False,True
ECO11375,True,False,False,False,False,False,False,False,False,False
ECO11387,True,False,False,False,False,False,False,False,False,False
ECO11429,True,False,False,False,False,False,False,False,False,False
ECO11445,True,False,False,False,False,False,False,False,False,False
ECO11447,True,False,False,False,False,False,False,False,False,False
ECO11449,True,False,False,False,False,False,False,False,False,False
ECO11450,False,True,False,False,False,False,False,False,False,False
ECO11451,False,False,True,False,False,False,False,True,False,False
ECO11455,True,False,False,False,False,False,False,False,False,False
ECO11457,True,False,False,False,False,False,False,False,False,False
ECO11465,False,True,False,False,False,False,False,False,False,False
ECO11468,True,False,False,False,False,False,False,False,False,False
ECO11471,True,False,False,False,False,False,False,False,False,False
ECO11474,True,False,False,False,False,False,False,False,False,False
ECO11475,True,False,False,False,False,False,False,False,False,False
ECO11479,True,False,False,False,False,False,False,False,False,False
ECO11484,True,False,False,False,False,False,False,False,False,False
ECO11489,True,False,False,False,False,False,False,False,False,False
ECO11491,True,False,False,False,False,False,False,False,False,False
ECO11493,True,False,False,False,False,False,False,False,False,False
ECO11495,True,False,False,False,False,False,False,False,False,False
ECO11497,True,False,False,False,False,False,False,False,False,False
ECO11500,True,False,False,False,False,False,False,False,False,False
ECO11504,False,False,True,False,False,False,False,True,False,False
ECO11507,True,False,False,False,False,False,False,False,False,False
ECO11510,True,False,False,False,False,False,False,False,False,False
ECO11513,True,False,False,False,False,False,False,False,False,False
ECO11517,False,True,False,False,False,False,False,False,False,False
ECO11529,False,False,True,False,False,False,False,True,False,False
ECO11533,True,False,False,False,False,False,False,False,False,False
ECO11551,True,False,False,False,False,False,False,False,False,False
ECO11552,True,False,False,False,False,False,False,False,False,False
ECO11557,True,False,False,False,False,False,False,False,False,False
ECO11559,True,False,False,False,False,False,False,False,False,False
ECO11561,True,False,False,False,False,False,False,False,False,False
ECO11563,True,False,False,False,False,False,False,False,False,False
ECO11565,True,False,False,False,False,False,False,False,False,False
ECO11580,True,False,False,False,False,False,False,False,False,False
ECO11591,True,False,False,False,False,False,False,False,False,False
ECO11592,True,False,False,False,False,False,False,False,False,False
ECO11595,True,False,False,False,False,False,False,False,False,False
ECO11597,False,False,False,True,False,False,False,True,False,False
ECO11598,True,False,False,False,False,False,False,False,False,False
ECO11599,True,False,False,False,False,False,False,False,False,False
ECO11606,False,True,False,False,False,False,False,False,False,False
ECO11607,False,True,False,False,False,False,False,False,False,False
ECO11611,True,False,False,False,False,False,False,False,False,False
ECO11612,True,False,False,False,False,False,False,False,False,False
ECO11617,True,False,False,False,False,False,False,False,False,False
ECO11620,True,False,False,False,False,False,False,False,False,False
ECO11622,True,False,False,False,False,False,False,False,False,False
ECO11626,True,False,False,False,False,False,False,False,False,False
ECO11633,False,False,False,False,False,True,False,False,False,True
ECO11634,True,False,False,False,False,False,False,False,False,False
ECO11639,True,False,False,False,False,False,False,False,False,False
ECO11643,True,False,False,False,False,False,False,False,False,False
ECO11646,True,False,False,False,False,False,False,False,False,False
ECO11648,True,False,False,False,False,False,False,False,False,False
ECO11652,True,False,False,False,False,False,False,False,False,False
ECO11654,True,False,False,False,False,False,False,False,False,False
ECO11660,False,True,False,False,False,False,False,False,False,False
ECO11661,True,False,False,False,False,False,False,False,False,False
ECO11662,True,False,False,False,False,False,False,False,False,False
ECO11663,True,False,False,False,False,False,False,False,False,False
ECO11665,True,False,False,False,False,False,False,False,False,False
ECO11666,True,False,False,False,False,False,False,False,False,False
ECO11668,True,False,False,False,False,False,False,False,False,False
ECO11671,True,False,False,False,False,False,False,False,False,False
ECO11674,False,True,False,False,False,False,False,False,False,False
ECO11676,True,False,False,False,False,False,False,False,False,False
ECO11677,False,False,False,False,False,True,False,False,False,True
ECO11679,True,False,False,False,False,False,False,False,False,False
ECO11680,True,False,False,False,False,False,False,False,False,False
ECO11682,True,False,False,False,False,False,False,False,False,False
ECO11685,True,False,False,False,False,False,False,False,False,False
ECO11689,True,False,False,False,False,False,False,False,False,False
ECO11690,False,False,True,False,False,False,False,True,False,False
ECO11696,True,False,False,False,False,False,False,False,False,False
ECO11697,True,False,False,False,False,False,False,False,False,False
ECO11699,False,True,False,False,False,False,False,False,False,False
ECO11702,True,False,False,False,False,False,False,False,False,False
ECO11705,True,False,False,False,False,False,False,False,False,False
ECO11707,False,True,False,False,False,False,False,False,False,False
ECO11709,True,False,False,False,False,False,False,False,False,False
ECO11712,True,False,False,False,False,False,False,False,False,False
ECO11714,False,False,False,False,False,True,False,False,False,True
ECO11716,True,False,False,False,False,False,False,False,False,False
ECO11719,True,False,False,False,False,False,False,False,False,False
ECO11722,True,False,False,False,False,False,False,False,False,False
ECO11723,True,False,False,False,False,False,False,False,False,False
ECO11724,True,False,False,False,False,False,False,False,False,False
ECO11725,True,False,False,False,False,False,False,False,False,False
ECO11728,True,False,False,False,False,False,False,False,False,False
ECO11735,True,False,False,False,False,False,False,False,False,False
ECO11738,True,False,False,False,False,False,False,False,False,False
ECO11739,True,False,False,False,False,False,False,False,False,False
ECO11740,True,False,False,False,False,False,False,False,False,False
ECO11741,True,False,False,False,False,False,False,False,False,False
ECO11744,True,False,False,False,False,False,False,False,False,False
ECO11746,True,False,False,False,False,False,False,False,False,False
ECO11748,True,False,False,False,False,False,False,False,False,False
ECO11749,False,True,False,False,False,False,False,False,False,False
ECO11750,True,False,False,False,False,False,False,False,False,False
ECO11751,True,False,False,False,False,False,False,False,False,False
ECO11753,True,False,False,False,False,False,False,False,False,False
ECO11754,True,False,False,False,False,False,False,False,False,False
ECO11755,True,False,False,False,False,False,False,False,False,False
ECO11756,True,False,False,False,False,False,False,False,False,False
ECO11758,True,False,False,False,False,False,False,False,False,False
ECO11762,True,False,False,False,False,False,False,False,False,False
ECO11767,True,False,False,False,False,False,False,False,False,False
ECO11768,True,False,False,False,False,False,False,False,False,False
ECO11769,True,False,False,False,False,False,False,False,False,False
ECO11770,True,False,False,False,False,False,False,False,False,False
ECO11771,True,False,False,False,False,False,False,False,False,False
ECO11772,True,False,False,False,False,False,False,False,False,False
ECO11774,True,False,False,False,False,False,False,False,False,False
ECO11775,True,False,False,False,False,False,False,False,False,False
ECO11776,True,False,False,False,False,False,False,False,False,False
ECO11777,True,False,False,False,False,False,False,False,False,False
ECO11778,False,True,False,False,False,False,False,False,False,False
ECO11780,True,False,False,False,False,False,False,False,False,False
ECO11782,True,False,False,False,False,False,False,False,False,False
ECO11783,True,False,False,False,False,False,False,False,False,False
ECO11786,True,False,False,False,False,False,False,False,False,False
ECO11787,False,False,False,False,False,True,False,False,False,True
ECO11790,True,False,False,False,False,False,False,False,False,False
ECO11792,True,False,False,False,False,False,False,False,False,False
ECO11797,True,False,False,False,False,False,False,False,False,False
ECO11798,True,False,False,False,False,False,False,False,False,False
ECO11801,False,False,False,False,False,True,False,False,False,True
ECO11803,True,False,False,False,False,False,False,False,False,False
ECO11805,True,False,False,False,False,False,False,False,False,False
ECO11807,True,False,False,False,False,False,False,False,False,False
ECO11808,True,False,False,False,False,False,False,False,False,False
ECO11812,True,False,False,False,False,False,False,False,False,False
ECO11813,False,True,False,False,False,False,False,False,False,False
ECO11815,True,False,False,False,False,False,False,False,False,False
ECO11816,False,False,False,False,False,True,False,False,False,True
ECO11818,False,False,False,False,False,True,False,False,False,True
ECO11819,True,False,False,False,False,False,False,False,False,False
ECO11820,True,False,False,False,False,False,False,False,False,False
ECO11823,False,True,False,False,False,False,False,False,False,False
ECO11827,True,False,False,False,False,False,False,False,False,False
ECO11831,True,False,False,False,False,False,False,False,False,False
ECO11834,True,False,False,False,False,False,False,False,False,False
ECO11836,True,False,False,False,False,False,False,False,False,False
ECO11838,True,False,False,False,False,False,False,False,False,False
ECO11839,True,False,False,False,False,False,False,False,False,False
ECO11840,True,False,False,False,False,False,False,False,False,False
ECO11842,True,False,False,False,False,False,False,False,False,False
ECO11845,True,False,False,False,False,False,False,False,False,False
ECO11847,True,False,False,False,False,False,False,False,False,False
ECO11848,True,False,False,False,False,False,False,False,False,False
ECO11849,False,True,False,False,False,False,False,False,False,False
ECO11854,True,False,False,False,False,False,False,False,False,False
ECO11855,True,False,False,False,False,False,False,False,False,False
ECO11857,True,False,False,False,False,False,False,False,False,False
ECO11865,False,False,False,False,False,True,False,False,True,True
ECO11869,True,False,False,False,False,False,False,False,False,False
ECO11879,True,False,False,False,False,False,False,False,False,False
ECO11882,True,False,False,False,False,False,False,False,False,False
ECO11883,True,False,False,False,False,False,False,False,False,False
ECO11885,True,False,False,False,False,False,False,False,False,False
ECO11891,True,False,False,False,False,False,False,False,False,False
ECO11893,True,False,False,False,False,False,False,False,False,False
ECO11894,True,False,False,False,False,False,False,False,False,False
ECO11897,True,False,False,False,False,False,False,False,False,False
ECO11898,False,True,False,False,False,False,False,False,False,False
ECO11902,False,True,False,False,False,False,False,False,False,False
ECO11907,False,True,False,False,False,False,False,False,False,False
ECO11922,True,False,False,False,False,False,False,False,False,False
ECO11923,False,False,False,False,False,True,False,False,True,True
ECO11924,True,False,False,False,False,False,False,False,False,False
ECO11928,True,False,False,False,False,False,False,False,False,False
ECO11929,True,False,False,False,False,False,False,False,False,False
ECO11934,True,False,False,False,False,False,False,False,False,False
ECO11941,True,False,False,False,False,False,False,False,False,False
ECO11942,True,False,False,False,False,False,False,False,False,False
ECO11946,True,False,False,False,False,False,False,False,False,False
ECO11950,False,False,False,False,False,True,False,False,False,True
ECO11953,True,False,False,False,False,False,False,False,False,False
ECO11954,False,True,False,False,False,False,False,False,False,False
ECO11965,True,False,False,False,False,False,False,False,False,False
ECO11966,False,False,False,False,False,True,False,False,False,True
ECO11968,True,False,False,False,False,False,False,False,False,False
ECO11972,True,False,False,False,False,False,False,False,False,False
ECO11979,True,False,False,False,False,False,False,False,False,False
ECO11986,True,False,False,False,False,False,False,False,False,False
ECO11989,True,False,False,False,False,False,False,False,False,False
ECO11990,True,False,False,False,False,False,False,False,False,False
ECO11995,True,False,False,False,False,False,False,False,False,False
ECO11996,True,False,False,False,False,False,False,False,False,False
ECO11998,False,False,False,False,False,True,False,False,False,True
ECO11999,True,False,False,False,False,False,False,False,False,False
ECO12000,True,False,False,False,False,False,False,False,False,False
ECO12001,True,False,False,False,False,False,False,False,False,False
ECO12002,False,True,False,False,False,False,False,False,False,False
ECO12006,True,False,False,False,False,False,False,False,False,False
ECO12007,True,False,False,False,False,False,False,False,False,False
ECO12009,True,False,False,False,False,False,False,False,False,False
ECO12010,True,False,False,False,False,False,False,False,False,False
ECO12011,False,False,False,False,False,True,False,False,False,True
ECO12012,True,False,False,False,False,False,False,False,False,False
ECO12013,True,False,False,False,False,False,False,False,False,False
ECO12014,False,False,False,True,False,False,False,True,False,False
ECO12015,True,False,False,False,False,False,False,False,False,False
ECO12016,True,False,False,False,False,False,False,False,False,False
ECO12017,False,False,False,False,False,True,False,False,True,False
ECO12025,True,False,False,False,False,False,False,False,False,False
ECO12029,True,False,False,False,False,False,False,False,False,False
