#name     Ra     Dec
ECO04136 202.761 11.367  
ECO07916 202.766 11.026  
ECO11345 202.767 34.436  
ECO01563 202.776 32.315  
ECO09202 202.782 33.896  
ECO12086 202.783 36.131  
ECO02094 202.787  0.692  
ECO09119 202.788 32.782  
ECO06338 202.788  7.602  
ECO12062 202.788 36.190  
ECO01564 202.792 11.833  
ECO07749 202.797  7.227  
ECO00089 202.821  9.353  
ECO09087 202.823 32.169  
ECO07894 202.824 10.681  
ECO08978 202.828 30.605  
ECO01977 202.841 26.193  
ECO04137 202.841 10.726  
ECO04138 202.848  9.824  
ECO04139 202.853  9.958  
ECO07421 202.854  1.981  
ECO05171 202.858 11.038  
ECO12064 202.865 37.103  
ECO00692 202.873 17.745  
ECO09125 202.875 32.883  
ECO06339 202.890 34.263  
ECO02502 202.897 18.917  
ECO09194 202.905 33.740  
ECO04144 202.907 46.151  
ECO09591 202.910 40.193  
ECO11153 202.923 34.816  
ECO11980 202.927  7.475  
ECO11154 202.939  9.583  
ECO11979 202.950  7.449  
ECO04140 202.950 14.131  
ECO11155 202.952 14.276  
ECO04141 202.963 11.251  
ECO10845 202.977 11.807  
ECO11156 202.980 33.746  
ECO06340 202.984 31.033  
ECO01565 202.984 32.536  
ECO10846 202.987  3.118  
ECO12138 202.991 34.547  
ECO11963 202.994  6.961  
ECO07875 203.001 10.231  
ECO10259 203.008  5.537  
ECO10111 203.019  5.544  
ECO04145 203.020 17.049  
ECO10651 203.034  9.750  
ECO00977 203.040  7.401  
ECO04146 203.053  6.146  
ECO01978 203.059  7.889  
ECO04147 203.060 10.409  
ECO02731 203.066 17.835  
ECO07694 203.069  5.551  
ECO07615 203.071  4.280  
ECO11983 203.076  7.941  
ECO06341 203.079 14.183  
ECO11402 203.085 35.331  
ECO11982 203.090  7.456  
ECO12362 203.106  7.332  
ECO06343 203.108 33.512  
ECO04149 203.112 18.143  
ECO12091 203.113 36.846  
ECO04148 203.117  7.316  
ECO12573 203.119 18.045  
ECO04151 203.122 18.195  
ECO01979 203.127  7.717  
ECO02485 203.130 18.165  
ECO06342 203.130  4.802  
ECO04150 203.135  7.294  
ECO06344 203.135 13.933  
ECO01980 203.135 17.961  
ECO07236 203.137  0.061  
ECO01567 203.139 33.738  
