#name     Ra     Dec
ECO08859 183.825 28.632  
ECO12664 183.829 17.473  
ECO01847 183.830 21.492  
ECO01235 183.831 -0.361  
ECO07872 183.833 10.161  
ECO06778 183.834 -0.398  
ECO09663 183.835 42.242  
ECO09052 183.836 31.672  
ECO08796 183.838 28.180  
ECO01848 183.840 22.635  
ECO01849 183.842 23.994  
ECO12478 183.845 21.878  
ECO12259 183.846 26.885  
ECO03460 183.855 19.292  
ECO03461 183.855 23.948  
ECO11944 183.856 14.349  
ECO12383 183.858  7.774  
ECO08844 183.859 28.545  
ECO01436 183.870 34.184  
ECO11474 183.870 -0.500  
ECO05932 183.870 24.092  
ECO10336 183.872  9.828  
ECO10808 183.873  2.761  
ECO07225 183.878 -0.049  
ECO02447 183.882 24.729  
ECO09913 183.884 47.987  
ECO10608 183.892 24.003  
ECO03463 183.893 21.833  
ECO10210 183.895  1.286  
ECO03464 183.900 28.177  
ECO10924 183.900  5.871  
ECO03465 183.904 21.909  
ECO05930 183.905 28.170  
ECO03466 183.907 23.982  
ECO01437 183.926 14.410  
ECO02204 183.929 24.004  
ECO08420 183.939 24.070  
ECO08073 183.960 14.848  
ECO01850 183.963 24.007  
ECO02438 183.967 24.346  
ECO03467 183.969  0.400  
ECO00953 183.970 21.235  
ECO01178 183.974 23.947  
ECO03468 183.980 23.596  
ECO05933 183.985 40.926  
ECO02415 183.988 23.868  
ECO03469 183.990  3.306  
ECO00786 183.994  2.039  
ECO01851 183.995 17.630  
ECO00144 184.029 14.210  
ECO07125 184.047 33.443  
ECO11068 184.066 27.823  
ECO01438 184.074 30.417  
ECO11411 184.077 26.765  
ECO03470 184.089 10.804  
ECO08047 184.091 14.077  
ECO09883 184.105 47.261  
ECO10965 184.106 12.578  
ECO03471 184.110 47.026  
ECO09979 184.111 10.895  
ECO05935 184.134 29.823  
ECO00787 184.139  3.522  
ECO03472 184.140 33.522  
ECO05934 184.142 33.450  
ECO00788 184.148 -0.710  
ECO03474 184.162 33.561  
ECO02216 184.162 24.370  
ECO01439 184.164 14.260  
ECO07889 184.167 10.654  
ECO08044 184.170 14.056  
ECO08055 184.171 14.316  
ECO03475 184.177 14.278  
ECO02228 184.185 25.692  
ECO00206 184.187 26.124  
ECO09896 184.190 47.545  
ECO09187 184.191 33.699  
ECO03476 184.203 47.439  
ECO05936 184.205 30.270  
ECO05937 184.206 39.188  
ECO00205 184.229 25.775  
ECO05938 184.231 23.958  
ECO08418 184.264 24.040  
ECO03477 184.272 42.948  
ECO09605 184.276 40.599  
ECO09888 184.306 47.347  
ECO01440 184.308 43.315  
ECO03478 184.319 12.795  
ECO03479 184.322 16.372  
ECO09856 184.334 46.635  
ECO05940 184.339  2.580  
ECO11069 184.342 26.624  
ECO12112 184.349 33.886  
ECO12385 184.351  7.041  
ECO00790 184.355 13.437  
ECO03480 184.358 46.567  
ECO02416 184.361 23.904  
ECO03481 184.370 46.827  
ECO01852 184.371 24.486  
ECO10209 184.372  1.199  
ECO01441 184.373 13.388  
ECO01442 184.379 10.227  
ECO09751 184.387 43.757  
ECO11071 184.388 26.398  
ECO00791 184.400  6.578  
ECO11836 184.407 16.728  
ECO09593 184.419 40.328  
ECO10474 184.428 13.380  
ECO00792 184.429 28.202  
ECO09878 184.429 47.082  
ECO03482 184.434 13.171  
ECO03483 184.445 10.845  
ECO00028 184.446  4.783  
ECO09541 184.451 39.175  
ECO10966 184.465 47.204  
ECO05057 184.467 -0.907  
ECO00793 184.478 -0.745  
ECO03486 184.482  5.870  
ECO02470 184.488 25.076  
ECO03487 184.492  7.274  
ECO03488 184.492  7.186  
ECO12663 184.502 18.496  
ECO02239 184.508 26.081  
ECO07397 184.509  1.795  
ECO11323 184.514 -0.913  
ECO03489 184.520 15.966  
ECO11420 184.521 27.012  
ECO02229 184.525 25.711  
ECO05941 184.529 10.896  
ECO03490 184.534  6.140  
ECO03491 184.535 24.688  
ECO12200 184.536 31.021  
ECO05942 184.540 10.949  
ECO12405 184.545  8.322  
ECO05943 184.550  7.660  
ECO03492 184.553 44.173  
ECO02472 184.560 25.618  
ECO05944 184.561 10.354  
ECO00049 184.566 11.227  
ECO01172 184.570  0.552  
ECO00795 184.585 47.131  
ECO02448 184.586 24.585  
ECO03493 184.589 25.217  
ECO05945 184.590 12.864  
ECO03494 184.610 29.813  
ECO09737 184.622 43.533  
ECO01443 184.624 12.802  
ECO08846 184.624 28.565  
ECO10254 184.625  4.307  
ECO07228 184.627  0.013  
ECO05946 184.630 16.249  
ECO02483 184.632 25.999  
ECO02169 184.648 20.696  
ECO01853 184.652 16.974  
ECO12642 184.660 16.292  
ECO05947 184.663 45.785  
ECO11421 184.665 28.738  
ECO05124 184.665 43.539  
ECO02316 184.706 23.289  
ECO05951 184.710 12.898  
ECO07012 184.710 12.996  
ECO03496 184.723  3.014  
ECO10119 184.723  2.992  
ECO05948 184.728 12.470  
ECO03497 184.734  8.962  
ECO03499 184.738 43.612  
ECO03498 184.739  6.184  
ECO00775 184.739  2.991  
ECO05949 184.743 24.186  
ECO00508 184.749 48.871  
ECO10475 184.753 12.890  
ECO07014 184.757 12.928  
ECO10552 184.758 12.929  
ECO08862 184.770 28.656  
ECO02296 184.771 22.333  
ECO05952 184.773 27.299  
ECO03500 184.777  5.726  
ECO11072 184.778 27.786  
ECO02223 184.791 25.297  
ECO05953 184.791 19.274  
ECO00058 184.793  9.814  
ECO03503 184.801 49.355  
ECO03501 184.802  6.382  
ECO02230 184.802 25.715  
ECO03502 184.806 22.431  
ECO02449 184.807 24.683  
ECO05955 184.814 25.930  
ECO07297 184.817  0.648  
ECO05954 184.823  5.876  
ECO06779 184.827 43.237  
ECO00489 184.831 41.538  
ECO02302 184.837 22.325  
ECO02235 184.840 25.769  
ECO01854 184.848 25.051  
ECO05956 184.850 -0.638  
ECO07293 184.855  0.631  
ECO02459 184.858 25.038  
ECO03504 184.870  7.798  
ECO02487 184.871 25.899  
ECO06993 184.872 10.340  
ECO01856 184.875 25.743  
ECO03507 184.884 49.816  
ECO03505 184.887  9.414  
ECO01857 184.890 24.905  
ECO02479 184.892 25.586  
ECO01858 184.897 24.193  
ECO07351 184.898  1.217  
ECO02360 184.912 22.153  
ECO06994 184.914 13.479  
ECO03508 184.934  9.149  
ECO09547 184.937 39.246  
ECO02240 184.944 26.075  
ECO09189 184.945 33.707  
ECO00079 184.953 26.286  
ECO01191 184.960 13.432  
ECO03509 184.962  6.992  
ECO01444 184.965  8.548  
ECO07811 184.970  8.938  
ECO09556 184.974 39.466  
ECO03510 184.993 25.772  
ECO03511 185.006  8.608  
ECO07838 185.013  9.475  
ECO09132 185.013 33.029  
ECO01859 185.037 25.586  
ECO03512 185.042  8.645  
ECO01445 185.057  8.686  
ECO05958 185.061 12.865  
ECO05957 185.066 33.661  
ECO00002 185.078  8.533  
ECO07174 185.083 -0.849  
ECO02480 185.089 25.600  
ECO03513 185.090  5.386  
ECO12416 185.090 39.685  
ECO05959 185.099 39.238  
ECO03515 185.100 25.561  
ECO03514 185.101  5.573  
ECO03516 185.111  9.424  
ECO03518 185.115 31.172  
ECO12356 185.116  7.504  
ECO09930 185.117 48.447  
ECO02481 185.125 25.515  
