#name     Ra     Dec
ECO02287 179.267 22.313  
ECO05151 179.274 11.898  
ECO03199 179.285 30.392  
ECO11051 179.293 28.887  
ECO08040 179.294 13.986  
ECO08787 179.323 28.119  
ECO05798 179.324 26.517  
ECO05144 179.325 11.656  
ECO11052 179.330 16.267  
ECO03200 179.332 36.416  
ECO02376 179.335 22.162  
ECO11638 179.337 25.195  
ECO03201 179.348  4.543  
ECO05799 179.350 41.625  
ECO03202 179.351 27.878  
ECO07912 179.360 10.942  
ECO05800 179.361 25.233  
ECO09831 179.362 45.970  
ECO03203 179.369 31.084  
ECO11639 179.377 32.334  
ECO02352 179.380 21.226  
ECO12147 179.382 32.342  
ECO01766 179.383 21.863  
ECO09218 179.387 34.145  
ECO09953 179.392 49.692  
ECO10691 179.396  4.556  
ECO08897 179.399 29.237  
ECO03204 179.404 32.278  
ECO03205 179.408 25.241  
ECO05129 179.428 13.397  
ECO03206 179.434 32.294  
ECO03207 179.442 14.298  
ECO01767 179.443 21.067  
ECO02378 179.448 22.020  
ECO01341 179.451 12.038  
ECO03208 179.451 25.271  
ECO03210 179.464 27.869  
ECO03211 179.465 29.039  
ECO01342 179.467 25.048  
ECO02314 179.472 23.225  
ECO10586 179.474 28.655  
ECO12562 179.485 25.068  
ECO03212 179.488 25.144  
ECO03213 179.496 23.125  
ECO03214 179.497 23.202  
ECO02720 179.501 18.569  
ECO03215 179.517 21.248  
ECO03216 179.522 27.879  
ECO02632 179.531 20.838  
ECO08630 179.531 26.523  
ECO00945 179.540 25.163  
ECO08625 179.542 26.453  
ECO03217 179.542 25.122  
ECO09142 179.546 33.265  
ECO11053 179.559 26.309  
ECO02280 179.562 21.900  
ECO12451 179.569 24.316  
ECO03218 179.571 28.192  
ECO07819 179.573  9.074  
ECO01768 179.579 21.860  
ECO12069 179.596 36.813  
ECO07849 179.597  9.568  
ECO05131 179.598 44.230  
ECO05801 179.606 25.098  
ECO00128 179.612 27.076  
ECO03219 179.615 10.021  
ECO05150 179.619 43.076  
ECO08083 179.620 15.217  
ECO03221 179.621 27.529  
ECO01343 179.622 40.444  
ECO03222 179.649 16.177  
ECO03223 179.651 18.863  
ECO01344 179.656 15.226  
ECO03224 179.670 25.316  
ECO07197 179.671 -0.597  
ECO12510 179.676 21.234  
ECO03225 179.678 25.036  
ECO05158 179.681 12.848  
ECO11417 179.689 26.901  
ECO03226 179.691 27.453  
ECO03227 179.696 15.716  
ECO00946 179.698 25.037  
ECO10137 179.703 45.677  
ECO02098 179.717 20.975  
ECO01769 179.723 20.962  
ECO00636 179.734 31.420  
ECO00579 179.746 29.193  
ECO03228 179.754 25.223  
ECO03229 179.760 21.808  
ECO05802 179.773 24.989  
ECO09820 179.773 45.820  
ECO00947 179.776 24.472  
ECO11934 179.780  8.124  
ECO11054 179.781 26.608  
ECO10462 179.783 44.753  
ECO03230 179.792 37.792  
ECO03232 179.803 30.731  
ECO03233 179.803 -0.524  
ECO03234 179.813 34.578  
ECO05803 179.821 34.596  
ECO02840 179.827 20.137  
ECO11551 179.838 34.508  
ECO08263 179.839 21.091  
ECO12557 179.844 24.497  
ECO09730 179.854 43.496  
ECO00344 179.857 30.215  
ECO03235 179.862 17.757  
ECO05804 179.865 21.011  
ECO12534 179.879 22.531  
ECO03236 179.888  6.848  
ECO12511 179.895 21.265  
ECO03237 179.901 21.248  
ECO12536 179.903 22.442  
ECO11679 179.909 14.459  
ECO05805 179.917 26.546  
ECO07812 179.923  8.948  
ECO03238 179.957 30.844  
ECO03239 179.966 26.301  
ECO12491 179.978 22.718  
ECO03240 179.984 -0.548  
ECO12522 179.985 22.191  
ECO02691 179.994 17.896  
ECO10789 179.997  5.491  
ECO05806 180.015 30.315  
ECO11932 180.019  8.196  
ECO12516 180.022 21.647  
ECO12350 180.024  7.109  
ECO03242 180.046  7.095  
ECO00491 180.063 26.496  
ECO05807 180.075  0.295  
ECO12355 180.079  7.571  
ECO12454 180.090 24.759  
ECO01400 180.111  1.669  
ECO02713 180.117 17.727  
ECO11833 180.130  8.864  
ECO10790 180.132  9.534  
ECO02822 180.133 19.800  
ECO05808 180.148 18.020  
ECO00294 180.153  2.147  
ECO05810 180.160 44.407  
ECO12529 180.172 21.360  
ECO10920 180.174 41.698  
ECO02715 180.179 17.831  
ECO03243 180.183 24.856  
ECO09276 180.188 35.254  
ECO03244 180.193 10.573  
ECO12538 180.197 22.435  
ECO05811 180.205 15.451  
ECO02714 180.210 17.655  
ECO07866 180.211 10.092  
ECO00378 180.224 15.251  
ECO08132 180.225 17.895  
ECO09475 180.230 38.349  
ECO08089 180.231 15.373  
ECO07437 180.245  2.104  
ECO11931 180.245  8.257  
ECO08070 180.253 14.806  
ECO05813 180.266 30.844  
ECO03245 180.271  0.114  
ECO11949 180.283 15.398  
ECO02615 180.284 20.405  
ECO05812 180.285  6.117  
ECO00398 180.295 15.626  
ECO10172 180.305  2.050  
ECO06774 180.322 31.278  
ECO00948 180.326 20.197  
ECO03246 180.327 17.534  
ECO03247 180.329  9.165  
ECO07480 180.335  2.524  
ECO10253 180.337  5.175  
ECO09212 180.340 34.072  
ECO07413 180.346  1.926  
ECO05160 180.350 13.311  
ECO02711 180.364 17.845  
ECO01771 180.366 20.310  
ECO03248 180.366 -0.718  
ECO07171 180.368 -0.892  
ECO11445 180.370 46.733  
ECO00675 180.379 22.077  
ECO07360 180.382  1.296  
ECO02170 180.388 21.085  
ECO00701 180.392 21.008  
ECO00751 180.395 16.212  
ECO00949 180.397 22.593  
ECO01345 180.397  4.593  
ECO02633 180.398 20.781  
ECO08260 180.414 21.057  
ECO12555 180.421 25.089  
ECO03249 180.421  4.770  
ECO08222 180.425 20.405  
ECO01772 180.427 21.024  
ECO03250 180.428  6.450  
ECO03252 180.435 17.899  
ECO03253 180.437 20.329  
ECO02567 180.441 19.309  
ECO05814 180.448 21.085  
ECO05815 180.452 17.418  
ECO00778 180.452 29.955  
ECO03254 180.458 16.530  
ECO00677 180.461 23.292  
ECO07193 180.462 -0.655  
ECO12394 180.467  8.486  
ECO03255 180.470 22.531  
ECO08208 180.472 20.188  
ECO03256 180.481 20.748  
ECO09815 180.486 45.677  
ECO08239 180.487 20.625  
ECO09180 180.492 33.637  
ECO08095 180.498 15.417  
ECO02672 180.499 16.708  
ECO02841 180.508 20.265  
ECO06643 180.512 33.620  
ECO03257 180.513 29.848  
ECO05816 180.520 17.913  
ECO05817 180.523  1.526  
ECO03258 180.523 17.823  
ECO01773 180.529 17.768  
ECO00745 180.533 20.494  
ECO01402 180.535 36.747  
ECO05818 180.535 17.690  
ECO08237 180.539 20.578  
ECO10186 180.540  3.311  
ECO08996 180.545 30.952  
ECO12452 180.569 24.375  
ECO07644 180.574  4.716  
ECO10791 180.576  6.044  
ECO07119 180.583 41.082  
ECO08104 180.589 15.777  
ECO03259 180.594 29.861  
ECO03260 180.596  4.330  
ECO03261 180.600 14.844  
ECO03264 180.605 29.471  
ECO03265 180.610 23.819  
ECO00779 180.614 40.820  
ECO07455 180.620  2.289  
ECO08211 180.621 20.224  
ECO09946 180.622 49.460  
ECO03266 180.623 -0.213  
ECO10251 180.628  4.405  
ECO09175 180.631 33.541  
ECO12552 180.631 23.839  
ECO11055 180.634 29.244  
ECO07209 180.635 -0.389  
ECO07392 180.636  1.749  
ECO12150 180.641 33.215  
ECO06733 180.641 20.816  
ECO05073 180.642  1.861  
ECO02607 180.647 20.411  
ECO08233 180.650 20.545  
ECO01774 180.650 20.382  
ECO00048 180.652  4.550  
ECO03267 180.652 41.054  
ECO03268 180.656 21.159  
ECO10587 180.658 20.103  
ECO01775 180.658 20.717  
ECO02676 180.665 16.402  
ECO00139 180.671  8.158  
ECO02164 180.676 21.091  
ECO03269 180.678  1.952  
ECO00287 180.679  1.526  
ECO10921 180.681 12.958  
ECO10463 180.692 46.159  
ECO11872 180.693 22.334  
ECO10588 180.695 20.164  
ECO00950 180.697 23.748  
ECO01776 180.699 23.894  
ECO08253 180.702 20.815  
ECO08266 180.702 21.146  
ECO01777 180.707 16.593  
ECO03270 180.708 39.434  
ECO03271 180.709 18.015  
ECO03272 180.711 48.636  
ECO10589 180.716 20.726  
ECO01177 180.717 20.219  
ECO12530 180.725 21.645  
ECO03273 180.728  5.613  
ECO08210 180.730 20.202  
ECO03275 180.732  4.234  
ECO07442 180.739  2.135  
ECO03276 180.741  4.846  
ECO01403 180.743  7.607  
ECO02596 180.744 20.085  
ECO01778 180.746 19.900  
ECO05819 180.751 39.426  
ECO07504 180.754  2.836  
ECO10252 180.758  4.119  
ECO01779 180.760 20.894  
ECO01230 180.773 13.470  
ECO09768 180.773 44.152  
ECO08081 180.778 15.165  
ECO05821 180.779 20.805  
ECO11692 180.794 16.459  
ECO03277 180.798 19.729  
ECO09480 180.804 38.394  
ECO08097 180.804 15.451  
ECO03278 180.805  1.951  
ECO00743 180.807 19.965  
ECO10058 180.813 24.796  
ECO08240 180.823 20.637  
ECO12616 180.827 20.936  
ECO01404 180.832  8.217  
ECO03279 180.835 16.510  
ECO12498 180.839 23.285  
ECO01405 180.840 33.207  
ECO03280 180.840 29.420  
ECO12492 180.841 22.735  
ECO00632 180.845  4.230  
ECO02823 180.848 19.774  
ECO03281 180.848 20.022  
ECO03282 180.852 38.813  
ECO12524 180.855 22.203  
ECO10591 180.855 20.242  
ECO08059 180.856 14.470  
ECO03283 180.863 22.210  
ECO11803 180.864 16.486  
ECO01094 180.866 22.038  
ECO05822 180.870  1.976  
ECO05823 180.873  1.229  
ECO03284 180.880 17.150  
ECO10250 180.881  4.168  
ECO07560 180.884  3.398  
ECO07398 180.886  1.803  
ECO12074 180.888 36.933  
ECO07446 180.894  2.179  
ECO00292 180.900  2.050  
ECO03286 180.900  8.388  
ECO10116 180.901  3.756  
ECO07487 180.904  2.631  
ECO03287 180.907  2.047  
ECO02837 180.908 20.253  
ECO10192 180.913  3.646  
ECO10792 180.913  4.440  
ECO02605 180.920 20.396  
ECO07370 180.926  1.457  
ECO05824 180.935  1.836  
ECO03288 180.936  1.695  
ECO02592 180.938 20.106  
ECO09757 180.942 43.985  
ECO01781 180.945 20.511  
ECO05825 180.948  2.017  
ECO01782 180.949 20.351  
ECO08225 180.951 20.416  
ECO03289 180.953  4.222  
ECO02838 180.954 20.202  
ECO03290 180.955  3.548  
ECO11834 180.958 29.715  
ECO05826 180.964 20.053  
ECO02606 180.965 20.568  
ECO02610 180.965 20.395  
ECO00291 180.967  1.836  
ECO02834 180.969 20.208  
ECO03291 180.974 25.434  
ECO03292 180.976  1.891  
ECO01783 180.976 20.401  
ECO07447 180.978  2.181  
ECO10068 180.983 20.431  
ECO03293 180.983  7.297  
ECO12544 180.984 22.980  
ECO02835 180.984 20.218  
ECO09013 180.985 31.109  
ECO12607 180.987 20.087  
ECO05120 180.989 12.691  
ECO07420 180.990  1.961  
ECO05828 180.991 20.312  
ECO00678 180.995 23.461  
ECO03294 180.998  1.411  
ECO02836 180.998 20.322  
ECO05829 181.001 49.113  
ECO12493 181.001 22.864  
ECO01033 181.001 11.840  
ECO00674 181.002 22.125  
ECO05830 181.004 20.337  
ECO03295 181.006 20.233  
ECO05155 181.012 11.476  
ECO05827 181.018  6.908  
ECO01784 181.019 19.964  
