#name     Ra     Dec
ECO09373 194.904 36.696  
ECO02082 194.904 28.018  
ECO06678 194.906 27.336  
ECO06161 194.906 28.166  
ECO06920 194.907 27.777  
ECO12013 194.908 14.886  
ECO11586 194.908 28.001  
ECO10276 194.908  4.976  
ECO00962 194.909  6.446  
ECO06162 194.909 27.987  
ECO03824 194.913 28.896  
ECO01228 194.914 27.999  
ECO03825 194.915 28.927  
ECO11588 194.916 27.577  
ECO06166 194.917 27.855  
ECO06163 194.917 28.631  
ECO11300 194.921 36.764  
ECO06680 194.922 27.660  
ECO06164 194.926 27.925  
ECO01214 194.932 27.939  
ECO11481 194.932 27.995  
ECO06165 194.934 27.958  
ECO06919 194.934 27.868  
ECO03826 194.935 27.913  
ECO01918 194.936 27.890  
ECO03828 194.939 32.045  
ECO08939 194.941 29.896  
ECO03827 194.947 21.813  
ECO00963 194.949 28.098  
ECO11536 194.952  5.000  
ECO01212 194.952 27.983  
ECO08684 194.955 26.974  
ECO10830 194.956  4.966  
ECO01504 194.959 27.913  
ECO06918 194.960 28.144  
ECO07606 194.986  4.155  
ECO06916 194.990 28.065  
ECO03829 194.990 28.246  
ECO00026 194.998 27.941  
ECO01227 195.000 27.989  
ECO06167 195.004 27.945  
ECO08940 195.005 29.904  
ECO08679 195.005 26.956  
ECO03831 195.009 33.437  
ECO03830 195.015 26.898  
ECO00816 195.016 27.965  
ECO11568 195.018 28.155  
ECO01213 195.018 28.157  
ECO12167 195.018 28.604  
ECO08692 195.019 27.032  
ECO03832 195.020 27.987  
ECO07275 195.020  0.453  
ECO06172 195.023 28.024  
ECO06168 195.023 27.808  
ECO01919 195.026 28.252  
ECO06169 195.026 27.776  
ECO06170 195.026 28.004  
ECO12173 195.027 29.463  
ECO00964 195.031 27.958  
ECO03833 195.033 27.977  
ECO06173 195.033 28.079  
ECO01505 195.034 33.438  
ECO06915 195.036 28.160  
ECO06174 195.038 27.867  
ECO06175 195.038 28.170  
ECO08772 195.043 27.959  
ECO01921 195.044 26.461  
ECO06681 195.044 27.595  
ECO00640 195.045 29.466  
