#name     Ra     Dec
ECO03753 193.718 35.394  
ECO01901 193.720 26.576  
ECO06113 193.724 28.417  
ECO11602 193.731 29.012  
ECO00811 193.732 28.067  
ECO08791 193.736 28.126  
ECO08811 193.741 28.308  
ECO11340 193.747 37.735  
ECO01902 193.752 27.194  
ECO09961 193.753 34.882  
ECO08733 193.753 27.483  
ECO03754 193.762  8.066  
ECO06723 193.771 26.724  
ECO06114 193.775 39.222  
ECO10005 193.776 39.468  
ECO10045 193.781 30.513  
ECO11664 193.788 39.203  
ECO03755 193.793  7.918  
ECO08750 193.808 27.709  
ECO08603 193.812 26.250  
ECO03756 193.815  2.896  
ECO12290 193.830 27.925  
ECO08767 193.833 27.866  
ECO08663 193.835 26.800  
ECO07978 193.835 12.814  
ECO08700 193.837 27.150  
ECO01903 193.837 27.669  
ECO05056 193.844 28.468  
ECO03757 193.848  7.910  
ECO01029 193.851 26.861  
ECO03759 193.855 27.798  
ECO12267 193.861 27.604  
ECO08727 193.863 27.423  
ECO03761 193.866 27.656  
ECO00163 193.867 15.882  
ECO06115 193.867 27.950  
ECO03762 193.871 27.521  
ECO07131 193.878 27.544  
ECO07513 193.886  2.940  
ECO03760 193.890  8.240  
ECO11506 193.892 27.842  
ECO10633 193.894 32.206  
ECO08754 193.899 27.767  
ECO00812 193.903 26.564  
ECO06117 193.904 -0.884  
ECO08673 193.904 26.912  
ECO00552 193.904 35.340  
ECO08643 193.906 26.642  
ECO03763 193.923 27.251  
ECO09974 193.934 27.716  
ECO12239 193.939 27.796  
ECO01222 193.946 28.143  
ECO06832 193.954 27.906  
ECO10829 193.955 43.991  
ECO11355 193.956 27.752  
ECO00129 193.957 27.089  
ECO02476 193.968 25.183  
ECO09759 193.968 43.999  
ECO12448 193.976 23.803  
ECO12268 193.985 27.610  
ECO07422 193.987  1.986  
ECO06833 193.989 27.905  
ECO08823 193.993 28.407  
ECO12247 194.000 28.187  
ECO06834 194.006 28.038  
ECO09975 194.007 26.757  
ECO11352 194.008 26.921  
ECO06835 194.012 28.048  
ECO10634 194.015 28.435  
ECO08701 194.016 27.150  
ECO00084 194.018 27.285  
