#name     Ra     Dec
ECO06819 149.447 10.027  
ECO00041 149.448  4.521  
ECO06808 149.449 15.126  
ECO00527 149.471 22.123  
ECO06829 149.486 10.432  
ECO09444 149.497 37.696  
ECO05417 149.499 32.240  
ECO10955 149.503 11.592  
ECO01920 149.504 35.341  
ECO06840 149.529 10.360  
ECO07922 149.530 11.229  
ECO02759 149.530 13.780  
ECO08330 149.540 22.622  
ECO10906 149.568 10.653  
ECO05092 149.600 10.363  
ECO08601 149.615 26.247  
ECO10410 149.618 11.303  
ECO09969 149.627 10.183  
ECO08864 149.644 28.667  
ECO06862 149.651 13.255  
ECO06751 149.659 28.871  
ECO06851 149.667 28.878  
ECO05418 149.674  5.265  
ECO06982 149.693 31.486  
ECO06884 149.697 11.389  
ECO01253 149.699 34.786  
ECO06766 149.708  0.836  
ECO06874 149.721 31.620  
ECO06895 149.723 15.380  
ECO05181 149.725 18.619  
ECO11428 149.726 18.668  
ECO06906 149.735 14.419  
ECO08308 149.736 21.844  
ECO07879 149.748 10.379  
ECO08491 149.750 25.103  
ECO00630 149.770 30.474  
ECO06917 149.771 10.361  
ECO08145 149.772 18.654  
ECO09105 149.781 32.520  
ECO08409 149.797 23.843  
ECO12053 149.810 35.326  
ECO01042 149.817  3.314  
ECO08128 149.821 17.744  
ECO05419 149.827 36.721  
ECO07999 149.842 13.361  
ECO09470 149.860 38.290  
ECO00596 149.882 31.687  
ECO01931 149.886 29.357  
ECO06635 149.889 43.660  
ECO05420 149.902 34.320  
ECO10230 149.918  3.293  
ECO01254 149.921 31.685  
ECO06928 149.922 35.393  
ECO08244 149.926 20.729  
ECO06949 149.931 11.661  
ECO06939 149.934 12.989  
ECO11367 149.949 19.594  
ECO10411 149.958 13.027  
ECO10908 149.964 38.653  
ECO05421 149.968 37.909  
ECO05422 149.968 45.283  
ECO05424 149.973 45.273  
ECO05423 149.988 29.289  
ECO01941 150.001 12.935  
ECO07083 150.002 35.352  
ECO11727 150.027 34.172  
ECO06958 150.027 38.172  
ECO01175 150.050  9.649  
ECO08466 150.068 24.814  
ECO06968 150.087 11.336  
ECO06980 150.108 12.871  
ECO09479 150.117 38.394  
ECO09365 150.126 36.571  
ECO01084 150.130 35.158  
ECO06991 150.133  4.407  
ECO00598 150.147 33.938  
ECO08297 150.157 21.603  
ECO07533 150.158  3.127  
ECO11789 150.165 11.947  
ECO00216 150.176 15.606  
ECO10909 150.181 43.134  
ECO07024 150.188  4.734  
ECO07979 150.210 12.837  
ECO07364 150.210  1.336  
ECO07002 150.215 22.314  
ECO10738 150.230 12.981  
ECO07013 150.263 36.619  
ECO07046 150.264  4.619  
ECO02152 150.271 14.948  
ECO10995 150.276 22.302  
ECO01654 150.284 13.526  
ECO07035 150.285 22.406  
ECO11729 150.291 22.402  
ECO09395 150.291 37.105  
ECO10739 150.309 38.679  
ECO09086 150.310 32.167  
ECO06636 150.375 43.218  
ECO07057 150.380 37.204  
ECO10996 150.395 19.967  
ECO07068 150.396 12.765  
ECO11798 150.399 21.608  
ECO02761 150.403 13.750  
ECO11671 150.406 39.627  
ECO07942 150.414 11.845  
ECO07079 150.419 10.756  
ECO09396 150.420 37.128  
ECO10740 150.427 10.637  
ECO09968 150.428 11.555  
ECO01255 150.432  9.004  
ECO00406 150.434 43.752  
ECO08142 150.436 18.410  
ECO02748 150.452 13.776  
ECO07729 150.483  6.300  
ECO08342 150.486 22.752  
ECO10565 150.500 11.720  
ECO09124 150.502 32.882  
ECO10741 150.518 12.364  
ECO07102 150.530  3.058  
ECO01137 150.543 10.804  
ECO07427 150.547  2.022  
ECO02136 150.553 13.734  
ECO07113 150.557 13.697  
ECO05428 150.558 11.689  
ECO00063 150.563 25.926  
ECO05425 150.563 34.328  
ECO12110 150.564 30.725  
ECO07091 150.565 33.857  
ECO05426 150.568 19.216  
ECO07124 150.572 13.587  
ECO10412 150.592 37.385  
ECO05429 150.595 36.783  
ECO08005 150.600 13.432  
ECO09461 150.602 38.129  
