#name     Ra     Dec
ECO11177 207.744  7.494  
ECO11178 207.747 13.938  
ECO04327 207.751 36.954  
ECO09267 207.751 35.124  
ECO06419 207.753 24.091  
ECO04320 207.754 13.773  
ECO04318 207.759 -0.154  
ECO00121 207.764 13.983  
ECO06420 207.776  8.344  
ECO02642 207.786 17.012  
ECO04323 207.788  8.482  
ECO04322 207.794  4.362  
ECO09810 207.807 45.586  
ECO07151 207.824 14.109  
ECO07739 207.831  6.938  
ECO01592 207.841 38.312  
ECO09169 207.851 33.509  
ECO11179 207.854 10.177  
ECO06421 207.856 40.213  
ECO09392 207.863 37.017  
ECO04328 207.879 14.092  
ECO00090 207.882 14.045  
ECO04329 207.887 14.111  
ECO07695 207.910  5.560  
ECO11181 207.911 14.343  
ECO11182 207.926 35.047  
ECO10653 207.928  7.371  
ECO07767 207.952  7.688  
ECO08071 207.959 14.845  
ECO02643 207.971 16.951  
ECO10223 207.976  2.296  
ECO10173 207.978  2.438  
ECO04330 207.989  2.003  
ECO10123 207.999  2.470  
ECO07762 208.014  7.621  
ECO06422 208.017  3.369  
ECO00123 208.026 14.130  
ECO04336 208.028 38.067  
ECO04333 208.033 16.970  
ECO04332 208.035 14.116  
ECO10860 208.041  3.637  
ECO04331 208.042  2.325  
ECO06424 208.048 14.000  
ECO07152 208.048  2.315  
ECO06425 208.051  2.404  
ECO00304 208.052  3.655  
ECO02640 208.054 16.520  
ECO06426 208.061  2.359  
ECO00091 208.076  6.920  
ECO04335 208.080 14.272  
ECO02647 208.085 16.965  
ECO04334 208.085  7.799  
ECO11654 208.089 38.196  
ECO06427 208.095  2.346  
ECO07237 208.101  0.089  
ECO09563 208.104 39.558  
ECO02011 208.110 19.860  
ECO04338 208.111 14.091  
ECO08045 208.128 14.076  
ECO04342 208.133 37.818  
ECO02624 208.140 18.975  
ECO12433 208.146 38.705  
ECO04339 208.149  0.818  
ECO06428 208.161  3.464  
ECO11391 208.167 13.997  
ECO07153 208.184  0.803  
ECO04340 208.185  0.130  
ECO08041 208.189 14.014  
ECO08076 208.193 14.993  
ECO00092 208.195  8.598  
ECO10217 208.200  1.963  
ECO01174 208.202  0.800  
ECO01105 208.208  7.257  
ECO04341 208.209  2.263  
ECO00093 208.219 14.208  
ECO09441 208.222 37.689  
ECO04343 208.235  2.814  
ECO06429 208.243 39.719  
ECO06430 208.245 37.363  
ECO06431 208.254 14.953  
ECO04346 208.258 39.581  
ECO10943 208.261 12.553  
ECO04344 208.273 15.845  
ECO07273 208.279  0.442  
ECO11815 208.290  4.961  
ECO04348 208.305 37.883  
ECO04345 208.309  0.447  
ECO04349 208.309 38.227  
ECO00857 208.310  3.898  
ECO09368 208.311 36.637  
ECO09411 208.338 37.402  
ECO11183 208.343 29.993  
ECO04352 208.362 40.302  
ECO04351 208.365 37.914  
ECO12645 208.384 17.096  
ECO07728 208.395  6.284  
ECO09413 208.396 37.437  
ECO09970 208.405  8.353  
ECO04350 208.425  3.378  
ECO01593 208.428 37.485  
ECO08010 208.457 13.579  
ECO11184 208.462 14.324  
ECO07860 208.471  9.803  
ECO12520 208.472 20.383  
ECO01063 208.498 39.715  
ECO12646 208.498 17.157  
ECO02661 208.500 17.159  
ECO06432 208.512 37.381  
ECO12031 208.516 37.417  
ECO04353 208.516  3.951  
ECO04355 208.516 39.985  
ECO04354 208.519 13.594  
ECO06433 208.526  5.356  
ECO01595 208.529 37.653  
ECO09613 208.532 40.817  
ECO11185 208.535 13.579  
ECO11754 208.537  9.413  
ECO10861 208.542  3.773  
ECO07774 208.565  7.968  
ECO11988 208.579  8.419  
ECO12109 208.580 31.788  
ECO08917 208.608 29.550  
ECO11986 208.611  8.394  
ECO04358 208.630 15.044  
ECO09424 208.644 37.522  
ECO01064 208.647 38.449  
ECO11390 208.661 13.865  
ECO07793 208.662  8.341  
ECO10654 208.662  5.768  
ECO01080 208.667  9.252  
ECO02637 208.697 15.501  
ECO07436 208.736  2.096  
ECO01096 208.753 37.683  
ECO04359 208.753 11.360  
ECO10184 208.771  3.296  
ECO12118 208.772 32.293  
ECO04361 208.783 40.167  
