#name     Ra     Dec
ECO08314 222.285 22.104  
ECO04817 222.298 38.414  
ECO08371 222.313 23.334  
ECO10199 222.348  4.231  
ECO01636 222.368 12.267  
ECO04816 222.391 13.807  
ECO11865 222.415 23.561  
ECO08011 222.464 13.587  
ECO00325 222.481 22.544  
ECO10683 222.538 47.317  
ECO10684 222.568 28.411  
ECO01637 222.575 30.511  
ECO09513 222.583 38.775  
ECO11714 222.642 24.822  
ECO06553 222.658 22.734  
ECO04819 222.664 42.741  
ECO09688 222.674 42.740  
ECO11298 222.681 29.802  
ECO04820 222.682 42.768  
ECO04818 222.729  4.949  
ECO05175 222.848  0.007  
ECO12499 222.858 18.909  
ECO07817 222.910  9.061  
ECO04821 222.912 40.599  
ECO04822 222.943 43.645  
ECO04825 223.000 43.720  
ECO09432 223.009 37.605  
ECO09522 223.015 38.875  
ECO11385 223.057 28.385  
ECO04824 223.060 29.845  
ECO08938 223.095 29.891  
ECO11232 223.096 30.236  
ECO06747 223.118 10.193  
ECO04826 223.127 29.808  
ECO10880 223.288  4.851  
ECO06555 223.311 46.486  
ECO01638 223.320 11.382  
ECO01073 223.370 12.767  
ECO12194 223.387 24.010  
ECO02509 223.436 15.835  
ECO06556 223.468 42.563  
ECO12604 223.468 15.189  
ECO12602 223.469 15.188  
ECO04827 223.548 30.210  
ECO04832 223.568 42.558  
ECO12007 223.579  4.937  
ECO04829 223.594 28.940  
ECO04828 223.625 10.319  
ECO01000 223.630  4.938  
ECO04830 223.632 24.027  
ECO09669 223.637 42.385  
ECO11751 223.637 29.064  
ECO04831 223.646 23.643  
ECO04837 223.664 42.024  
ECO04835 223.686 24.096  
ECO04839 223.696 40.785  
ECO10881 223.697 42.606  
ECO04833 223.705 18.106  
ECO00644 223.734 22.122  
ECO04836 223.748 18.037  
ECO04841 223.788 43.819  
ECO06557 223.800 18.120  
ECO07500 223.802  2.817  
ECO11459 223.807  3.612  
ECO04842 223.815 42.507  
ECO06558 223.816 48.366  
ECO04840 223.833 16.506  
ECO04838 223.838  5.298  
ECO04843 223.864 41.257  
ECO01021 223.878 41.457  
